parameter,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err
4730,t_subj(46).s3m7_usuario9,0.9060887652725049,0.28684503968172664,0.15893226125461404,0.7429722780760333,0.9798412751697352,1.1306334741281359,1.2636951210869487,0.013132969387450469
4731,t_subj(47).s3m7_usuario1,1.0788313670604524,0.4166022845679262,0.08940053831526501,0.8084507620658001,1.1900043121377113,1.408630004189451,1.6136501485734729,0.0216020200582537
4732,t_subj(47).s3m7_usuario10,0.17759798510187544,0.14654664632503506,2.372353359501359e-07,0.04202228670174825,0.1524714909473922,0.29039642364028934,0.47317720096423055,0.009458532644352539
4733,t_subj(47).s3m7_usuario11,0.4952769114670514,0.3036786861170743,2.811207224226995e-05,0.23554582683158595,0.5449265859602879,0.7601205316554548,0.9447879079547613,0.019321159284739008
4734,t_subj(47).s3m7_usuario12,0.19406808013441773,0.1476447339574693,0.0008174600347138766,0.054214348909894766,0.17369050066786818,0.31904557800787664,0.4729501331604366,0.008260100262440995
4735,t_subj(47).s3m7_usuario13,0.8289299711912239,0.4038844408459426,0.012121327403935187,0.549580823837547,0.902213854687933,1.172455600622583,1.3849945199954135,0.021158976672395476
4736,t_subj(47).s3m7_usuario14,0.2590136722542401,0.19088025856379665,0.0005684860948233215,0.0718881205033655,0.24751339332850186,0.420315999317518,0.598945861110702,0.01060193924029996
4737,t_subj(47).s3m7_usuario15,0.34224923085305553,0.23878159128214774,0.00011991282431316288,0.1116844202962418,0.3505022975913079,0.5421147675244432,0.7430560409666295,0.014727255707605835
4738,t_subj(47).s3m7_usuario16,0.38827616477312477,0.2389806508059541,0.0016706733952502328,0.1824255800294742,0.41645052751231976,0.5884020924481874,0.7748663310618383,0.013303938135310098
4739,t_subj(47).s3m7_usuario17,1.0856357512181667,0.46660484509779176,0.006980028783214262,0.8013644117225227,1.2193597109695908,1.453354224441295,1.668665302963807,0.0295689350926774
4740,t_subj(47).s3m7_usuario18,0.16943469709903852,0.14101768217897373,1.0468838476374753e-06,0.03728646481716773,0.1470427042719616,0.2772923129297571,0.4642111219641423,0.008831428384481886
4741,t_subj(47).s3m7_usuario2,1.3590059349489634,0.5037064534880105,0.029741670240503112,1.115416549638924,1.5034791638380742,1.7414034811456338,1.9512029874155687,0.026977417818638754
4742,t_subj(47).s3m7_usuario3,0.13915507305938238,0.12338906565628348,9.342037875952503e-05,0.02048077254328994,0.11418283865092448,0.23479669164161085,0.3912567318554242,0.007856276393194755
4743,t_subj(47).s3m7_usuario4,0.14212384908331135,0.11674234935527361,0.0005069608421771612,0.0327271090424913,0.12285931012561468,0.23395429239760743,0.38955645248082993,0.006541101097984335
4744,t_subj(47).s3m7_usuario5,0.6127341573839257,0.33804854432616077,0.002371361430889324,0.33443277749579514,0.6805123055929101,0.9012693783410987,1.0957128632757862,0.020506966517502848
4745,t_subj(47).s3m7_usuario6,0.23821305700803708,0.1756975953616836,0.0013244672218687388,0.07937415637979625,0.21966437397406707,0.38774503779566616,0.5669796296844147,0.009415229430318382
4746,t_subj(47).s3m7_usuario7,0.21794617905318306,0.17303764937101848,4.219933088135344e-05,0.042682026955551636,0.20562796215783324,0.36163103865690005,0.5396426530123898,0.011229946272336089
4747,t_subj(47).s3m7_usuario8,4.867744953419275,0.6085529163036093,3.478529341686811,4.67838564867783,5.043344102213232,5.239569596906941,5.43571959090808,0.04784380654889709
4748,t_subj(47).s3m7_usuario9,2.3735537020682647,0.5403030935651175,0.7746612208858665,2.131300769945366,2.5536749317751934,2.761508269173037,2.946927986457846,0.032261180171520354
4749,t_subj(48).s3m7_usuario1,0.4544490581237308,0.2873585497359045,0.00020766939396347074,0.1834875139657201,0.4954262779975032,0.7111325273628507,0.881474647952889,0.01725943745433719
4750,t_subj(48).s3m7_usuario10,0.13815710095278044,0.16396751368529397,8.677297101225639e-12,4.6181410716025165e-05,0.0482588696448209,0.2744492401430313,0.49125880219279217,0.012625716758591804
4751,t_subj(48).s3m7_usuario11,1.0704385749766228,0.3948822021446364,0.09458406887266556,0.8769029195517973,1.1779158345762117,1.3820419855793729,1.534941169323072,0.020233247096069752
4752,t_subj(48).s3m7_usuario12,0.19237211145851266,0.1567854732757539,8.803004847437925e-05,0.042623545958425345,0.17179046836593376,0.33157254987004436,0.4872298471570391,0.009131125218918078
4753,t_subj(48).s3m7_usuario13,0.2984609463395987,0.2185606200478881,9.0723297997543e-05,0.09065158545033523,0.29343465461547796,0.499735288452061,0.6700125082604323,0.012300325928531246
4754,t_subj(48).s3m7_usuario14,0.2652377424705726,0.19606510580345504,0.0007732055759930878,0.07561915957648425,0.26213635753346154,0.4323810629673615,0.6186271788348479,0.0110319751348948
4755,t_subj(48).s3m7_usuario15,0.333078430177085,0.2417010565454422,1.4407274349252652e-05,0.08301560115312093,0.3427045612874476,0.5471984254581596,0.7327096933819458,0.014967752428966679
4756,t_subj(48).s3m7_usuario16,0.23011591431396627,0.1816324515535639,7.751228994705723e-07,0.0476512918753187,0.21988098032976727,0.38673886324755735,0.5681513358140974,0.011150086964901159
4757,t_subj(48).s3m7_usuario17,0.3634466071587683,0.2467861334015179,0.0002789358639659792,0.13622123965332578,0.37102465370888454,0.5832340360563443,0.7637936467969604,0.014053930069602988
4758,t_subj(48).s3m7_usuario18,0.1368326899999516,0.13283176914345904,9.116661045868352e-06,0.014728928275240876,0.08889939490342409,0.24092019348546453,0.41192977087175614,0.00850496941033588
4759,t_subj(48).s3m7_usuario2,3.0154405426284026,0.4277292780929554,2.0106154361150113,2.8466002258277294,3.1358731450682615,3.3000228225513095,3.4460155913089956,0.028249809724706386
4760,t_subj(48).s3m7_usuario3,0.09175722183760637,0.08734936115749815,2.3494336702805206e-06,0.014145097333765793,0.06551231078730674,0.15535098206104858,0.2847327111253428,0.006045267412011814
4761,t_subj(48).s3m7_usuario4,0.10868222896247362,0.11100079131410813,4.4816053776706e-06,0.008826676323912413,0.06739198590855894,0.19051583148569978,0.3578843485638464,0.0072898318454628465
4762,t_subj(48).s3m7_usuario5,0.16053871305616846,0.14352569457778716,4.41955505914326e-06,0.01868481083351723,0.1302071931512009,0.28213693043348315,0.4466333235488486,0.009068058135688391
4763,t_subj(48).s3m7_usuario6,0.08625450871503872,0.09170411814034168,3.326466344990523e-05,0.007331786488366325,0.051789675926690384,0.1488969345166614,0.29941946488383164,0.005794467500825557
4764,t_subj(48).s3m7_usuario7,0.16214228693262053,0.1319738282482715,0.00026867661300111095,0.033494980848602474,0.1424277375873042,0.2708179231894526,0.423461050260976,0.007920418027560383
4765,t_subj(48).s3m7_usuario8,0.6090606445194059,0.35505416182629157,4.7490129235993937e-07,0.3027548878705435,0.7251143257253394,0.9023317288458906,1.0753795366329446,0.02392247039540192
4766,t_subj(48).s3m7_usuario9,0.696382411079553,0.37769764427371616,0.00029560042106347535,0.42060999551594164,0.8010876743034374,1.013331899719106,1.190126298200158,0.024098593589240817
4767,t_subj(49).s3m7_usuario1,0.8752442116031901,0.5113232520795,4.8035601043645705e-09,0.46206279896456115,1.0609594556892152,1.3017375352871123,1.4839933510507481,0.04472813207904035
4768,t_subj(49).s3m7_usuario10,0.12557126727165116,0.1292318915678719,5.6489575373685835e-09,0.001788292880410134,0.08472720767915126,0.23112083939525802,0.3796566940488214,0.010385627757615251
4769,t_subj(49).s3m7_usuario11,0.35332693744594484,0.3067486449652178,1.210272701167057e-06,0.006418005443537615,0.35958245513928155,0.6538035182422267,0.8244496326049385,0.02655817711213228
4770,t_subj(49).s3m7_usuario12,0.2078169909365239,0.18920159472065698,8.600779240701918e-07,0.006850832549838844,0.179142345401382,0.3822514102713119,0.5377241417822359,0.015567955622697619
4771,t_subj(49).s3m7_usuario13,0.2707720820428959,0.22187337911420935,0.00014225434349631253,0.02705449337013049,0.2646733542631263,0.476512459701264,0.6365607065077659,0.016427684749064416
4772,t_subj(49).s3m7_usuario14,0.2977635724594396,0.26572871620821203,8.512090265890698e-08,0.004531919256060908,0.2687398399386746,0.5542124415951032,0.7223484953223324,0.02280058002275164
4773,t_subj(49).s3m7_usuario15,0.6479372147996633,0.41130929503366703,8.970222716625962e-11,0.23772787188622227,0.7518484294874186,1.0145760973052893,1.1735244859987783,0.03493144490960318
4774,t_subj(49).s3m7_usuario16,0.45060765709935613,0.3402928020296455,1.4198212233672845e-05,0.06466236678956384,0.4883142596750505,0.774390962380828,0.9388107493338993,0.028388067864852894
4775,t_subj(49).s3m7_usuario17,0.475442620958212,0.33515746473516295,0.0003051790504649798,0.125105371360073,0.5107635263328144,0.7948881016819502,0.9598206476340889,0.025524057959610887
4776,t_subj(49).s3m7_usuario18,0.18825273121227123,0.18529668141160413,4.6273106575158385e-12,0.000786029049742613,0.1426244305559802,0.36111622088626344,0.519905718905907,0.015083154967983356
4777,t_subj(49).s3m7_usuario2,0.520626799302443,0.34866755619965534,0.0003958816883465263,0.1504722955129122,0.5978936477922436,0.8373122903030444,0.9851633322561193,0.027979387312508493
4778,t_subj(49).s3m7_usuario3,0.14291138907703155,0.12746298335020748,2.1702846284450683e-05,0.01972924367531166,0.11153305341738588,0.24547207627723552,0.39441146647396386,0.009121568122607214
4779,t_subj(49).s3m7_usuario4,0.16734085558041364,0.1558888917780402,3.4729079657828306e-07,0.009937044725877468,0.1297861177207895,0.3088435102463321,0.44789317037400045,0.01138282474695183
4780,t_subj(49).s3m7_usuario5,0.4313593629362851,0.3403854440503672,2.8166573398487325e-09,0.05058813354944054,0.4498072483279605,0.7500740327757361,0.9532739974259766,0.026354375501939357
4781,t_subj(49).s3m7_usuario6,0.1339820344515596,0.121692330734159,7.435396763404133e-06,0.010456582894528586,0.10757285647160114,0.24233547740804268,0.35616489297644205,0.009072027153409951
4782,t_subj(49).s3m7_usuario7,0.1725702047274425,0.16979306678110315,8.062084782298098e-08,0.00204935132578447,0.13359913483722508,0.3296652209407129,0.47879098793141905,0.01373812711402991
4783,t_subj(49).s3m7_usuario8,0.4382305517277463,0.3290026413704656,1.9455971433612153e-08,0.07971840599251152,0.4916730046926524,0.7472816533249731,0.9309954976742769,0.026904749727968053
4784,t_subj(49).s3m7_usuario9,1.203803164387739,0.6542631572961523,5.1266244198684484e-08,0.8599916494716502,1.4734899357114872,1.7081998959180535,1.8819606478265585,0.05731084571998011
4785,t_subj(50).s3m7_usuario1,0.7747508803012212,0.40322073274740605,0.0007716606038732411,0.48124407554389914,0.8897016510710531,1.1084873200547833,1.2854953730666163,0.022723212567005307
4786,t_subj(50).s3m7_usuario10,0.16467340829492647,0.13071433080969147,0.00010709024455404987,0.03944367706859227,0.14820826140433788,0.26971655045703785,0.41490409614279744,0.007187034848407709
4787,t_subj(50).s3m7_usuario11,0.32921306071378303,0.2210966688315321,0.004706883486673202,0.12382238073880907,0.3318852600401582,0.5179936429525108,0.7022791658426508,0.01122928378357656
4788,t_subj(50).s3m7_usuario12,0.17434305729107716,0.14277327787510863,3.8052229991554997e-07,0.04031305787505676,0.149825832600452,0.28287520615512535,0.448851558588772,0.008035012306224217
4789,t_subj(50).s3m7_usuario13,0.2016348359323438,0.16443385266843316,0.0001866548808460251,0.03738883644217999,0.1797194521436976,0.34529955372571275,0.5059653140475158,0.010416371232359374
4790,t_subj(50).s3m7_usuario14,0.26774429237073033,0.22128531385509137,9.547285893278241e-05,0.04699216801661404,0.24385651846162515,0.46458417098144955,0.6633401934931691,0.013232996184856566
4791,t_subj(50).s3m7_usuario15,0.18607789835332045,0.17131669746546724,4.0696303992400806e-11,0.009944739037913453,0.15731306433553974,0.3252814902961483,0.5092220862167917,0.01161958589892372
4792,t_subj(50).s3m7_usuario16,0.36838438718832167,0.25263495567303157,0.0005678763047639885,0.12112064658098923,0.3982183123262414,0.5863064223331662,0.7689440763768257,0.014813998798311018
4793,t_subj(50).s3m7_usuario17,0.4128873386231455,0.2870534041477757,2.247248583639867e-05,0.12685527554732975,0.45338249854288026,0.6698405079472493,0.8606649073351543,0.018857099389137124
4794,t_subj(50).s3m7_usuario18,0.1429752776531893,0.14429928336258038,1.946213364903477e-10,0.005274895046472312,0.10291086432705153,0.2586462557888316,0.4461897059834038,0.009486390773577415
4795,t_subj(50).s3m7_usuario2,0.5076121123638466,0.390087445041306,6.898725303933177e-10,0.05978317127330837,0.5703166095461426,0.8660860023424006,1.0922208525665549,0.0299326315370231
4796,t_subj(50).s3m7_usuario3,0.23980324258670693,0.19321033566560436,6.36603585922865e-05,0.047421891891158544,0.21722872993595133,0.416991857327885,0.5841831134511738,0.01291260155483672
4797,t_subj(50).s3m7_usuario4,0.21191951445256324,0.16905869475902077,0.0011016123155793318,0.054046478421524984,0.18397330872480114,0.3639304658318967,0.5191133650710027,0.008866837508357737
4798,t_subj(50).s3m7_usuario5,0.16021265029479972,0.1377446573640135,8.214830597787668e-06,0.029525406738149747,0.13303507999156483,0.27844940123430256,0.4315140815581596,0.008343148018181333
4799,t_subj(50).s3m7_usuario6,0.10333552236045883,0.10584625615888849,1.0514839994755083e-06,0.007260396426156576,0.06723592853892488,0.18544876600776825,0.3297252322473537,0.006992644523527056
4800,t_subj(50).s3m7_usuario7,0.14537565518454404,0.12960878091803005,0.0002277059320311032,0.027310667417236666,0.10779557484532723,0.2507346091081508,0.4114641856270419,0.007416649279045953
4801,t_subj(50).s3m7_usuario8,0.5368094109366199,0.3124549951556642,0.005364533571344615,0.26100079582892866,0.5845891456448127,0.8128809204022079,1.0045612703802784,0.01804443362395445
4802,t_subj(50).s3m7_usuario9,4.297675821058777,0.5460203077560373,2.8633831063824244,4.177983464138961,4.4633335997235495,4.629519044825168,4.776760273812952,0.0372040590438347
4803,t_subj(51).s3m7_usuario1,0.5586817394248657,0.30586257690697044,0.0033323678760188,0.303587570967258,0.6318432531948583,0.8208042876807105,0.9687902004512268,0.019326497806569656
4804,t_subj(51).s3m7_usuario10,0.14799358152886918,0.11770310004416423,7.168782589185362e-05,0.030578257913283183,0.13424960327151234,0.24996571601269513,0.3564627736109001,0.007684748475993382
4805,t_subj(51).s3m7_usuario11,0.24253424472314905,0.1737772839628643,0.00010527765765465911,0.06654658193989035,0.2522150736460342,0.4003932604581465,0.5165153293389296,0.012141215969400468
4806,t_subj(51).s3m7_usuario12,0.5521331722230102,0.29239573263093194,0.006028678350941804,0.3253215011906759,0.6165782926001221,0.8062753917081789,0.937581006510326,0.019229347026225842
4807,t_subj(51).s3m7_usuario13,0.285194466043362,0.1764278238872408,0.002160864358733053,0.13140610052403306,0.3018979891581073,0.4385235811056405,0.5663737927610983,0.009756947355522046
4808,t_subj(51).s3m7_usuario14,0.36721418464811106,0.2279940463736731,0.001388735533619955,0.15849234018508024,0.39798238187309587,0.5711189281215967,0.6973649445827609,0.01515732221968257
4809,t_subj(51).s3m7_usuario15,0.2753144239096646,0.1895748220642861,0.0011089939273408503,0.09517052931829215,0.27816270183418323,0.4483190560287967,0.5842237371362071,0.012327703408520567
4810,t_subj(51).s3m7_usuario16,0.18650918741806577,0.1309051461109141,0.0010334168102361955,0.05871818913101312,0.18665894576634873,0.3063078111901906,0.41191955318266266,0.0075430984780305455
4811,t_subj(51).s3m7_usuario17,0.6185789311615622,0.32167100666332993,0.0022015117800579134,0.3714461512969259,0.7078205424521647,0.898697366852081,1.0207574699291615,0.020919335990731723
4812,t_subj(51).s3m7_usuario18,0.23917114835499406,0.1658589201977056,4.038897844150309e-06,0.07809302580154125,0.2445682855939535,0.3862026236004446,0.5061538726108391,0.01070928789582262
4813,t_subj(51).s3m7_usuario2,1.1471492091760058,0.4717206222745499,2.134899725584721e-05,0.9962429218624606,1.3142147933417305,1.489399945155293,1.6267199730554092,0.03806662939664111
4814,t_subj(51).s3m7_usuario3,0.15939165679294526,0.11456235745693723,0.000217491804742908,0.05640952361178225,0.15151469141542903,0.25422419779934236,0.36168634500700514,0.006667351956088148
4815,t_subj(51).s3m7_usuario4,0.19422106373915582,0.14772076029507988,0.00036380357897254634,0.050295444658925714,0.1842809619998801,0.31768921342306816,0.4553562156328716,0.00858941158765491
4816,t_subj(51).s3m7_usuario5,0.4303881746337701,0.2701285509990874,0.0007597796960958185,0.18060948072438682,0.4794797936528443,0.6735899018322491,0.8072743270294693,0.018637759280871545
4817,t_subj(51).s3m7_usuario6,0.13940495195981262,0.1135788197295168,3.218440697443123e-06,0.024086221784858988,0.13267964430583679,0.23072058876385218,0.3516177298233973,0.00667556029981863
4818,t_subj(51).s3m7_usuario7,0.21055743991460243,0.14841809350815918,0.0001485110206685897,0.07498884655268569,0.21155663830202934,0.3406882547446533,0.4601919048989168,0.00907323768133173
4819,t_subj(51).s3m7_usuario8,0.48366835450773527,0.2613614678854941,0.0026897226793251676,0.27054138775936437,0.5377100620096151,0.7114103779344363,0.8374624238331805,0.015543787360061994
4820,t_subj(51).s3m7_usuario9,0.5817118310532049,0.2793939840309759,0.01502364730354684,0.37007343393163444,0.6385184406038855,0.8224548600070032,0.9595151839459375,0.01593354417272829
4821,t_subj(52).s3m7_usuario1,0.9733969698048575,0.21974826621264526,0.3536073624597388,0.8782718675050045,1.0437469790165712,1.1323225344048755,1.2120462454872003,0.012232188356099684
4822,t_subj(52).s3m7_usuario10,0.27621980482901254,0.11980246972516018,0.017141769740593064,0.19505727448571777,0.3050826117199765,0.37033320361109484,0.4422543296050714,0.0055033930966065705
4823,t_subj(52).s3m7_usuario11,1.5437289375214374,0.25448221452854225,0.809179158506686,1.4441002550916546,1.6210253309465505,1.730119350735389,1.8117611291291538,0.014665444208690473
4824,t_subj(52).s3m7_usuario12,0.8246499001254063,0.22646627498199084,0.20147421626992473,0.7319658363958099,0.8895226450308168,0.9906604157821439,1.075794097187374,0.010611121108811758
4825,t_subj(52).s3m7_usuario13,0.7731937987009008,0.20084712211070477,0.24174008774816602,0.6720000604183887,0.8271815934071264,0.9252937559880543,1.0090990509773625,0.009078035538771925
4826,t_subj(52).s3m7_usuario14,0.5930826337667375,0.18968416441039335,0.07194554402691629,0.49520180417123116,0.6476485511859301,0.732623523301843,0.8210005456899931,0.01022621738485761
4827,t_subj(52).s3m7_usuario15,1.3694969275283884,0.24457815344726916,0.734821223003276,1.2769354895088265,1.4489723740205462,1.5396355691608383,1.621473319300116,0.012138938902866903
4828,t_subj(52).s3m7_usuario16,0.6158688874527034,0.19112945382362978,0.15383493748428037,0.5155027462799172,0.6711969258566982,0.76667912861233,0.8389328595941568,0.009593930793880977
4829,t_subj(52).s3m7_usuario17,0.7002442740587604,0.19954850067228871,0.18406791677013085,0.5802924588355015,0.7570141573813658,0.858410044067989,0.9367699050013547,0.008822709720435822
4830,t_subj(52).s3m7_usuario18,0.6360355631625112,0.19485812607773004,0.12696335510392742,0.5405144306543439,0.6853428460596682,0.7823054429605247,0.8730174703499355,0.009330644723918466
4831,t_subj(52).s3m7_usuario2,1.1167380250422239,0.2526191470496147,0.356925470672026,1.0404380453350723,1.2002716245383982,1.2855033017283715,1.3635982039096077,0.015650143813645045
4832,t_subj(52).s3m7_usuario3,0.2669724993164823,0.11700513355406705,0.01541267604674026,0.18265199915172123,0.291875416829728,0.3598464149596379,0.4351444272961516,0.005248735383682477
4833,t_subj(52).s3m7_usuario4,0.3360936725341737,0.1297253961972265,0.026164055261054725,0.25720093558188073,0.36975526492743116,0.43631964445400057,0.5055502975758599,0.0059213325507011015
4834,t_subj(52).s3m7_usuario5,0.5846586216862677,0.16956280225575707,0.15467370568486136,0.49733984387073443,0.6315672666638598,0.7113782647006849,0.7934402603165244,0.007464457961370458
4835,t_subj(52).s3m7_usuario6,0.2547693636048996,0.11419237151011177,0.018166413791273685,0.1706088672592508,0.27301350384965895,0.3492344915430039,0.4177126654154167,0.004805894618401672
4836,t_subj(52).s3m7_usuario7,0.3834095437435626,0.1513248784322153,0.03489724308870051,0.27824472924624644,0.41664614197770544,0.5037948670490311,0.5863380215231607,0.006627698567252094
4837,t_subj(52).s3m7_usuario8,0.9546259379700116,0.2358375933864181,0.32238358221380414,0.8458632367045376,1.0171070666754545,1.1347207368868608,1.21786896137325,0.013499408571206087
4838,t_subj(52).s3m7_usuario9,0.9757576211646867,0.22240851091309521,0.39625707605661503,0.8676667634458344,1.0497274381312192,1.1383587698560291,1.2132706997643556,0.012557892850945256
4839,t_subj(53).s3m7_usuario1,0.16318945840848093,0.17766732938228708,3.3696934434514924e-06,0.005993741119246349,0.08599359421362215,0.30035064275005946,0.5452078145806395,0.011981213303476703
4840,t_subj(53).s3m7_usuario10,0.0989119792907424,0.12071991900505447,6.629813887711989e-07,0.001160247340806762,0.039597880278872614,0.17584043738251642,0.3856141283126092,0.008447933509111277
4841,t_subj(53).s3m7_usuario11,0.3721478297859915,0.36484172518272673,1.2065225980191703e-07,0.009633558988634194,0.25178960836141795,0.7245643748986067,1.0230962007231612,0.025115710923055413
4842,t_subj(53).s3m7_usuario12,0.1426987278916374,0.15159379057599867,4.793204170483646e-05,0.01016956903299664,0.08005541952685262,0.2510553451055638,0.47453015094148004,0.0096570497326947
4843,t_subj(53).s3m7_usuario13,0.09272972044542656,0.12753914197742428,1.2635808203933324e-14,0.00010838816647324302,0.017714550443565888,0.16578747092720572,0.4185814891585095,0.009246789185732589
4844,t_subj(53).s3m7_usuario14,0.22314254706887895,0.23520092720125146,1.9977154774231553e-07,0.0071985290314793785,0.1325655143256414,0.42851836133453514,0.705456334053401,0.015816515581584943
4845,t_subj(53).s3m7_usuario15,0.341488894184618,0.2996440364119018,3.3012718347349054e-05,0.03280776046585402,0.28790949056633847,0.6083924533476525,0.8754603803760107,0.018980118019491673
4846,t_subj(53).s3m7_usuario16,0.2071075844908428,0.20757218706629504,1.4543405788360762e-08,0.014562305309246074,0.13159196554352973,0.38429658235207254,0.6297106230305743,0.014329806649663022
4847,t_subj(53).s3m7_usuario17,0.15340166106301809,0.16726030840898337,2.2295691675707333e-08,0.005766575645275012,0.0893176308101921,0.27620408363153376,0.5264059431637914,0.011249153278073527
4848,t_subj(53).s3m7_usuario18,0.0981449719374118,0.11733926822761791,2.9504170012774557e-06,0.004563827426664591,0.03931014067891489,0.16985441645492202,0.3864493886166975,0.007895291394026758
4849,t_subj(53).s3m7_usuario2,0.44125509256890727,0.41099746264789866,5.567883489363613e-08,0.0038732392684812126,0.3733059271434672,0.8327383266050679,1.1448899652300115,0.03118608777941608
4850,t_subj(53).s3m7_usuario3,0.08292005518549732,0.10054124271214612,2.3162905034900358e-07,0.0032739832698189574,0.0357566578370388,0.13828716114798817,0.33464570772845886,0.0067559269044059605
4851,t_subj(53).s3m7_usuario4,0.09762070367344983,0.1061688064650368,2.3562467985183133e-05,0.006599270175026546,0.053905850822188545,0.17015943428053795,0.3484657205983991,0.006940885867582572
4852,t_subj(53).s3m7_usuario5,0.09641186660250244,0.10644795454524746,0.00010534940527819108,0.009088469121473043,0.054335881382216525,0.15476058981262555,0.357556717420558,0.007004660071229335
4853,t_subj(53).s3m7_usuario6,0.07050897846618329,0.0893766360036803,8.392454522224678e-07,0.001754497743507985,0.026771885160681776,0.11634390393657797,0.29916747084207285,0.00618617570555084
4854,t_subj(53).s3m7_usuario7,0.11362290817107486,0.1330652910670573,3.8042647851345995e-08,0.0021275910028292055,0.050919337587906455,0.19360372233337436,0.4297246567437278,0.009180733294630141
4855,t_subj(53).s3m7_usuario8,0.11985256280868725,0.14070580513695605,5.193418266564619e-07,0.0019616538937509563,0.054317797269226156,0.21563384948899236,0.44194450517302203,0.009123264392096094
4856,t_subj(53).s3m7_usuario9,0.4166148446707115,0.32048454688231387,9.994771299757588e-05,0.10102721175390596,0.4115070712284044,0.6903013784570671,0.9740912163583922,0.02060945571819146
4857,t_subj(54).s3m7_usuario1,0.4350816390750096,0.2964468022586582,7.208692643871614e-07,0.14791963871037025,0.4692611597338653,0.6981523092281021,0.8878575904275084,0.02009713923847551
4858,t_subj(54).s3m7_usuario10,0.11958569137813367,0.12706959656982444,3.3753183544633024e-06,0.005727023140170309,0.06743929997919958,0.21148811927825256,0.4018052751652297,0.007736417449373293
4859,t_subj(54).s3m7_usuario11,0.36406503762436626,0.2870688601034474,1.2783384478377252e-07,0.05878914182989039,0.3516929389748723,0.6203064781706186,0.845109231874505,0.01839169571673515
4860,t_subj(54).s3m7_usuario12,0.14071606992743244,0.15011154243597236,6.832813916112667e-06,0.0028852519497796023,0.0828485945957195,0.25856901895071027,0.4644683962938069,0.010011168819150203
4861,t_subj(54).s3m7_usuario13,0.10002912649285138,0.11175523055221728,4.3624832624589226e-08,0.0020399759940170296,0.053501398135416746,0.18225078672475742,0.3524358516222835,0.007533833422775695
4862,t_subj(54).s3m7_usuario14,0.4056736664825728,0.2719370678046413,0.0006114508905064203,0.14600830571177914,0.4224870508605643,0.6445247862232403,0.84656875016789,0.014338344349991714
4863,t_subj(54).s3m7_usuario15,0.4472778725768624,0.3117822453129846,3.604683980888156e-05,0.12839823403486136,0.4732463602617834,0.726865956851296,0.9265125519764751,0.019623393810979373
4864,t_subj(54).s3m7_usuario16,0.2266320000523065,0.20554302090957657,2.3609445463327206e-07,0.01623615014418401,0.18983472999707945,0.41346532672277175,0.6097505837505542,0.013709473056413004
4865,t_subj(54).s3m7_usuario17,0.22350811445721502,0.18791199427532487,2.1000852057980716e-05,0.03661120398446833,0.19333896493005995,0.3912538048996646,0.573138036617082,0.011334236202211842
4866,t_subj(54).s3m7_usuario18,0.11200424206084619,0.11203341095583996,4.0019572859330204e-08,0.0071260687839401066,0.07684225955210369,0.19910547753618457,0.3576256118267384,0.00753371377678363
4867,t_subj(54).s3m7_usuario2,1.418359042540344,0.5099286631204096,0.013327342995556773,1.227141254873787,1.593284562591671,1.7824957437722795,1.9528391990447227,0.03330379468691707
4868,t_subj(54).s3m7_usuario3,0.09314506740087575,0.09565128678373368,2.082613761337528e-06,0.007798874445887564,0.06180922322780348,0.1622192044807304,0.3088299160199212,0.0064518949556268464
4869,t_subj(54).s3m7_usuario4,0.07976151676297129,0.09382254246665386,5.111967932514233e-09,0.0013994827158682168,0.03396094281101862,0.1427185153922716,0.29644681790695204,0.006429738887125831
4870,t_subj(54).s3m7_usuario5,0.10597515494034244,0.1107347282783578,1.7903173192431974e-06,0.005974826184518162,0.0610071292777557,0.18852811224265317,0.34306138730077007,0.007076326836267114
4871,t_subj(54).s3m7_usuario6,0.08867426534486048,0.09483199619759172,1.7977779889909737e-06,0.006124060756298105,0.052235901316854114,0.15487034635601907,0.30099095433175777,0.006028827477707053
4872,t_subj(54).s3m7_usuario7,0.12490888738113362,0.13703479063908755,1.2900536509814426e-07,0.0009118518785875057,0.06852597915872284,0.2297963888202328,0.4293218416381276,0.009792500310361264
4873,t_subj(54).s3m7_usuario8,0.16953997395602133,0.15760374473849834,3.636417013102607e-05,0.02098802738483953,0.12486647301653199,0.29305059906056785,0.48517832021047264,0.009501792504580445
4874,t_subj(54).s3m7_usuario9,0.4240733806958797,0.3031351828000128,7.348606311826525e-05,0.11657630532164982,0.4425970134913783,0.7023440247886332,0.8979410111784103,0.015658033471882785
4875,t_subj(55).s3m7_usuario1,0.48244598393902755,0.25713965391304394,0.005659742205863929,0.28861118363820865,0.5459613517404218,0.6932910423124813,0.8270426346956303,0.013947959719818326
4876,t_subj(55).s3m7_usuario10,0.15775742279208116,0.11745182001543325,0.00014085441567068813,0.047328861657188366,0.15187873918655775,0.2587942556707855,0.37327334989125105,0.0061651872369263136
4877,t_subj(55).s3m7_usuario11,0.4810303970944891,0.2500459977742867,0.0017085586229170736,0.2863487270838319,0.5475630601000376,0.6888766991649121,0.8277522287231608,0.012642519735575942
4878,t_subj(55).s3m7_usuario12,0.20062000634133725,0.13839389313809763,0.0010176055383119313,0.07000253388869519,0.1969189962521929,0.32006298017530466,0.44803866298591755,0.007414670937213155
