,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
335,z,0.508314748,0.017072971,0.474857522,0.496619726,0.508273286,0.520018863,0.541450799,0.000214343,83
336,a,2.828885219,0.060274325,2.712843099,2.788193143,2.828465423,2.869078435,2.947181007,0.000718717,84
337,v,0.151614127,0.044543751,0.064064564,0.121518015,0.152174112,0.181301363,0.23864422,0.000571133,84
338,t,0.04834889,0.014416073,0.020212912,0.038366736,0.048187921,0.058520035,0.076519651,0.000186647,84
339,z,0.500516267,0.017126209,0.46654581,0.489489493,0.500619084,0.512063649,0.533880936,0.000239049,84
340,a,2.719546412,0.066164203,2.592878113,2.674002044,2.718477784,2.764375782,2.851238402,0.00098535,85
341,v,0.144924636,0.046120618,0.052147608,0.114903784,0.145196263,0.175595895,0.236096979,0.000579816,85
342,t,0.133800193,0.027191193,0.077725278,0.115434161,0.134922103,0.152733358,0.184279941,0.000393037,85
343,z,0.513368452,0.017265489,0.479133493,0.50170975,0.513316869,0.52509202,0.547328098,0.000212703,85
344,a,2.672728335,0.066728735,2.54502896,2.626889458,2.671707865,2.717105435,2.807160148,0.000982866,86
345,v,0.167913529,0.047059952,0.073760219,0.136782366,0.168444606,0.199898264,0.258781834,0.000586188,86
346,t,0.144276262,0.026711049,0.089001168,0.126766288,0.145440936,0.162829677,0.194467806,0.000416049,86
347,z,0.509573603,0.017195702,0.476469465,0.497893693,0.509388692,0.521188512,0.543894537,0.000208639,86
348,a,2.611609999,0.065759952,2.486359626,2.567044493,2.611027533,2.655231942,2.743183205,0.000979892,87
349,v,0.182592362,0.048175841,0.089064136,0.149376449,0.182267245,0.215380784,0.2772623,0.000680405,87
350,t,0.151289919,0.026211806,0.097775014,0.13410498,0.152575202,0.169304053,0.200175468,0.000381749,87
351,z,0.513986089,0.017002778,0.480766437,0.502813454,0.514274609,0.525373203,0.547468926,0.000246141,87
352,a,2.509076661,0.06331389,2.387435313,2.465938586,2.507855686,2.551180321,2.636997949,0.000923348,88
353,v,0.214361736,0.051038517,0.113683746,0.179845395,0.214196118,0.24855322,0.315268105,0.000722973,88
354,t,0.177005447,0.024455412,0.12552807,0.161020993,0.178275134,0.194111395,0.221341647,0.000376459,88
355,z,0.513980578,0.017466005,0.479495849,0.502250004,0.514047478,0.525743699,0.547849681,0.000252499,88
356,a,2.479737189,0.062199743,2.362291757,2.437490204,2.478387254,2.520503253,2.605754663,0.000909147,89
357,v,0.236816108,0.050592139,0.139123709,0.202869346,0.236775113,0.270893696,0.337391788,0.000688934,89
