,parameter,mean,std,2.5q,25q,50q,75q,97.5q,mc err,round
186,t,0.215544293,0.017914841,0.178652598,0.204074288,0.216240402,0.22817579,0.248732479,0.000292871,46
187,z,0.483785224,0.015446286,0.453908384,0.473162714,0.483948482,0.494461905,0.514013956,0.000252682,46
188,a,2.560650795,0.055253253,2.45668173,2.521988698,2.559304191,2.597869835,2.672697332,0.000744317,47
189,v,-0.495907952,0.045023364,-0.583514097,-0.526240064,-0.496132916,-0.46600776,-0.406973396,0.000704171,47
190,t,0.22032295,0.017374629,0.184066835,0.209377757,0.221041012,0.232571417,0.251785772,0.000280575,47
191,z,0.475189489,0.016039546,0.444392558,0.464197155,0.475111959,0.486139,0.506459595,0.000259952,47
192,a,2.582504779,0.05597905,2.47521002,2.544744227,2.581769976,2.619411015,2.694280498,0.000792142,48
193,v,-0.505838247,0.045219924,-0.595924692,-0.536187879,-0.506000565,-0.475210252,-0.415555241,0.000685502,48
194,t,0.214349936,0.017335294,0.178051635,0.203277648,0.215183079,0.226489265,0.24561122,0.000276671,48
195,z,0.471317052,0.015881542,0.44085061,0.460766097,0.471180406,0.481802241,0.503396575,0.000263819,48
196,a,2.577864206,0.056328922,2.470853968,2.539479566,2.576751615,2.615333584,2.690351586,0.000833791,49
197,v,-0.483912927,0.044604732,-0.570542391,-0.514086763,-0.483677581,-0.453776929,-0.396558433,0.00069028,49
198,t,0.217311153,0.017538606,0.180375013,0.205952586,0.218357927,0.229863524,0.248845505,0.000287182,49
199,z,0.459670009,0.015773374,0.429997809,0.448826737,0.459322502,0.470156142,0.49144777,0.000261683,49
200,a,2.612482824,0.056291622,2.502840733,2.574030129,2.611428145,2.650092451,2.725245958,0.000814762,50
201,v,-0.42838309,0.042568145,-0.512452737,-0.456963646,-0.428223579,-0.399426356,-0.345584152,0.000667251,50
202,t,0.205651332,0.017976792,0.167377236,0.193992767,0.206676953,0.218122235,0.237948176,0.000283323,50
203,z,0.453928073,0.015240692,0.424652993,0.443538123,0.453951941,0.464028654,0.483652114,0.000257274,50
204,a,2.63077632,0.054833474,2.528553274,2.592672715,2.629679179,2.667203789,2.7414532,0.000772569,51
205,v,-0.385068694,0.041367767,-0.464478441,-0.413329687,-0.38507631,-0.356650067,-0.303646343,0.000595193,51
206,t,0.200293458,0.018366201,0.162056021,0.188503616,0.200781048,0.213399953,0.233818702,0.0002869,51
207,z,0.448647067,0.014855229,0.420214043,0.438642037,0.448528188,0.458250756,0.478083939,0.000251205,51
208,a,2.662292546,0.054574959,2.556939396,2.625231681,2.660715994,2.698572605,2.77195497,0.000752266,52
209,v,-0.336734296,0.039871815,-0.412587375,-0.364329124,-0.337070976,-0.309400397,-0.258895766,0.000512034,52
210,t,0.188999529,0.01881324,0.149784845,0.176815814,0.190055014,0.202195267,0.22321371,0.000283905,52
