,Unnamed: 0,round,response,rt,user,session,subj_id,actions,response_opp
1813,27,28,0,-4.131,usuario18,s1t1030,usuario18s1t1030,100,1
1814,28,29,1,6.021,usuario18,s1t1030,usuario18s1t1030,011,0
1815,29,30,0,-4.977,usuario18,s1t1030,usuario18s1t1030,100,0
1816,30,31,0,-3.5660000000000003,usuario18,s1t1030,usuario18s1t1030,000,1
1817,31,32,1,3.468,usuario18,s1t1030,usuario18s1t1030,011,1
1818,32,33,1,5.975,usuario18,s1t1030,usuario18s1t1030,111,1
1819,33,34,1,1.814,usuario18,s1t1030,usuario18s1t1030,111,1
1820,34,35,0,-3.068,usuario18,s1t1030,usuario18s1t1030,110,1
1821,35,36,1,2.715,usuario18,s1t1030,usuario18s1t1030,011,0
1822,36,37,0,-2.9760000000000004,usuario18,s1t1030,usuario18s1t1030,100,0
1823,37,38,0,-1.8730000000000002,usuario18,s1t1030,usuario18s1t1030,000,0
1824,38,39,1,2.222,usuario18,s1t1030,usuario18s1t1030,001,0
1825,39,40,0,-1.146,usuario18,s1t1030,usuario18s1t1030,100,0
1826,40,41,1,1.443,usuario18,s1t1030,usuario18s1t1030,001,1
1827,41,42,1,1.926,usuario18,s1t1030,usuario18s1t1030,111,0
1828,42,43,1,1.955,usuario18,s1t1030,usuario18s1t1030,101,0
1829,43,44,0,-1.7890000000000001,usuario18,s1t1030,usuario18s1t1030,100,0
1830,44,45,1,2.61,usuario18,s1t1030,usuario18s1t1030,001,0
1831,45,46,1,2.2430000000000003,usuario18,s1t1030,usuario18s1t1030,101,1
1832,46,47,0,-1.65,usuario18,s1t1030,usuario18s1t1030,110,0
1833,47,48,1,2.0269999999999997,usuario18,s1t1030,usuario18s1t1030,001,1
1834,48,49,1,1.6280000000000001,usuario18,s1t1030,usuario18s1t1030,111,0
1835,0,1,0,-14.762,usuario20,s1t1030,usuario20s1t1030,--0,1
1836,1,2,1,8.408999999999999,usuario20,s1t1030,usuario20s1t1030,011,0
1837,2,3,0,-9.03,usuario20,s1t1030,usuario20s1t1030,100,1
1838,3,4,0,-7.899,usuario20,s1t1030,usuario20s1t1030,010,1
1839,4,5,1,5.968,usuario20,s1t1030,usuario20s1t1030,011,0
1840,5,6,1,3.741,usuario20,s1t1030,usuario20s1t1030,101,1
1841,6,7,1,5.356,usuario20,s1t1030,usuario20s1t1030,111,0
1842,7,8,0,-4.255,usuario20,s1t1030,usuario20s1t1030,100,1
1843,8,9,0,-10.262,usuario20,s1t1030,usuario20s1t1030,010,0
1844,9,10,1,13.719000000000001,usuario20,s1t1030,usuario20s1t1030,001,1
1845,10,11,0,-7.343999999999999,usuario20,s1t1030,usuario20s1t1030,110,0
1846,11,12,1,5.507000000000001,usuario20,s1t1030,usuario20s1t1030,001,0
1847,12,13,0,-4.783,usuario20,s1t1030,usuario20s1t1030,100,1
1848,13,14,0,-4.615,usuario20,s1t1030,usuario20s1t1030,010,1
1849,14,15,0,-6.9670000000000005,usuario20,s1t1030,usuario20s1t1030,010,0
1850,15,16,1,4.957,usuario20,s1t1030,usuario20s1t1030,001,0
1851,16,17,1,3.2510000000000003,usuario20,s1t1030,usuario20s1t1030,101,1
1852,17,18,1,5.771,usuario20,s1t1030,usuario20s1t1030,111,1
1853,18,19,1,5.28,usuario20,s1t1030,usuario20s1t1030,111,0
1854,19,20,0,-5.106,usuario20,s1t1030,usuario20s1t1030,100,1
1855,20,21,0,-3.6689999999999996,usuario20,s1t1030,usuario20s1t1030,010,1
1856,21,22,0,-3.23,usuario20,s1t1030,usuario20s1t1030,010,0
1857,22,23,0,-6.381,usuario20,s1t1030,usuario20s1t1030,000,1
1858,23,24,1,4.184,usuario20,s1t1030,usuario20s1t1030,011,1
1859,24,25,1,3.248,usuario20,s1t1030,usuario20s1t1030,111,1
1860,25,26,0,-4.965,usuario20,s1t1030,usuario20s1t1030,110,0
1861,26,27,0,-6.731,usuario20,s1t1030,usuario20s1t1030,000,1
1862,27,28,1,5.966,usuario20,s1t1030,usuario20s1t1030,011,0
1863,28,29,0,-2.858,usuario20,s1t1030,usuario20s1t1030,100,1
1864,29,30,0,-3.495,usuario20,s1t1030,usuario20s1t1030,010,0
1865,30,31,1,5.471,usuario20,s1t1030,usuario20s1t1030,001,0
1866,31,32,1,4.827,usuario20,s1t1030,usuario20s1t1030,101,1
1867,32,33,1,2.6689999999999996,usuario20,s1t1030,usuario20s1t1030,111,1
1868,33,34,1,2.842,usuario20,s1t1030,usuario20s1t1030,111,1
1869,34,35,1,7.952000000000001,usuario20,s1t1030,usuario20s1t1030,111,0
1870,35,36,0,-2.285,usuario20,s1t1030,usuario20s1t1030,100,1
1871,36,37,0,-5.348,usuario20,s1t1030,usuario20s1t1030,010,0
1872,37,38,0,-3.424,usuario20,s1t1030,usuario20s1t1030,000,0
1873,38,39,0,-3.37,usuario20,s1t1030,usuario20s1t1030,000,1
1874,39,40,0,-3.658,usuario20,s1t1030,usuario20s1t1030,010,0
1875,40,41,1,3.333,usuario20,s1t1030,usuario20s1t1030,001,1
1876,41,42,0,-2.181,usuario20,s1t1030,usuario20s1t1030,110,1
1877,42,43,0,-7.8389999999999995,usuario20,s1t1030,usuario20s1t1030,010,1
1878,43,44,0,-3.866,usuario20,s1t1030,usuario20s1t1030,010,0
1879,44,45,0,-4.716,usuario20,s1t1030,usuario20s1t1030,000,1
1880,45,46,1,1.9880000000000002,usuario20,s1t1030,usuario20s1t1030,011,1
1881,46,47,0,-4.418,usuario20,s1t1030,usuario20s1t1030,110,0
1882,47,48,1,2.07,usuario20,s1t1030,usuario20s1t1030,001,1
1883,48,49,0,-3.471,usuario20,s1t1030,usuario20s1t1030,110,1
1884,0,1,1,5.939,usuario32,s1t1030,usuario32s1t1030,--1,1
1885,1,2,1,8.729,usuario32,s1t1030,usuario32s1t1030,111,1
1886,2,3,1,6.22,usuario32,s1t1030,usuario32s1t1030,111,1
1887,3,4,1,3.408,usuario32,s1t1030,usuario32s1t1030,111,1
1888,4,5,0,-11.602,usuario32,s1t1030,usuario32s1t1030,110,0
1889,5,6,1,3.845,usuario32,s1t1030,usuario32s1t1030,001,1
1890,6,7,0,-6.45,usuario32,s1t1030,usuario32s1t1030,110,1
1891,7,8,1,6.849,usuario32,s1t1030,usuario32s1t1030,011,1
1892,8,9,1,4.4430000000000005,usuario32,s1t1030,usuario32s1t1030,111,1
1893,9,10,1,5.669,usuario32,s1t1030,usuario32s1t1030,111,1
1894,10,11,0,-3.3680000000000003,usuario32,s1t1030,usuario32s1t1030,110,0
1895,11,12,0,-8.417,usuario32,s1t1030,usuario32s1t1030,000,0
1896,12,13,0,-2.8930000000000002,usuario32,s1t1030,usuario32s1t1030,000,1
1897,13,14,1,3.0610000000000004,usuario32,s1t1030,usuario32s1t1030,011,0
1898,14,15,0,-6.5089999999999995,usuario32,s1t1030,usuario32s1t1030,100,0
1899,15,16,0,-4.772,usuario32,s1t1030,usuario32s1t1030,000,0
1900,16,17,1,3.094,usuario32,s1t1030,usuario32s1t1030,001,0
1901,17,18,0,-3.477,usuario32,s1t1030,usuario32s1t1030,100,0
1902,18,19,1,3.969,usuario32,s1t1030,usuario32s1t1030,001,0
1903,19,20,0,-3.1180000000000003,usuario32,s1t1030,usuario32s1t1030,100,0
1904,20,21,0,-6.5120000000000005,usuario32,s1t1030,usuario32s1t1030,000,0
1905,21,22,0,-2.511,usuario32,s1t1030,usuario32s1t1030,000,0
1906,22,23,0,-1.992,usuario32,s1t1030,usuario32s1t1030,000,0
1907,23,24,1,4.754,usuario32,s1t1030,usuario32s1t1030,001,0
1908,24,25,1,3.2560000000000002,usuario32,s1t1030,usuario32s1t1030,101,0
1909,25,26,1,2.326,usuario32,s1t1030,usuario32s1t1030,101,0
1910,26,27,0,-9.651,usuario32,s1t1030,usuario32s1t1030,100,0
1911,27,28,0,-2.447,usuario32,s1t1030,usuario32s1t1030,000,0
1912,28,29,0,-2.065,usuario32,s1t1030,usuario32s1t1030,000,0
1913,29,30,0,-2.884,usuario32,s1t1030,usuario32s1t1030,000,0
1914,30,31,0,-3.697,usuario32,s1t1030,usuario32s1t1030,000,0
1915,31,32,0,-1.999,usuario32,s1t1030,usuario32s1t1030,000,0
1916,32,33,0,-2.417,usuario32,s1t1030,usuario32s1t1030,000,0
1917,33,34,0,-8.388,usuario32,s1t1030,usuario32s1t1030,000,0
1918,34,35,0,-2.5380000000000003,usuario32,s1t1030,usuario32s1t1030,000,0
1919,35,36,0,-1.8,usuario32,s1t1030,usuario32s1t1030,000,0
1920,36,37,0,-2.217,usuario32,s1t1030,usuario32s1t1030,000,0
1921,37,38,0,-2.6,usuario32,s1t1030,usuario32s1t1030,000,0
1922,38,39,0,-1.879,usuario32,s1t1030,usuario32s1t1030,000,0
1923,39,40,0,-3.99,usuario32,s1t1030,usuario32s1t1030,000,0
1924,40,41,0,-3.938,usuario32,s1t1030,usuario32s1t1030,000,0
1925,41,42,0,-2.043,usuario32,s1t1030,usuario32s1t1030,000,0
1926,42,43,0,-2.0180000000000002,usuario32,s1t1030,usuario32s1t1030,000,0
1927,43,44,0,-10.877,usuario32,s1t1030,usuario32s1t1030,000,0
1928,44,45,0,-9.082,usuario32,s1t1030,usuario32s1t1030,000,0
1929,45,46,0,-1.633,usuario32,s1t1030,usuario32s1t1030,000,0
1930,46,47,0,-6.162000000000001,usuario32,s1t1030,usuario32s1t1030,000,0
1931,47,48,0,-2.362,usuario32,s1t1030,usuario32s1t1030,000,0
1932,48,49,0,-5.604,usuario32,s1t1030,usuario32s1t1030,000,0
1933,0,1,0,-9.187999999999999,usuario7,s1t1030,usuario7s1t1030,--0,1
1934,1,2,0,-10.215,usuario7,s1t1030,usuario7s1t1030,010,0
1935,2,3,0,-8.482000000000001,usuario7,s1t1030,usuario7s1t1030,000,0
1936,3,4,0,-4.559,usuario7,s1t1030,usuario7s1t1030,000,1
1937,4,5,0,-3.806,usuario7,s1t1030,usuario7s1t1030,010,1
1938,5,6,0,-2.3169999999999997,usuario7,s1t1030,usuario7s1t1030,010,0
1939,6,7,0,-1.2819999999999998,usuario7,s1t1030,usuario7s1t1030,000,1
1940,7,8,0,-3.612,usuario7,s1t1030,usuario7s1t1030,010,0
1941,8,9,0,-2.5669999999999997,usuario7,s1t1030,usuario7s1t1030,000,0
1942,9,10,0,-1.892,usuario7,s1t1030,usuario7s1t1030,000,0
1943,10,11,0,-2.12,usuario7,s1t1030,usuario7s1t1030,000,0
1944,11,12,0,-4.133,usuario7,s1t1030,usuario7s1t1030,000,0
1945,12,13,0,-4.1080000000000005,usuario7,s1t1030,usuario7s1t1030,000,0
1946,13,14,0,-2.544,usuario7,s1t1030,usuario7s1t1030,000,0
1947,14,15,0,-2.7110000000000003,usuario7,s1t1030,usuario7s1t1030,000,0
1948,15,16,0,-2.508,usuario7,s1t1030,usuario7s1t1030,000,1
1949,16,17,0,-2.75,usuario7,s1t1030,usuario7s1t1030,010,1
1950,17,18,0,-5.822,usuario7,s1t1030,usuario7s1t1030,010,1
1951,18,19,0,-2.097,usuario7,s1t1030,usuario7s1t1030,010,0
1952,19,20,0,-2.978,usuario7,s1t1030,usuario7s1t1030,000,0
1953,20,21,0,-2.2359999999999998,usuario7,s1t1030,usuario7s1t1030,000,0
1954,21,22,0,-12.857000000000001,usuario7,s1t1030,usuario7s1t1030,000,0
1955,22,23,0,-2.265,usuario7,s1t1030,usuario7s1t1030,000,0
1956,23,24,0,-2.225,usuario7,s1t1030,usuario7s1t1030,000,0
1957,24,25,0,-2.228,usuario7,s1t1030,usuario7s1t1030,000,1
1958,25,26,0,-2.52,usuario7,s1t1030,usuario7s1t1030,010,0
1959,26,27,0,-11.552999999999999,usuario7,s1t1030,usuario7s1t1030,000,0
1960,27,28,0,-1.788,usuario7,s1t1030,usuario7s1t1030,000,0
1961,28,29,0,-27.689,usuario7,s1t1030,usuario7s1t1030,000,1
1962,29,30,0,-13.158,usuario7,s1t1030,usuario7s1t1030,010,1
1963,30,31,0,-3.735,usuario7,s1t1030,usuario7s1t1030,010,1
1964,31,32,0,-5.452999999999999,usuario7,s1t1030,usuario7s1t1030,010,0
1965,32,33,0,-3.06,usuario7,s1t1030,usuario7s1t1030,000,0
1966,33,34,0,-12.405,usuario7,s1t1030,usuario7s1t1030,000,1
1967,34,35,0,-1.9269999999999998,usuario7,s1t1030,usuario7s1t1030,010,1
1968,35,36,0,-8.468,usuario7,s1t1030,usuario7s1t1030,010,0
1969,36,37,0,-4.996,usuario7,s1t1030,usuario7s1t1030,000,0
1970,37,38,0,-2.4819999999999998,usuario7,s1t1030,usuario7s1t1030,000,1
1971,38,39,0,-5.894,usuario7,s1t1030,usuario7s1t1030,010,1
1972,39,40,0,-3.448,usuario7,s1t1030,usuario7s1t1030,010,0
1973,40,41,0,-4.535,usuario7,s1t1030,usuario7s1t1030,000,0
1974,41,42,0,-3.72,usuario7,s1t1030,usuario7s1t1030,000,0
1975,42,43,0,-10.12,usuario7,s1t1030,usuario7s1t1030,000,0
1976,43,44,0,-2.032,usuario7,s1t1030,usuario7s1t1030,000,1
1977,44,45,0,-3.088,usuario7,s1t1030,usuario7s1t1030,010,0
1978,45,46,0,-14.604000000000001,usuario7,s1t1030,usuario7s1t1030,000,0
1979,46,47,0,-5.475,usuario7,s1t1030,usuario7s1t1030,000,0
1980,47,48,0,-2.638,usuario7,s1t1030,usuario7s1t1030,000,0
1981,48,49,0,-2.9789999999999996,usuario7,s1t1030,usuario7s1t1030,000,0
1982,0,1,0,-9.59,usuario16,s1t1030,usuario16s1t1030,--0,1
1983,1,2,0,-7.231,usuario16,s1t1030,usuario16s1t1030,010,1
1984,2,3,0,-4.011,usuario16,s1t1030,usuario16s1t1030,010,0
1985,3,4,0,-2.33,usuario16,s1t1030,usuario16s1t1030,000,0
1986,4,5,0,-3.903,usuario16,s1t1030,usuario16s1t1030,000,0
1987,5,6,0,-2.178,usuario16,s1t1030,usuario16s1t1030,000,0
1988,6,7,0,-2.092,usuario16,s1t1030,usuario16s1t1030,000,0
1989,7,8,0,-2.431,usuario16,s1t1030,usuario16s1t1030,000,1
1990,8,9,0,-2.456,usuario16,s1t1030,usuario16s1t1030,010,0
1991,9,10,0,-2.094,usuario16,s1t1030,usuario16s1t1030,000,0
1992,10,11,0,-2.338,usuario16,s1t1030,usuario16s1t1030,000,0
1993,11,12,0,-2.086,usuario16,s1t1030,usuario16s1t1030,000,0
1994,12,13,0,-2.8789999999999996,usuario16,s1t1030,usuario16s1t1030,000,0
1995,13,14,0,-2.261,usuario16,s1t1030,usuario16s1t1030,000,0
1996,14,15,0,-2.366,usuario16,s1t1030,usuario16s1t1030,000,0
1997,15,16,0,-2.9589999999999996,usuario16,s1t1030,usuario16s1t1030,000,0
1998,16,17,0,-2.062,usuario16,s1t1030,usuario16s1t1030,000,1
1999,17,18,0,-2.545,usuario16,s1t1030,usuario16s1t1030,010,1
2000,18,19,0,-2.67,usuario16,s1t1030,usuario16s1t1030,010,1
2001,19,20,0,-2.338,usuario16,s1t1030,usuario16s1t1030,010,1
2002,20,21,0,-2.309,usuario16,s1t1030,usuario16s1t1030,010,0
2003,21,22,0,-2.3040000000000003,usuario16,s1t1030,usuario16s1t1030,000,0
2004,22,23,0,-2.991,usuario16,s1t1030,usuario16s1t1030,000,0
2005,23,24,1,4.447,usuario16,s1t1030,usuario16s1t1030,001,0
2006,24,25,0,-3.267,usuario16,s1t1030,usuario16s1t1030,100,1
2007,25,26,0,-3.25,usuario16,s1t1030,usuario16s1t1030,010,1
2008,26,27,0,-2.521,usuario16,s1t1030,usuario16s1t1030,010,1
2009,27,28,0,-2.441,usuario16,s1t1030,usuario16s1t1030,010,0
2010,28,29,0,-2.5069999999999997,usuario16,s1t1030,usuario16s1t1030,000,0
2011,29,30,1,4.127,usuario16,s1t1030,usuario16s1t1030,001,1
2012,30,31,0,-3.4819999999999998,usuario16,s1t1030,usuario16s1t1030,110,1
2013,31,32,0,-3.365,usuario16,s1t1030,usuario16s1t1030,010,1
2014,32,33,0,-3.886,usuario16,s1t1030,usuario16s1t1030,010,1
2015,33,34,0,-2.488,usuario16,s1t1030,usuario16s1t1030,010,0
2016,34,35,0,-10.317,usuario16,s1t1030,usuario16s1t1030,000,0
2017,35,36,0,-3.4560000000000004,usuario16,s1t1030,usuario16s1t1030,000,0
2018,36,37,0,-4.037,usuario16,s1t1030,usuario16s1t1030,000,0
2019,37,38,0,-6.257000000000001,usuario16,s1t1030,usuario16s1t1030,000,0
2020,38,39,0,-2.5269999999999997,usuario16,s1t1030,usuario16s1t1030,000,0
2021,39,40,0,-2.121,usuario16,s1t1030,usuario16s1t1030,000,0
2022,40,41,0,-6.15,usuario16,s1t1030,usuario16s1t1030,000,0
2023,41,42,0,-2.031,usuario16,s1t1030,usuario16s1t1030,000,0
2024,42,43,0,-11.058,usuario16,s1t1030,usuario16s1t1030,000,1
2025,43,44,0,-2.804,usuario16,s1t1030,usuario16s1t1030,010,0
2026,44,45,0,-1.949,usuario16,s1t1030,usuario16s1t1030,000,0
2027,45,46,0,-2.761,usuario16,s1t1030,usuario16s1t1030,000,0
2028,46,47,0,-2.319,usuario16,s1t1030,usuario16s1t1030,000,0
2029,47,48,0,-2.503,usuario16,s1t1030,usuario16s1t1030,000,0
2030,48,49,0,-2.057,usuario16,s1t1030,usuario16s1t1030,000,0
2031,0,1,0,-7.252000000000001,usuario29,s1t1030,usuario29s1t1030,--0,0
2032,1,2,1,19.942,usuario29,s1t1030,usuario29s1t1030,001,0
2033,2,3,0,-5.726,usuario29,s1t1030,usuario29s1t1030,100,0
2034,3,4,0,-2.339,usuario29,s1t1030,usuario29s1t1030,000,1
2035,4,5,0,-7.268,usuario29,s1t1030,usuario29s1t1030,010,0
2036,5,6,1,6.956,usuario29,s1t1030,usuario29s1t1030,001,1
2037,6,7,0,-3.408,usuario29,s1t1030,usuario29s1t1030,110,0
2038,7,8,0,-2.0580000000000003,usuario29,s1t1030,usuario29s1t1030,000,0
2039,8,9,0,-2.582,usuario29,s1t1030,usuario29s1t1030,000,1
2040,9,10,0,-5.23,usuario29,s1t1030,usuario29s1t1030,010,0
2041,10,11,0,-4.208,usuario29,s1t1030,usuario29s1t1030,000,0
2042,11,12,0,-1.944,usuario29,s1t1030,usuario29s1t1030,000,0
2043,12,13,0,-3.7110000000000003,usuario29,s1t1030,usuario29s1t1030,000,0
2044,13,14,0,-2.115,usuario29,s1t1030,usuario29s1t1030,000,0
2045,14,15,0,-3.377,usuario29,s1t1030,usuario29s1t1030,000,0
2046,15,16,1,2.2030000000000003,usuario29,s1t1030,usuario29s1t1030,001,0
2047,16,17,0,-3.679,usuario29,s1t1030,usuario29s1t1030,100,0
2048,17,18,0,-2.279,usuario29,s1t1030,usuario29s1t1030,000,0
2049,18,19,0,-4.638,usuario29,s1t1030,usuario29s1t1030,000,0
2050,19,20,0,-3.281,usuario29,s1t1030,usuario29s1t1030,000,0
2051,20,21,0,-3.048,usuario29,s1t1030,usuario29s1t1030,000,0
2052,21,22,0,-5.303,usuario29,s1t1030,usuario29s1t1030,000,0
2053,22,23,0,-3.051,usuario29,s1t1030,usuario29s1t1030,000,0
2054,23,24,0,-29.017,usuario29,s1t1030,usuario29s1t1030,000,0
2055,24,25,0,-3.641,usuario29,s1t1030,usuario29s1t1030,000,0
2056,25,26,0,-4.205,usuario29,s1t1030,usuario29s1t1030,000,0
2057,26,27,0,-5.42,usuario29,s1t1030,usuario29s1t1030,000,0
2058,27,28,0,-1.5119999999999998,usuario29,s1t1030,usuario29s1t1030,000,0
2059,28,29,0,-1.686,usuario29,s1t1030,usuario29s1t1030,000,0
2060,29,30,0,-3.8819999999999997,usuario29,s1t1030,usuario29s1t1030,000,0
2061,30,31,0,-2.7,usuario29,s1t1030,usuario29s1t1030,000,0
2062,31,32,0,-3.654,usuario29,s1t1030,usuario29s1t1030,000,0
2063,32,33,0,-25.72,usuario29,s1t1030,usuario29s1t1030,000,0
2064,33,34,0,-1.662,usuario29,s1t1030,usuario29s1t1030,000,0
2065,34,35,0,-6.292000000000001,usuario29,s1t1030,usuario29s1t1030,000,0
2066,35,36,0,-1.3730000000000002,usuario29,s1t1030,usuario29s1t1030,000,0
2067,36,37,0,-1.19,usuario29,s1t1030,usuario29s1t1030,000,0
2068,37,38,0,-6.289,usuario29,s1t1030,usuario29s1t1030,000,0
2069,38,39,0,-1.588,usuario29,s1t1030,usuario29s1t1030,000,0
2070,39,40,0,-1.517,usuario29,s1t1030,usuario29s1t1030,000,0
2071,40,41,0,-3.167,usuario29,s1t1030,usuario29s1t1030,000,0
2072,41,42,0,-2.7680000000000002,usuario29,s1t1030,usuario29s1t1030,000,0
2073,42,43,0,-17.938,usuario29,s1t1030,usuario29s1t1030,000,0
2074,43,44,0,-3.802,usuario29,s1t1030,usuario29s1t1030,000,0
2075,44,45,0,-1.787,usuario29,s1t1030,usuario29s1t1030,000,0
2076,45,46,0,-2.802,usuario29,s1t1030,usuario29s1t1030,000,0
2077,46,47,0,-1.649,usuario29,s1t1030,usuario29s1t1030,000,0
2078,47,48,0,-3.7960000000000003,usuario29,s1t1030,usuario29s1t1030,000,0
2079,48,49,0,-4.083,usuario29,s1t1030,usuario29s1t1030,000,0
2080,0,1,1,8.474,usuario25,s1t1030,usuario25s1t1030,--1,1
2081,1,2,0,-4.495,usuario25,s1t1030,usuario25s1t1030,110,1
2082,2,3,0,-14.062999999999999,usuario25,s1t1030,usuario25s1t1030,010,0
2083,3,4,1,6.28,usuario25,s1t1030,usuario25s1t1030,001,0
2084,4,5,1,12.116,usuario25,s1t1030,usuario25s1t1030,101,1
2085,5,6,1,11.942,usuario25,s1t1030,usuario25s1t1030,111,1
2086,6,7,0,-6.537000000000001,usuario25,s1t1030,usuario25s1t1030,110,1
2087,7,8,0,-8.23,usuario25,s1t1030,usuario25s1t1030,010,0
2088,8,9,1,6.595,usuario25,s1t1030,usuario25s1t1030,001,0
2089,9,10,0,-14.735999999999999,usuario25,s1t1030,usuario25s1t1030,100,1
2090,10,11,0,-7.205,usuario25,s1t1030,usuario25s1t1030,010,1
2091,11,12,1,12.703,usuario25,s1t1030,usuario25s1t1030,011,0
2092,12,13,1,11.96,usuario25,s1t1030,usuario25s1t1030,101,0
2093,13,14,0,-5.702000000000001,usuario25,s1t1030,usuario25s1t1030,100,1
2094,14,15,1,5.22,usuario25,s1t1030,usuario25s1t1030,011,1
2095,15,16,1,2.9960000000000004,usuario25,s1t1030,usuario25s1t1030,111,0
2096,16,17,0,-4.645,usuario25,s1t1030,usuario25s1t1030,100,0
2097,17,18,0,-3.14,usuario25,s1t1030,usuario25s1t1030,000,1
2098,18,19,1,4.238,usuario25,s1t1030,usuario25s1t1030,011,1
2099,19,20,1,6.526,usuario25,s1t1030,usuario25s1t1030,111,0
2100,20,21,0,-8.728,usuario25,s1t1030,usuario25s1t1030,100,0
2101,21,22,0,-11.953,usuario25,s1t1030,usuario25s1t1030,000,1
2102,22,23,0,-4.721,usuario25,s1t1030,usuario25s1t1030,010,1
2103,23,24,1,3.798,usuario25,s1t1030,usuario25s1t1030,011,0
2104,24,25,1,7.155,usuario25,s1t1030,usuario25s1t1030,101,0
2105,25,26,0,-5.052,usuario25,s1t1030,usuario25s1t1030,100,1
2106,26,27,0,-5.294,usuario25,s1t1030,usuario25s1t1030,010,1
2107,27,28,0,-5.041,usuario25,s1t1030,usuario25s1t1030,010,1
2108,28,29,0,-7.442,usuario25,s1t1030,usuario25s1t1030,010,0
2109,29,30,1,6.751,usuario25,s1t1030,usuario25s1t1030,001,1
2110,30,31,1,9.878,usuario25,s1t1030,usuario25s1t1030,111,0
2111,31,32,1,13.345999999999998,usuario25,s1t1030,usuario25s1t1030,101,1
2112,32,33,0,-3.946,usuario25,s1t1030,usuario25s1t1030,110,0
2113,33,34,0,-3.6710000000000003,usuario25,s1t1030,usuario25s1t1030,000,0
2114,34,35,1,4.71,usuario25,s1t1030,usuario25s1t1030,001,1
2115,35,36,1,3.9419999999999997,usuario25,s1t1030,usuario25s1t1030,111,0
2116,36,37,1,3.532,usuario25,s1t1030,usuario25s1t1030,101,0
2117,37,38,0,-2.549,usuario25,s1t1030,usuario25s1t1030,100,1
2118,38,39,0,-4.976,usuario25,s1t1030,usuario25s1t1030,010,0
2119,39,40,1,5.1610000000000005,usuario25,s1t1030,usuario25s1t1030,001,1
2120,40,41,0,-7.432,usuario25,s1t1030,usuario25s1t1030,110,0
2121,41,42,1,9.536,usuario25,s1t1030,usuario25s1t1030,001,1
2122,42,43,0,-9.802999999999999,usuario25,s1t1030,usuario25s1t1030,110,1
2123,43,44,0,-4.257,usuario25,s1t1030,usuario25s1t1030,010,0
2124,44,45,1,3.9619999999999997,usuario25,s1t1030,usuario25s1t1030,001,1
2125,45,46,1,3.147,usuario25,s1t1030,usuario25s1t1030,111,1
2126,46,47,0,-3.069,usuario25,s1t1030,usuario25s1t1030,110,1
2127,47,48,1,3.324,usuario25,s1t1030,usuario25s1t1030,011,1
2128,48,49,0,-4.965,usuario25,s1t1030,usuario25s1t1030,110,0
2129,0,1,1,11.529000000000002,usuario13,s1t1030,usuario13s1t1030,--1,0
2130,1,2,1,9.592,usuario13,s1t1030,usuario13s1t1030,101,0
2131,2,3,1,7.471,usuario13,s1t1030,usuario13s1t1030,101,0
2132,3,4,1,3.7319999999999998,usuario13,s1t1030,usuario13s1t1030,101,1
2133,4,5,1,3.697,usuario13,s1t1030,usuario13s1t1030,111,0
2134,5,6,1,2.325,usuario13,s1t1030,usuario13s1t1030,101,1
2135,6,7,1,3.34,usuario13,s1t1030,usuario13s1t1030,111,0
2136,7,8,1,3.3489999999999998,usuario13,s1t1030,usuario13s1t1030,101,0
2137,8,9,1,3.02,usuario13,s1t1030,usuario13s1t1030,101,0
2138,9,10,0,-4.73,usuario13,s1t1030,usuario13s1t1030,100,0
2139,10,11,0,-6.166,usuario13,s1t1030,usuario13s1t1030,000,0
2140,11,12,0,-7.0489999999999995,usuario13,s1t1030,usuario13s1t1030,000,0
2141,12,13,1,12.588,usuario13,s1t1030,usuario13s1t1030,001,1
2142,13,14,1,9.187999999999999,usuario13,s1t1030,usuario13s1t1030,111,0
2143,14,15,1,13.050999999999998,usuario13,s1t1030,usuario13s1t1030,101,0
2144,15,16,1,6.459,usuario13,s1t1030,usuario13s1t1030,101,1
2145,16,17,1,5.7620000000000005,usuario13,s1t1030,usuario13s1t1030,111,0
2146,17,18,1,12.853,usuario13,s1t1030,usuario13s1t1030,101,0
2147,18,19,1,20.701999999999998,usuario13,s1t1030,usuario13s1t1030,101,0
2148,19,20,1,3.392,usuario13,s1t1030,usuario13s1t1030,101,0
2149,20,21,1,2.471,usuario13,s1t1030,usuario13s1t1030,101,0
2150,21,22,1,3.4560000000000004,usuario13,s1t1030,usuario13s1t1030,101,0
2151,22,23,1,4.282,usuario13,s1t1030,usuario13s1t1030,101,0
2152,23,24,1,3.6310000000000002,usuario13,s1t1030,usuario13s1t1030,101,0
2153,24,25,1,6.83,usuario13,s1t1030,usuario13s1t1030,101,0
2154,25,26,1,1.827,usuario13,s1t1030,usuario13s1t1030,101,0
2155,26,27,1,3.722,usuario13,s1t1030,usuario13s1t1030,101,1
2156,27,28,1,6.885,usuario13,s1t1030,usuario13s1t1030,111,1
2157,28,29,1,20.634,usuario13,s1t1030,usuario13s1t1030,111,0
2158,29,30,1,12.847000000000001,usuario13,s1t1030,usuario13s1t1030,101,0
2159,30,31,1,7.0329999999999995,usuario13,s1t1030,usuario13s1t1030,101,0
2160,31,32,1,3.7030000000000003,usuario13,s1t1030,usuario13s1t1030,101,0
2161,32,33,1,6.233,usuario13,s1t1030,usuario13s1t1030,101,0
2162,33,34,1,15.633,usuario13,s1t1030,usuario13s1t1030,101,0
