,Unnamed: 0,round,player,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time,type,user,prev,self,other
3011,1966,12,s4m8_usuario12,C,s4m8_usuario6,C,3,5.03,s4m8,fix,CCC,1,5.03,Pro-social,s4m8_usuario12,CC,3,3
3012,1980,13,s4m8_usuario12,C,s4m8_usuario6,C,3,4.391,s4m8,fix,CCC,1,4.391,Pro-social,s4m8_usuario12,CC,3,3
3013,1994,14,s4m8_usuario12,C,s4m8_usuario6,C,3,3.7539999999999996,s4m8,fix,CCC,1,3.7539999999999996,Pro-social,s4m8_usuario12,CC,3,3
3014,2008,15,s4m8_usuario12,C,s4m8_usuario6,C,3,5.452999999999999,s4m8,fix,CCC,1,5.452999999999999,Pro-social,s4m8_usuario12,CC,3,3
3015,2022,16,s4m8_usuario12,C,s4m8_usuario6,C,3,6.018,s4m8,fix,CCC,1,6.018,Pro-social,s4m8_usuario12,CC,3,3
3016,2036,17,s4m8_usuario12,C,s4m8_usuario6,C,3,3.491,s4m8,fix,CCC,1,3.491,Pro-social,s4m8_usuario12,CC,3,3
3017,2050,18,s4m8_usuario12,C,s4m8_usuario6,C,3,5.438,s4m8,fix,CCC,1,5.438,Pro-social,s4m8_usuario12,CC,3,3
3018,2064,19,s4m8_usuario12,C,s4m8_usuario6,C,3,4.885,s4m8,fix,CCC,1,4.885,Pro-social,s4m8_usuario12,CC,3,3
3019,2078,20,s4m8_usuario12,C,s4m8_usuario6,C,3,5.051,s4m8,fix,CCC,1,5.051,Pro-social,s4m8_usuario12,CC,3,3
3020,2092,21,s4m8_usuario12,C,s4m8_usuario6,C,3,5.892,s4m8,fix,CCC,1,5.892,Pro-social,s4m8_usuario12,CC,3,3
3021,2106,22,s4m8_usuario12,C,s4m8_usuario6,C,3,4.928,s4m8,fix,CCC,1,4.928,Pro-social,s4m8_usuario12,CC,3,3
3022,2120,23,s4m8_usuario12,C,s4m8_usuario6,C,3,5.421,s4m8,fix,CCC,1,5.421,Pro-social,s4m8_usuario12,CC,3,3
3023,2134,24,s4m8_usuario12,C,s4m8_usuario6,C,3,5.428999999999999,s4m8,fix,CCC,1,5.428999999999999,Pro-social,s4m8_usuario12,CC,3,3
3024,2148,25,s4m8_usuario12,C,s4m8_usuario6,C,3,6.0089999999999995,s4m8,fix,CCC,1,6.0089999999999995,Pro-social,s4m8_usuario12,CC,3,3
3025,2162,26,s4m8_usuario12,C,s4m8_usuario6,C,3,4.313,s4m8,fix,CCC,1,4.313,Pro-social,s4m8_usuario12,CC,3,3
3026,2176,27,s4m8_usuario12,C,s4m8_usuario6,C,3,4.931,s4m8,fix,CCC,1,4.931,Pro-social,s4m8_usuario12,CC,3,3
3027,2190,28,s4m8_usuario12,C,s4m8_usuario6,C,3,4.376,s4m8,fix,CCC,1,4.376,Pro-social,s4m8_usuario12,CC,3,3
3028,2204,29,s4m8_usuario12,C,s4m8_usuario6,C,3,4.086,s4m8,fix,CCC,1,4.086,Pro-social,s4m8_usuario12,CC,3,3
3029,2218,30,s4m8_usuario12,C,s4m8_usuario6,C,3,4.833,s4m8,fix,CCC,1,4.833,Pro-social,s4m8_usuario12,CC,3,3
3030,2232,31,s4m8_usuario12,C,s4m8_usuario6,C,3,5.226,s4m8,fix,CCC,1,5.226,Pro-social,s4m8_usuario12,CC,3,3
3031,2246,32,s4m8_usuario12,C,s4m8_usuario6,C,3,4.26,s4m8,fix,CCC,1,4.26,Pro-social,s4m8_usuario12,CC,3,3
3032,2260,33,s4m8_usuario12,C,s4m8_usuario6,C,3,4.053,s4m8,fix,CCC,1,4.053,Pro-social,s4m8_usuario12,CC,3,3
3033,2274,34,s4m8_usuario12,C,s4m8_usuario6,C,3,2.234,s4m8,fix,CCC,1,2.234,Pro-social,s4m8_usuario12,CC,3,3
3034,2288,35,s4m8_usuario12,C,s4m8_usuario6,C,3,3.792,s4m8,fix,CCC,1,3.792,Pro-social,s4m8_usuario12,CC,3,3
3035,2302,36,s4m8_usuario12,C,s4m8_usuario6,C,3,4.37,s4m8,fix,CCC,1,4.37,Pro-social,s4m8_usuario12,CC,3,3
3036,2316,37,s4m8_usuario12,C,s4m8_usuario6,C,3,4.357,s4m8,fix,CCC,1,4.357,Pro-social,s4m8_usuario12,CC,3,3
3037,2330,38,s4m8_usuario12,C,s4m8_usuario6,C,3,4.647,s4m8,fix,CCC,1,4.647,Pro-social,s4m8_usuario12,CC,3,3
3038,2344,39,s4m8_usuario12,C,s4m8_usuario6,C,3,5.952999999999999,s4m8,fix,CCC,1,5.952999999999999,Pro-social,s4m8_usuario12,CC,3,3
3039,2358,40,s4m8_usuario12,C,s4m8_usuario6,C,3,5.515,s4m8,fix,CCC,1,5.515,Pro-social,s4m8_usuario12,CC,3,3
3040,2372,41,s4m8_usuario12,C,s4m8_usuario6,C,3,5.928999999999999,s4m8,fix,CCC,1,5.928999999999999,Pro-social,s4m8_usuario12,CC,3,3
3041,2386,42,s4m8_usuario12,C,s4m8_usuario6,C,3,5.231,s4m8,fix,CCC,1,5.231,Pro-social,s4m8_usuario12,CC,3,3
3042,2400,43,s4m8_usuario12,C,s4m8_usuario6,C,3,5.42,s4m8,fix,CCC,1,5.42,Pro-social,s4m8_usuario12,CC,3,3
3043,2414,44,s4m8_usuario12,C,s4m8_usuario6,C,3,6.582999999999999,s4m8,fix,CCC,1,6.582999999999999,Pro-social,s4m8_usuario12,CC,3,3
3044,2428,45,s4m8_usuario12,C,s4m8_usuario6,C,3,4.962,s4m8,fix,CCC,1,4.962,Pro-social,s4m8_usuario12,CC,3,3
3045,2442,46,s4m8_usuario12,C,s4m8_usuario6,C,3,5.718999999999999,s4m8,fix,CCC,1,5.718999999999999,Pro-social,s4m8_usuario12,CC,3,3
3046,2456,47,s4m8_usuario12,C,s4m8_usuario6,C,3,6.9,s4m8,fix,CCC,1,6.9,Pro-social,s4m8_usuario12,CC,3,3
3047,2470,48,s4m8_usuario12,C,s4m8_usuario6,C,3,6.851,s4m8,fix,CCC,1,6.851,Pro-social,s4m8_usuario12,CC,3,3
3048,2484,49,s4m8_usuario12,C,s4m8_usuario6,C,3,4.6160000000000005,s4m8,fix,CCC,1,4.6160000000000005,Pro-social,s4m8_usuario12,CC,3,3
3049,2498,50,s4m8_usuario12,C,s4m8_usuario6,C,3,4.4,s4m8,fix,CCC,1,4.4,Pro-social,s4m8_usuario12,CC,3,3
3050,2512,51,s4m8_usuario12,C,s4m8_usuario6,C,3,5.438,s4m8,fix,CCC,1,5.438,Pro-social,s4m8_usuario12,CC,3,3
3051,2526,52,s4m8_usuario12,C,s4m8_usuario6,C,3,4.85,s4m8,fix,CCC,1,4.85,Pro-social,s4m8_usuario12,CC,3,3
3052,2540,53,s4m8_usuario12,C,s4m8_usuario6,C,3,5.499,s4m8,fix,CCC,1,5.499,Pro-social,s4m8_usuario12,CC,3,3
3053,2554,54,s4m8_usuario12,C,s4m8_usuario6,C,3,5.126,s4m8,fix,CCC,1,5.126,Pro-social,s4m8_usuario12,CC,3,3
3054,2568,55,s4m8_usuario12,C,s4m8_usuario6,C,3,4.7860000000000005,s4m8,fix,CCC,1,4.7860000000000005,Pro-social,s4m8_usuario12,CC,3,3
3055,2582,56,s4m8_usuario12,C,s4m8_usuario6,C,3,5.977,s4m8,fix,CCC,1,5.977,Pro-social,s4m8_usuario12,CC,3,3
3056,2596,57,s4m8_usuario12,C,s4m8_usuario6,C,3,4.355,s4m8,fix,CCC,1,4.355,Pro-social,s4m8_usuario12,CC,3,3
3057,2610,58,s4m8_usuario12,C,s4m8_usuario6,C,3,5.52,s4m8,fix,CCC,1,5.52,Pro-social,s4m8_usuario12,CC,3,3
3058,2624,59,s4m8_usuario12,C,s4m8_usuario6,C,3,5.267,s4m8,fix,CCC,1,5.267,Pro-social,s4m8_usuario12,CC,3,3
3059,2638,60,s4m8_usuario12,C,s4m8_usuario6,C,3,5.186,s4m8,fix,CCC,1,5.186,Pro-social,s4m8_usuario12,CC,3,3
3060,2652,61,s4m8_usuario12,C,s4m8_usuario6,C,3,4.167,s4m8,fix,CCC,1,4.167,Pro-social,s4m8_usuario12,CC,3,3
3061,2666,62,s4m8_usuario12,C,s4m8_usuario6,C,3,5.443,s4m8,fix,CCC,1,5.443,Pro-social,s4m8_usuario12,CC,3,3
3062,2680,63,s4m8_usuario12,C,s4m8_usuario6,C,3,4.907,s4m8,fix,CCC,1,4.907,Pro-social,s4m8_usuario12,CC,3,3
3063,2694,64,s4m8_usuario12,C,s4m8_usuario6,C,3,5.015,s4m8,fix,CCC,1,5.015,Pro-social,s4m8_usuario12,CC,3,3
3064,2708,65,s4m8_usuario12,C,s4m8_usuario6,C,3,5.011,s4m8,fix,CCC,1,5.011,Pro-social,s4m8_usuario12,CC,3,3
3065,2722,66,s4m8_usuario12,C,s4m8_usuario6,C,3,5.245,s4m8,fix,CCC,1,5.245,Pro-social,s4m8_usuario12,CC,3,3
3066,2736,67,s4m8_usuario12,C,s4m8_usuario6,C,3,4.2589999999999995,s4m8,fix,CCC,1,4.2589999999999995,Pro-social,s4m8_usuario12,CC,3,3
3067,2750,68,s4m8_usuario12,C,s4m8_usuario6,C,3,5.12,s4m8,fix,CCC,1,5.12,Pro-social,s4m8_usuario12,CC,3,3
3068,2764,69,s4m8_usuario12,C,s4m8_usuario6,C,3,3.855,s4m8,fix,CCC,1,3.855,Pro-social,s4m8_usuario12,CC,3,3
3069,2778,70,s4m8_usuario12,C,s4m8_usuario6,C,3,4.998,s4m8,fix,CCC,1,4.998,Pro-social,s4m8_usuario12,CC,3,3
3070,2792,71,s4m8_usuario12,C,s4m8_usuario6,C,3,5.907,s4m8,fix,CCC,1,5.907,Pro-social,s4m8_usuario12,CC,3,3
3071,2806,72,s4m8_usuario12,C,s4m8_usuario6,C,3,4.364,s4m8,fix,CCC,1,4.364,Pro-social,s4m8_usuario12,CC,3,3
3072,2820,73,s4m8_usuario12,C,s4m8_usuario6,C,3,6.8260000000000005,s4m8,fix,CCC,1,6.8260000000000005,Pro-social,s4m8_usuario12,CC,3,3
3073,2834,74,s4m8_usuario12,C,s4m8_usuario6,C,3,4.351,s4m8,fix,CCC,1,4.351,Pro-social,s4m8_usuario12,CC,3,3
3074,2848,75,s4m8_usuario12,C,s4m8_usuario6,C,3,5.496,s4m8,fix,CCC,1,5.496,Pro-social,s4m8_usuario12,CC,3,3
3075,2862,76,s4m8_usuario12,C,s4m8_usuario6,C,3,4.76,s4m8,fix,CCC,1,4.76,Pro-social,s4m8_usuario12,CC,3,3
3076,2876,77,s4m8_usuario12,C,s4m8_usuario6,C,3,5.6579999999999995,s4m8,fix,CCC,1,5.6579999999999995,Pro-social,s4m8_usuario12,CC,3,3
3077,2890,78,s4m8_usuario12,C,s4m8_usuario6,C,3,5.35,s4m8,fix,CCC,1,5.35,Pro-social,s4m8_usuario12,CC,3,3
3078,2904,79,s4m8_usuario12,C,s4m8_usuario6,C,3,4.551,s4m8,fix,CCC,1,4.551,Pro-social,s4m8_usuario12,CC,3,3
3079,2918,80,s4m8_usuario12,C,s4m8_usuario6,C,3,4.788,s4m8,fix,CCC,1,4.788,Pro-social,s4m8_usuario12,CC,3,3
3080,2932,81,s4m8_usuario12,C,s4m8_usuario6,C,3,4.26,s4m8,fix,CCC,1,4.26,Pro-social,s4m8_usuario12,CC,3,3
3081,2946,82,s4m8_usuario12,C,s4m8_usuario6,C,3,4.5489999999999995,s4m8,fix,CCC,1,4.5489999999999995,Pro-social,s4m8_usuario12,CC,3,3
3082,2960,83,s4m8_usuario12,C,s4m8_usuario6,C,3,4.498,s4m8,fix,CCC,1,4.498,Pro-social,s4m8_usuario12,CC,3,3
3083,2974,84,s4m8_usuario12,C,s4m8_usuario6,C,3,5.551,s4m8,fix,CCC,1,5.551,Pro-social,s4m8_usuario12,CC,3,3
3084,2988,85,s4m8_usuario12,C,s4m8_usuario6,C,3,5.28,s4m8,fix,CCC,1,5.28,Pro-social,s4m8_usuario12,CC,3,3
3085,3002,86,s4m8_usuario12,C,s4m8_usuario6,C,3,4.918,s4m8,fix,CCC,1,4.918,Pro-social,s4m8_usuario12,CC,3,3
3086,3016,87,s4m8_usuario12,C,s4m8_usuario6,C,3,5.067,s4m8,fix,CCC,1,5.067,Pro-social,s4m8_usuario12,CC,3,3
3087,3030,88,s4m8_usuario12,C,s4m8_usuario6,C,3,4.423,s4m8,fix,CCC,1,4.423,Pro-social,s4m8_usuario12,CC,3,3
3088,3044,89,s4m8_usuario12,C,s4m8_usuario6,C,3,5.821000000000001,s4m8,fix,CCC,1,5.821000000000001,Pro-social,s4m8_usuario12,CC,3,3
3089,3058,90,s4m8_usuario12,C,s4m8_usuario6,C,3,4.897,s4m8,fix,CCC,1,4.897,Pro-social,s4m8_usuario12,CC,3,3
3090,3072,91,s4m8_usuario12,C,s4m8_usuario6,C,3,5.157,s4m8,fix,CCC,1,5.157,Pro-social,s4m8_usuario12,CC,3,3
3091,3086,92,s4m8_usuario12,C,s4m8_usuario6,C,3,4.506,s4m8,fix,CCC,1,4.506,Pro-social,s4m8_usuario12,CC,3,3
3092,3100,93,s4m8_usuario12,C,s4m8_usuario6,C,3,5.489,s4m8,fix,CCC,1,5.489,Pro-social,s4m8_usuario12,CC,3,3
3093,3114,94,s4m8_usuario12,C,s4m8_usuario6,C,3,4.651,s4m8,fix,CCC,1,4.651,Pro-social,s4m8_usuario12,CC,3,3
3094,3128,95,s4m8_usuario12,C,s4m8_usuario6,C,3,4.47,s4m8,fix,CCC,1,4.47,Pro-social,s4m8_usuario12,CC,3,3
3095,3142,96,s4m8_usuario12,C,s4m8_usuario6,C,3,4.678,s4m8,fix,CCC,1,4.678,Pro-social,s4m8_usuario12,CC,3,3
3096,3156,97,s4m8_usuario12,C,s4m8_usuario6,C,3,4.747,s4m8,fix,CCC,1,4.747,Pro-social,s4m8_usuario12,CC,3,3
3097,3170,98,s4m8_usuario12,C,s4m8_usuario6,C,3,4.688,s4m8,fix,CCC,1,4.688,Pro-social,s4m8_usuario12,CC,3,3
3098,3184,99,s4m8_usuario12,C,s4m8_usuario6,C,3,4.59,s4m8,fix,CCC,1,4.59,Pro-social,s4m8_usuario12,CC,3,3
3099,3198,100,s4m8_usuario12,C,s4m8_usuario6,C,3,4.586,s4m8,fix,CCC,1,4.586,Pro-social,s4m8_usuario12,CC,3,3
3100,1813,1,s4m8_usuario6,C,s4m8_usuario12,D,0,2.524,s4m8,fix,00C,1,2.524,Pro-social,s4m8_usuario6,0C,0,0
3101,1827,2,s4m8_usuario6,C,s4m8_usuario12,C,3,19.396,s4m8,fix,CDC,1,19.396,Pro-social,s4m8_usuario6,DC,0,4
3102,1841,3,s4m8_usuario6,C,s4m8_usuario12,C,3,2.452,s4m8,fix,CCC,1,2.452,Pro-social,s4m8_usuario6,CC,3,3
3103,1855,4,s4m8_usuario6,C,s4m8_usuario12,C,3,1.801,s4m8,fix,CCC,1,1.801,Pro-social,s4m8_usuario6,CC,3,3
3104,1869,5,s4m8_usuario6,C,s4m8_usuario12,C,3,1.165,s4m8,fix,CCC,1,1.165,Pro-social,s4m8_usuario6,CC,3,3
3105,1883,6,s4m8_usuario6,C,s4m8_usuario12,C,3,0.782,s4m8,fix,CCC,1,0.782,Pro-social,s4m8_usuario6,CC,3,3
3106,1897,7,s4m8_usuario6,C,s4m8_usuario12,C,3,0.9359999999999999,s4m8,fix,CCC,1,0.9359999999999999,Pro-social,s4m8_usuario6,CC,3,3
3107,1911,8,s4m8_usuario6,C,s4m8_usuario12,C,3,0.6659999999999999,s4m8,fix,CCC,1,0.6659999999999999,Pro-social,s4m8_usuario6,CC,3,3
3108,1925,9,s4m8_usuario6,C,s4m8_usuario12,C,3,0.762,s4m8,fix,CCC,1,0.762,Pro-social,s4m8_usuario6,CC,3,3
3109,1939,10,s4m8_usuario6,C,s4m8_usuario12,C,3,0.9940000000000001,s4m8,fix,CCC,1,0.9940000000000001,Pro-social,s4m8_usuario6,CC,3,3
3110,1953,11,s4m8_usuario6,C,s4m8_usuario12,C,3,1.3719999999999999,s4m8,fix,CCC,1,1.3719999999999999,Pro-social,s4m8_usuario6,CC,3,3
3111,1967,12,s4m8_usuario6,C,s4m8_usuario12,C,3,2.123,s4m8,fix,CCC,1,2.123,Pro-social,s4m8_usuario6,CC,3,3
3112,1981,13,s4m8_usuario6,C,s4m8_usuario12,C,3,0.8109999999999999,s4m8,fix,CCC,1,0.8109999999999999,Pro-social,s4m8_usuario6,CC,3,3
3113,1995,14,s4m8_usuario6,C,s4m8_usuario12,C,3,0.888,s4m8,fix,CCC,1,0.888,Pro-social,s4m8_usuario6,CC,3,3
3114,2009,15,s4m8_usuario6,C,s4m8_usuario12,C,3,1.0,s4m8,fix,CCC,1,1.0,Pro-social,s4m8_usuario6,CC,3,3
3115,2023,16,s4m8_usuario6,C,s4m8_usuario12,C,3,1.9409999999999998,s4m8,fix,CCC,1,1.9409999999999998,Pro-social,s4m8_usuario6,CC,3,3
3116,2037,17,s4m8_usuario6,C,s4m8_usuario12,C,3,1.135,s4m8,fix,CCC,1,1.135,Pro-social,s4m8_usuario6,CC,3,3
3117,2051,18,s4m8_usuario6,C,s4m8_usuario12,C,3,1.1059999999999999,s4m8,fix,CCC,1,1.1059999999999999,Pro-social,s4m8_usuario6,CC,3,3
3118,2065,19,s4m8_usuario6,C,s4m8_usuario12,C,3,0.8440000000000001,s4m8,fix,CCC,1,0.8440000000000001,Pro-social,s4m8_usuario6,CC,3,3
3119,2079,20,s4m8_usuario6,C,s4m8_usuario12,C,3,1.301,s4m8,fix,CCC,1,1.301,Pro-social,s4m8_usuario6,CC,3,3
3120,2093,21,s4m8_usuario6,C,s4m8_usuario12,C,3,0.7879999999999999,s4m8,fix,CCC,1,0.7879999999999999,Pro-social,s4m8_usuario6,CC,3,3
3121,2107,22,s4m8_usuario6,C,s4m8_usuario12,C,3,1.338,s4m8,fix,CCC,1,1.338,Pro-social,s4m8_usuario6,CC,3,3
3122,2121,23,s4m8_usuario6,C,s4m8_usuario12,C,3,1.186,s4m8,fix,CCC,1,1.186,Pro-social,s4m8_usuario6,CC,3,3
3123,2135,24,s4m8_usuario6,C,s4m8_usuario12,C,3,1.486,s4m8,fix,CCC,1,1.486,Pro-social,s4m8_usuario6,CC,3,3
3124,2149,25,s4m8_usuario6,C,s4m8_usuario12,C,3,0.977,s4m8,fix,CCC,1,0.977,Pro-social,s4m8_usuario6,CC,3,3
3125,2163,26,s4m8_usuario6,C,s4m8_usuario12,C,3,0.664,s4m8,fix,CCC,1,0.664,Pro-social,s4m8_usuario6,CC,3,3
3126,2177,27,s4m8_usuario6,C,s4m8_usuario12,C,3,0.79,s4m8,fix,CCC,1,0.79,Pro-social,s4m8_usuario6,CC,3,3
3127,2191,28,s4m8_usuario6,C,s4m8_usuario12,C,3,0.71,s4m8,fix,CCC,1,0.71,Pro-social,s4m8_usuario6,CC,3,3
3128,2205,29,s4m8_usuario6,C,s4m8_usuario12,C,3,1.028,s4m8,fix,CCC,1,1.028,Pro-social,s4m8_usuario6,CC,3,3
3129,2219,30,s4m8_usuario6,C,s4m8_usuario12,C,3,1.003,s4m8,fix,CCC,1,1.003,Pro-social,s4m8_usuario6,CC,3,3
3130,2233,31,s4m8_usuario6,C,s4m8_usuario12,C,3,0.8,s4m8,fix,CCC,1,0.8,Pro-social,s4m8_usuario6,CC,3,3
3131,2247,32,s4m8_usuario6,C,s4m8_usuario12,C,3,1.85,s4m8,fix,CCC,1,1.85,Pro-social,s4m8_usuario6,CC,3,3
3132,2261,33,s4m8_usuario6,C,s4m8_usuario12,C,3,0.9740000000000001,s4m8,fix,CCC,1,0.9740000000000001,Pro-social,s4m8_usuario6,CC,3,3
3133,2275,34,s4m8_usuario6,C,s4m8_usuario12,C,3,0.802,s4m8,fix,CCC,1,0.802,Pro-social,s4m8_usuario6,CC,3,3
3134,2289,35,s4m8_usuario6,C,s4m8_usuario12,C,3,0.912,s4m8,fix,CCC,1,0.912,Pro-social,s4m8_usuario6,CC,3,3
3135,2303,36,s4m8_usuario6,C,s4m8_usuario12,C,3,0.672,s4m8,fix,CCC,1,0.672,Pro-social,s4m8_usuario6,CC,3,3
3136,2317,37,s4m8_usuario6,C,s4m8_usuario12,C,3,0.625,s4m8,fix,CCC,1,0.625,Pro-social,s4m8_usuario6,CC,3,3
3137,2331,38,s4m8_usuario6,C,s4m8_usuario12,C,3,0.777,s4m8,fix,CCC,1,0.777,Pro-social,s4m8_usuario6,CC,3,3
3138,2345,39,s4m8_usuario6,C,s4m8_usuario12,C,3,0.7190000000000001,s4m8,fix,CCC,1,0.7190000000000001,Pro-social,s4m8_usuario6,CC,3,3
3139,2359,40,s4m8_usuario6,C,s4m8_usuario12,C,3,1.055,s4m8,fix,CCC,1,1.055,Pro-social,s4m8_usuario6,CC,3,3
3140,2373,41,s4m8_usuario6,C,s4m8_usuario12,C,3,0.792,s4m8,fix,CCC,1,0.792,Pro-social,s4m8_usuario6,CC,3,3
3141,2387,42,s4m8_usuario6,C,s4m8_usuario12,C,3,1.022,s4m8,fix,CCC,1,1.022,Pro-social,s4m8_usuario6,CC,3,3
3142,2401,43,s4m8_usuario6,C,s4m8_usuario12,C,3,1.173,s4m8,fix,CCC,1,1.173,Pro-social,s4m8_usuario6,CC,3,3
3143,2415,44,s4m8_usuario6,C,s4m8_usuario12,C,3,1.6159999999999999,s4m8,fix,CCC,1,1.6159999999999999,Pro-social,s4m8_usuario6,CC,3,3
3144,2429,45,s4m8_usuario6,C,s4m8_usuario12,C,3,0.807,s4m8,fix,CCC,1,0.807,Pro-social,s4m8_usuario6,CC,3,3
3145,2443,46,s4m8_usuario6,C,s4m8_usuario12,C,3,0.8059999999999999,s4m8,fix,CCC,1,0.8059999999999999,Pro-social,s4m8_usuario6,CC,3,3
3146,2457,47,s4m8_usuario6,C,s4m8_usuario12,C,3,1.084,s4m8,fix,CCC,1,1.084,Pro-social,s4m8_usuario6,CC,3,3
3147,2471,48,s4m8_usuario6,C,s4m8_usuario12,C,3,1.321,s4m8,fix,CCC,1,1.321,Pro-social,s4m8_usuario6,CC,3,3
3148,2485,49,s4m8_usuario6,C,s4m8_usuario12,C,3,1.383,s4m8,fix,CCC,1,1.383,Pro-social,s4m8_usuario6,CC,3,3
3149,2499,50,s4m8_usuario6,C,s4m8_usuario12,C,3,0.9079999999999999,s4m8,fix,CCC,1,0.9079999999999999,Pro-social,s4m8_usuario6,CC,3,3
3150,2513,51,s4m8_usuario6,C,s4m8_usuario12,C,3,0.7190000000000001,s4m8,fix,CCC,1,0.7190000000000001,Pro-social,s4m8_usuario6,CC,3,3
3151,2527,52,s4m8_usuario6,C,s4m8_usuario12,C,3,1.5959999999999999,s4m8,fix,CCC,1,1.5959999999999999,Pro-social,s4m8_usuario6,CC,3,3
3152,2541,53,s4m8_usuario6,C,s4m8_usuario12,C,3,0.615,s4m8,fix,CCC,1,0.615,Pro-social,s4m8_usuario6,CC,3,3
3153,2555,54,s4m8_usuario6,C,s4m8_usuario12,C,3,1.8719999999999999,s4m8,fix,CCC,1,1.8719999999999999,Pro-social,s4m8_usuario6,CC,3,3
3154,2569,55,s4m8_usuario6,C,s4m8_usuario12,C,3,0.922,s4m8,fix,CCC,1,0.922,Pro-social,s4m8_usuario6,CC,3,3
3155,2583,56,s4m8_usuario6,C,s4m8_usuario12,C,3,0.736,s4m8,fix,CCC,1,0.736,Pro-social,s4m8_usuario6,CC,3,3
3156,2597,57,s4m8_usuario6,C,s4m8_usuario12,C,3,1.036,s4m8,fix,CCC,1,1.036,Pro-social,s4m8_usuario6,CC,3,3
3157,2611,58,s4m8_usuario6,C,s4m8_usuario12,C,3,3.1210000000000004,s4m8,fix,CCC,1,3.1210000000000004,Pro-social,s4m8_usuario6,CC,3,3
3158,2625,59,s4m8_usuario6,C,s4m8_usuario12,C,3,1.81,s4m8,fix,CCC,1,1.81,Pro-social,s4m8_usuario6,CC,3,3
3159,2639,60,s4m8_usuario6,C,s4m8_usuario12,C,3,0.83,s4m8,fix,CCC,1,0.83,Pro-social,s4m8_usuario6,CC,3,3
3160,2653,61,s4m8_usuario6,C,s4m8_usuario12,C,3,0.593,s4m8,fix,CCC,1,0.593,Pro-social,s4m8_usuario6,CC,3,3
3161,2667,62,s4m8_usuario6,C,s4m8_usuario12,C,3,0.684,s4m8,fix,CCC,1,0.684,Pro-social,s4m8_usuario6,CC,3,3
3162,2681,63,s4m8_usuario6,C,s4m8_usuario12,C,3,0.5870000000000001,s4m8,fix,CCC,1,0.5870000000000001,Pro-social,s4m8_usuario6,CC,3,3
3163,2695,64,s4m8_usuario6,C,s4m8_usuario12,C,3,0.983,s4m8,fix,CCC,1,0.983,Pro-social,s4m8_usuario6,CC,3,3
3164,2709,65,s4m8_usuario6,C,s4m8_usuario12,C,3,0.643,s4m8,fix,CCC,1,0.643,Pro-social,s4m8_usuario6,CC,3,3
3165,2723,66,s4m8_usuario6,C,s4m8_usuario12,C,3,0.596,s4m8,fix,CCC,1,0.596,Pro-social,s4m8_usuario6,CC,3,3
3166,2737,67,s4m8_usuario6,C,s4m8_usuario12,C,3,2.115,s4m8,fix,CCC,1,2.115,Pro-social,s4m8_usuario6,CC,3,3
3167,2751,68,s4m8_usuario6,C,s4m8_usuario12,C,3,2.095,s4m8,fix,CCC,1,2.095,Pro-social,s4m8_usuario6,CC,3,3
3168,2765,69,s4m8_usuario6,C,s4m8_usuario12,C,3,2.224,s4m8,fix,CCC,1,2.224,Pro-social,s4m8_usuario6,CC,3,3
3169,2779,70,s4m8_usuario6,C,s4m8_usuario12,C,3,0.8079999999999999,s4m8,fix,CCC,1,0.8079999999999999,Pro-social,s4m8_usuario6,CC,3,3
3170,2793,71,s4m8_usuario6,C,s4m8_usuario12,C,3,0.802,s4m8,fix,CCC,1,0.802,Pro-social,s4m8_usuario6,CC,3,3
3171,2807,72,s4m8_usuario6,C,s4m8_usuario12,C,3,0.6920000000000001,s4m8,fix,CCC,1,0.6920000000000001,Pro-social,s4m8_usuario6,CC,3,3
3172,2821,73,s4m8_usuario6,C,s4m8_usuario12,C,3,0.621,s4m8,fix,CCC,1,0.621,Pro-social,s4m8_usuario6,CC,3,3
3173,2835,74,s4m8_usuario6,C,s4m8_usuario12,C,3,0.645,s4m8,fix,CCC,1,0.645,Pro-social,s4m8_usuario6,CC,3,3
3174,2849,75,s4m8_usuario6,C,s4m8_usuario12,C,3,0.818,s4m8,fix,CCC,1,0.818,Pro-social,s4m8_usuario6,CC,3,3
3175,2863,76,s4m8_usuario6,C,s4m8_usuario12,C,3,0.725,s4m8,fix,CCC,1,0.725,Pro-social,s4m8_usuario6,CC,3,3
3176,2877,77,s4m8_usuario6,C,s4m8_usuario12,C,3,1.329,s4m8,fix,CCC,1,1.329,Pro-social,s4m8_usuario6,CC,3,3
3177,2891,78,s4m8_usuario6,C,s4m8_usuario12,C,3,0.951,s4m8,fix,CCC,1,0.951,Pro-social,s4m8_usuario6,CC,3,3
3178,2905,79,s4m8_usuario6,C,s4m8_usuario12,C,3,0.507,s4m8,fix,CCC,1,0.507,Pro-social,s4m8_usuario6,CC,3,3
3179,2919,80,s4m8_usuario6,C,s4m8_usuario12,C,3,0.6809999999999999,s4m8,fix,CCC,1,0.6809999999999999,Pro-social,s4m8_usuario6,CC,3,3
3180,2933,81,s4m8_usuario6,C,s4m8_usuario12,C,3,0.47700000000000004,s4m8,fix,CCC,1,0.47700000000000004,Pro-social,s4m8_usuario6,CC,3,3
3181,2947,82,s4m8_usuario6,C,s4m8_usuario12,C,3,0.9329999999999999,s4m8,fix,CCC,1,0.9329999999999999,Pro-social,s4m8_usuario6,CC,3,3
