round player action_player opponent action_opponent payoff time_php time_js who_played
25 usuario8 C ['usuario10'] C 3 4323.5001564 4306 user
25 usuario9 D ['usuario12'] C 4 1009.99999046 984 user
25 usuario10 C ['usuario8'] C 3 8874.79996681 8838 user
25 usuario11 D ['usuario17'] C 4 2215.60001373 2189 user
25 usuario12 C ['usuario9'] D 0 1325.09994507 1301 user
25 usuario13 D ['usuario6'] D 1 886.500120163 858 user
25 usuario14 D ['usuario3'] D 1 1002.40015984 977 user
25 usuario15 C ['usuario1'] D 0 3953.50003242 3929 user
25 usuario16 D ['usuario4'] C 4 1784.60001945 1759 user
25 usuario17 C ['usuario11'] D 0 2469.50006485 2443 user
25 usuario18 D ['usuario5'] C 4 1776.10015869 1748 user
26 usuario1 C ['usuario8'] C 3 1082.9000473 1059 user
26 usuario2 C ['usuario4'] C 3 708.800077438 689 user
26 usuario3 D ['usuario18'] D 1 693.299770355 667 user
26 usuario4 C ['usuario2'] C 3 406.300067902 379 user
26 usuario5 D ['usuario10'] C 4 1154.59990501 1130 user
26 usuario6 D ['usuario17'] D 1 1013.29994202 986 user
26 usuario7 C ['usuario15'] D 0 706.700086594 680 user
26 usuario8 C ['usuario1'] C 3 2772.60017395 2753 user
26 usuario9 D ['usuario11'] D 1 1184.40008163 1161 user
26 usuario10 C ['usuario5'] D 0 10978.9998531 10937 user
26 usuario11 D ['usuario9'] D 1 1442.30008125 1415 user
26 usuario12 C ['usuario13'] D 0 1281.49986267 1255 user
26 usuario13 D ['usuario12'] C 4 861.000061035 829 user
26 usuario14 C ['usuario16'] D 0 1759.19985771 1730 user
26 usuario15 D ['usuario7'] C 4 3407.29999542 3382 user
26 usuario16 D ['usuario14'] C 4 4046.00000381 4026 user
26 usuario17 D ['usuario6'] D 1 1993.90006065 1963 user
26 usuario18 D ['usuario3'] D 1 2513.00001144 2488 user
27 usuario1 C ['usuario14'] D 0 1791.30005836 1766 user
27 usuario2 C ['usuario18'] D 0 807.000160217 786 user
27 usuario3 D ['usuario16'] D 1 709.599971771 692 user
27 usuario4 C ['usuario12'] C 3 475.100040436 450 user
27 usuario5 D ['usuario10'] D 1 787.400007248 756 user
27 usuario6 D ['usuario15'] D 1 977.600097656 951 user
27 usuario7 C ['usuario8'] D 0 646.600008011 621 user
27 usuario8 D ['usuario7'] C 4 3822.70002365 3792 user
27 usuario9 D ['usuario17'] D 1 1098.90007973 1072 user
27 usuario10 D ['usuario5'] D 1 5127.30002403 5087 user
27 usuario11 D ['usuario13'] D 1 1821.19989395 1790 user
27 usuario12 C ['usuario4'] C 3 1740.00000954 1712 user
27 usuario13 D ['usuario11'] D 1 1180.00006676 1147 user
27 usuario14 D ['usuario1'] C 4 1190.99998474 1163 user
27 usuario15 D ['usuario6'] D 1 2128.10015678 2101 user
27 usuario16 D ['usuario3'] D 1 2866.89996719 2839 user
27 usuario17 D ['usuario9'] D 1 2000.20003319 1983 user
27 usuario18 D ['usuario2'] C 4 1683.49981308 1655 user
28 usuario1 C ['usuario12'] C 3 1652.60004997 1629 user
28 usuario2 C ['usuario13'] D 0 726.400136948 697 user
28 usuario3 D ['usuario15'] D 1 730.799913406 711 user
28 usuario4 C ['usuario8'] C 3 829.200029373 802 user
28 usuario5 D ['usuario10'] C 4 696.199893951 677 user
28 usuario6 D ['usuario16'] D 1 786.200046539 769 user
28 usuario7 C ['usuario14'] D 0 645.60008049 621 user
28 usuario8 C ['usuario4'] C 3 2315.09995461 2290 user
28 usuario9 D ['usuario11'] D 1 1220.40009499 1193 user
28 usuario10 C ['usuario5'] D 0 4461.39979362 4415 user
28 usuario11 D ['usuario9'] D 1 955.500125885 929 user
28 usuario12 C ['usuario1'] C 3 1346.19998932 1322 user
28 usuario13 D ['usuario2'] C 4 1359.29989815 1332 user
28 usuario14 D ['usuario7'] C 4 2010.60009003 1984 user
28 usuario15 D ['usuario3'] D 1 2987.39981651 2959 user
28 usuario16 D ['usuario6'] D 1 1657.00006485 1628 user
28 usuario17 D ['usuario18'] D 1 1882.80010223 1858 user
28 usuario18 D ['usuario17'] D 1 1837.49985695 1811 user
29 usuario1 D ['usuario14'] D 1 2523.79989624 2506 user
29 usuario2 C ['usuario11'] D 0 1627.69985199 1609 user
29 usuario3 D ['usuario7'] C 4 629.199981689 594 user
29 usuario4 C ['usuario15'] C 3 636.100053787 607 user
29 usuario5 D ['usuario8'] C 4 758.099794388 741 user
29 usuario6 D ['usuario9'] D 1 992.699861526 967 user
29 usuario7 C ['usuario3'] D 0 2694.70000267 2678 user
29 usuario8 C ['usuario5'] D 0 1304.89993095 1280 user
29 usuario9 D ['usuario6'] D 1 1749.49979782 1725 user
29 usuario10 D ['usuario16'] D 1 3897.30000496 3861 user
29 usuario11 D ['usuario2'] C 4 1004.49991226 934 user
29 usuario12 D ['usuario17'] D 1 1674.0000248 1647 user
29 usuario13 D ['usuario18'] D 1 1125.99992752 1107 user
29 usuario14 D ['usuario1'] D 1 1864.79997635 1841 user
29 usuario15 C ['usuario4'] C 3 2581.69984818 2556 user
29 usuario16 D ['usuario10'] D 1 1458.89997482 1428 user
29 usuario17 D ['usuario12'] D 1 2326.49993896 2301 user
29 usuario18 D ['usuario13'] D 1 931.900024414 905 user
30 usuario1 D ['usuario15'] D 1 1493.30019951 1468 user
30 usuario2 C ['usuario11'] D 0 853.399991989 829 user
30 usuario3 D ['usuario13'] D 1 1507.10010529 1474 user
30 usuario4 C ['usuario18'] D 0 717.799901962 692 user
30 usuario5 D ['usuario16'] D 1 955.299854279 929 user
30 usuario6 D ['usuario8'] C 4 961.500167847 946 user
30 usuario7 D ['usuario14'] D 1 1033.10012817 1011 user
30 usuario8 C ['usuario6'] D 0 6336.69996262 6308 user
30 usuario9 D ['usuario12'] D 1 1886.69991493 1856 user
30 usuario10 D ['usuario17'] D 1 2745.20015717 2704 user
30 usuario11 D ['usuario2'] C 4 1155.49993515 1131 user
30 usuario12 D ['usuario9'] D 1 1679.39996719 1652 user
30 usuario13 D ['usuario3'] D 1 1164.69979286 1139 user
30 usuario14 D ['usuario7'] D 1 1483.99996758 1458 user
30 usuario15 D ['usuario1'] D 1 3483.20007324 3466 user
30 usuario16 D ['usuario5'] D 1 1325.29997826 1302 user
30 usuario17 D ['usuario10'] D 1 11097.0001221 11028 user
30 usuario18 D ['usuario4'] C 4 1075.29997826 1047 user
31 usuario1 D ['usuario5'] D 1 679.399967194 649 user
31 usuario2 C ['usuario3'] D 0 1652.40001678 1634 user
31 usuario3 D ['usuario2'] C 4 1429.10003662 1402 user
31 usuario4 C ['usuario10'] D 0 503.300189972 479 user
31 usuario5 D ['usuario1'] D 1 807.399988174 791 user
31 usuario6 D ['usuario18'] D 1 676.599979401 661 user
31 usuario7 C ['usuario13'] D 0 643.10002327 614 user
31 usuario8 C ['usuario14'] C 3 6875.80013275 6845 user
31 usuario9 D ['usuario16'] D 1 949.599981308 921 user
31 usuario10 D ['usuario4'] C 4 1243.29996109 1197 user
31 usuario11 D ['usuario15'] D 1 1251.10006332 1228 user
31 usuario12 D ['usuario17'] D 1 1212.10002899 1182 user
31 usuario13 D ['usuario7'] C 4 948.300123215 931 user
31 usuario14 C ['usuario8'] C 3 1083.80007744 1053 user
31 usuario15 D ['usuario11'] D 1 1179.60000038 1152 user
31 usuario16 D ['usuario9'] D 1 1671.70000076 1654 user
31 usuario17 D ['usuario12'] D 1 3161.50021553 3132 user
31 usuario18 D ['usuario6'] D 1 1448.10009003 1415 user
32 usuario1 C ['usuario14'] D 0 1556.50019646 1530 user
32 usuario2 C ['usuario8'] C 3 1357.50007629 1340 user
32 usuario3 C ['usuario17'] D 0 2442.39997864 2423 user
32 usuario4 C ['usuario7'] C 3 479.89988327 452 user
32 usuario5 D ['usuario16'] D 1 1304.20017242 1281 user
32 usuario6 D ['usuario15'] D 1 702.600002289 684 user
32 usuario7 C ['usuario4'] C 3 1783.59985352 1756 user
32 usuario8 C ['usuario2'] C 3 2626.29985809 2598 user
32 usuario9 D ['usuario13'] D 1 1201.80010796 1176 user
32 usuario10 D ['usuario18'] D 1 2901.99995041 2871 user
32 usuario11 D ['usuario12'] D 1 868.79992485 843 user
32 usuario12 D ['usuario11'] D 1 3126.99985504 3110 user
32 usuario13 D ['usuario9'] D 1 1028.30004692 1002 user
32 usuario14 D ['usuario1'] C 4 1467.80014038 1442 user
32 usuario15 D ['usuario6'] D 1 2119.80009079 2091 user
32 usuario16 D ['usuario5'] D 1 1392.00019836 1366 user
32 usuario17 D ['usuario3'] C 4 1884.59992409 1859 user
32 usuario18 D ['usuario10'] D 1 1124.30000305 1097 user
33 usuario1 C ['usuario11'] D 0 1167.00005531 1149 user
33 usuario2 C ['usuario6'] D 0 1395.50018311 1370 user
33 usuario3 C ['usuario12'] D 0 1615.70000648 1588 user
33 usuario4 C ['usuario8'] C 3 537.69993782 512 user
33 usuario5 C ['usuario15'] C 3 2372.29990959 2343 user
33 usuario6 D ['usuario2'] C 4 779.80017662 753 user
33 usuario7 C ['usuario9'] D 0 820.999860764 794 user
33 usuario8 C ['usuario4'] C 3 867.700099945 840 user
33 usuario9 D ['usuario7'] C 4 1250.99992752 1233 user
33 usuario10 D ['usuario18'] D 1 1314.69988823 1256 user
33 usuario11 D ['usuario1'] C 4 1157.29999542 1129 user
33 usuario12 D ['usuario3'] C 4 1242.90013313 1211 user
33 usuario13 D ['usuario17'] D 1 856.800079346 828 user
33 usuario14 D ['usuario16'] D 1 2416.70012474 2391 user
33 usuario15 C ['usuario5'] C 3 1811.1000061 1783 user
33 usuario16 D ['usuario14'] D 1 1431.69999123 1413 user
33 usuario17 D ['usuario13'] D 1 2495.8999157 2469 user
33 usuario18 D ['usuario10'] D 1 1016.09992981 990 user
34 usuario1 C ['usuario17'] D 0 847.700119019 821 user
34 usuario2 C ['usuario4'] C 3 4250.60009956 4224 user
34 usuario3 C ['usuario11'] D 0 1563.00020218 1536 user
34 usuario4 C ['usuario2'] C 3 522.300004959 494 user
34 usuario5 C ['usuario18'] D 0 823.89998436 794 user
34 usuario6 D ['usuario10'] D 1 1004.09984589 978 user
34 usuario7 C ['usuario16'] D 0 636.199951172 607 user
34 usuario8 C ['usuario12'] C 3 522.200107574 503 user
34 usuario9 D ['usuario15'] D 1 1635.59985161 1610 user
34 usuario10 D ['usuario6'] D 1 560.600042343 519 user
34 usuario11 D ['usuario3'] C 4 330.900192261 289 user
34 usuario12 C ['usuario8'] C 3 2085.29996872 2058 user
34 usuario13 D ['usuario14'] D 1 619.80009079 592 user
34 usuario14 D ['usuario13'] D 1 1632.60006905 1607 user
34 usuario15 D ['usuario9'] D 1 1714.40005302 1688 user
34 usuario16 D ['usuario7'] C 4 1176.4998436 1149 user
34 usuario17 D ['usuario1'] C 4 2332.40008354 2307 user
34 usuario18 D ['usuario5'] C 4 1017.89999008 990 user
35 usuario1 C ['usuario6'] D 0 1203.799963 1179 user
35 usuario2 C ['usuario8'] C 3 1220.49999237 1192 user
35 usuario3 D ['usuario18'] D 1 1803.40003967 1787 user
35 usuario4 C ['usuario12'] C 3 494.899988174 468 user
35 usuario5 D ['usuario16'] D 1 1094.50006485 1065 user
35 usuario6 D ['usuario1'] C 4 1551.10001564 1526 user
35 usuario7 D ['usuario11'] D 1 904.200077057 885 user
35 usuario8 C ['usuario2'] C 3 834.899902344 810 user
35 usuario9 D ['usuario17'] D 1 1163.1000042 1140 user
35 usuario10 D ['usuario14'] D 1 1063.50016594 1025 user
35 usuario11 D ['usuario7'] D 1 1337.30006218 1312 user
35 usuario12 C ['usuario4'] C 3 1255.10001183 1231 user
35 usuario13 D ['usuario15'] D 1 752.399921417 725 user
35 usuario14 D ['usuario10'] D 1 1658.40005875 1632 user
35 usuario15 D ['usuario13'] D 1 1221.00019455 1190 user
35 usuario16 D ['usuario5'] D 1 3347.40018845 3314 user
35 usuario17 D ['usuario9'] D 1 2564.09978867 2539 user
35 usuario18 D ['usuario3'] D 1 1317.80004501 1292 user
36 usuario1 C ['usuario3'] D 0 1082.10015297 1051 user
36 usuario2 C ['usuario15'] D 0 915.000200272 891 user
36 usuario3 D ['usuario1'] C 4 1030.09986877 1012 user
36 usuario4 C ['usuario17'] D 0 486.900091171 470 user
36 usuario5 D ['usuario12'] C 4 564.199924469 538 user
36 usuario6 D ['usuario11'] D 1 1754.89997864 1734 user
36 usuario7 D ['usuario8'] C 4 394.599914551 377 user
36 usuario8 C ['usuario7'] D 0 562.00003624 535 user
36 usuario9 D ['usuario16'] D 1 989.60018158 967 user
36 usuario10 D ['usuario13'] D 1 2742.79999733 2717 user
36 usuario11 D ['usuario6'] D 1 1705.69992065 1675 user
36 usuario12 C ['usuario5'] D 0 1070.9002018 1040 user
36 usuario13 D ['usuario10'] D 1 808.000087738 790 user
36 usuario14 C ['usuario18'] D 0 950.999975204 924 user
36 usuario15 D ['usuario2'] C 4 923.799991608 897 user
36 usuario16 D ['usuario9'] D 1 1156.50010109 1128 user
36 usuario17 D ['usuario4'] C 4 2963.20009232 2937 user
36 usuario18 D ['usuario14'] C 4 1622.20001221 1596 user
37 usuario1 C ['usuario7'] D 0 2116.19997025 2100 user
37 usuario2 C ['usuario15'] D 0 601.399898529 585 user
37 usuario3 D ['usuario4'] C 4 844.799995422 819 user
37 usuario4 C ['usuario3'] D 0 482.100009918 463 user
37 usuario5 D ['usuario8'] C 4 566.699981689 538 user
37 usuario6 D ['usuario17'] D 1 1812.70003319 1784 user
37 usuario7 D ['usuario1'] C 4 394.200086594 369 user
37 usuario8 C ['usuario5'] D 0 413.800001144 389 user
37 usuario9 D ['usuario10'] D 1 756.299972534 738 user
37 usuario10 D ['usuario9'] D 1 1558.90011787 1527 user
37 usuario11 D ['usuario13'] D 1 762.400150299 736 user
37 usuario12 C ['usuario14'] D 0 1712.10002899 1665 user
37 usuario13 D ['usuario11'] D 1 802.299976349 774 user
37 usuario14 D ['usuario12'] C 4 1572.59988785 1554 user
37 usuario15 D ['usuario2'] C 4 2611.99998856 2586 user
37 usuario16 D ['usuario18'] D 1 1842.49997139 1814 user
37 usuario17 D ['usuario6'] D 1 2594.69985962 2568 user
37 usuario18 D ['usuario16'] D 1 2049.70002174 2022 user
38 usuario1 D ['usuario12'] C 4 1316.29991531 1290 user
38 usuario2 C ['usuario18'] D 0 1410.00008583 1382 user
38 usuario3 D ['usuario9'] D 1 1151.20005608 1127 user
38 usuario4 C ['usuario17'] D 0 616.800069809 593 user
38 usuario5 D ['usuario10'] D 1 452.299833298 425 user
38 usuario6 D ['usuario14'] D 1 1947.19982147 1930 user
38 usuario7 D ['usuario8'] C 4 399.499893188 377 user
38 usuario8 C ['usuario7'] D 0 5133.39996338 5110 user
38 usuario9 D ['usuario3'] D 1 976.900100708 960 user
38 usuario10 D ['usuario5'] D 1 946.20013237 906 user
38 usuario11 D ['usuario16'] D 1 1072.40009308 1040 user
38 usuario12 C ['usuario1'] D 0 916.299819946 891 user
38 usuario13 D ['usuario15'] D 1 756.099939346 728 user
38 usuario14 D ['usuario6'] D 1 2763.00001144 2734 user
38 usuario15 D ['usuario13'] D 1 2019.79994774 1993 user
38 usuario16 D ['usuario11'] D 1 1292.79994965 1267 user
38 usuario17 D ['usuario4'] C 4 1309.79990959 1289 user
38 usuario18 D ['usuario2'] C 4 785.000085831 756 user
39 usuario1 D ['usuario2'] C 4 799.700021744 774 user
39 usuario2 C ['usuario1'] D 0 518.800020218 494 user
39 usuario3 D ['usuario8'] C 4 928.800106049 903 user
39 usuario4 C ['usuario14'] D 0 454.899787903 429 user
39 usuario5 D ['usuario6'] D 1 442.300081253 413 user
39 usuario6 D ['usuario5'] D 1 1779.39987183 1750 user
39 usuario7 C ['usuario15'] C 3 782.199859619 753 user
39 usuario8 C ['usuario3'] D 0 2729.5999527 2703 user
39 usuario9 D ['usuario11'] D 1 974.2000103 955 user
39 usuario10 D ['usuario12'] C 4 736.900091171 697 user
39 usuario11 D ['usuario9'] D 1 842.49997139 816 user
39 usuario12 C ['usuario10'] D 0 782.299995422 765 user
39 usuario13 D ['usuario18'] D 1 834.699869156 809 user
39 usuario14 D ['usuario4'] C 4 1260.20002365 1231 user
39 usuario15 C ['usuario7'] C 3 1417.29998589 1394 user
39 usuario16 D ['usuario17'] D 1 1352.69999504 1327 user
39 usuario17 D ['usuario16'] D 1 5110.1000309 5089 user
39 usuario18 D ['usuario13'] D 1 769.100189209 745 user
40 usuario1 D ['usuario4'] C 4 633.900165558 610 user
40 usuario2 C ['usuario18'] D 0 733.199834824 715 user
40 usuario3 D ['usuario10'] D 1 692.100048065 656 user
40 usuario4 C ['usuario1'] D 0 486.999988556 468 user
40 usuario5 D ['usuario7'] C 4 443.199872971 417 user
40 usuario6 D ['usuario11'] D 1 1356.89997673 1332 user
40 usuario7 C ['usuario5'] D 0 519.600152969 492 user
40 usuario8 D ['usuario15'] D 1 2174.49998856 2146 user
40 usuario9 D ['usuario16'] D 1 2216.30001068 2189 user
40 usuario10 D ['usuario3'] D 1 1227.49996185 1187 user
40 usuario11 D ['usuario6'] D 1 906.899929047 883 user
40 usuario12 C ['usuario17'] D 0 571.8998909 546 user
40 usuario13 D ['usuario14'] D 1 720.499992371 690 user
40 usuario14 D ['usuario13'] D 1 1491.40000343 1466 user
40 usuario15 D ['usuario8'] D 1 2038.00010681 2013 user
40 usuario16 D ['usuario9'] D 1 1456.40015602 1438 user
40 usuario17 D ['usuario12'] C 4 1489.59994316 1461 user
40 usuario18 D ['usuario2'] C 4 556.699991226 528 user
41 usuario1 D ['usuario6'] D 1 923.399925232 896 user
41 usuario2 C ['usuario3'] D 0 753.599882126 728 user
41 usuario3 D ['usuario2'] C 4 892.199993134 862 user
41 usuario4 C ['usuario18'] D 0 536.599874496 510 user
41 usuario5 C ['usuario13'] D 0 886.900186539 863 user
41 usuario6 D ['usuario1'] D 1 1682.89995193 1657 user
41 usuario7 D ['usuario14'] C 4 1609.29989815 1590 user
41 usuario8 D ['usuario10'] D 1 2228.1999588 2195 user
41 usuario9 D ['usuario15'] D 1 1168.90001297 1141 user
41 usuario10 D ['usuario8'] D 1 1108.80017281 1066 user
41 usuario11 D ['usuario12'] C 4 1462.50009537 1433 user
41 usuario12 C ['usuario11'] D 0 892.500162125 862 user
41 usuario13 D ['usuario5'] C 4 569.600105286 555 user
41 usuario14 C ['usuario7'] D 0 1294.60000992 1265 user
41 usuario15 D ['usuario9'] D 1 1750.59986115 1732 user
41 usuario16 D ['usuario17'] D 1 737.300157547 711 user
41 usuario17 D ['usuario16'] D 1 1809.60011482 1780 user
41 usuario18 D ['usuario4'] C 4 554.100036621 528 user
42 usuario1 C ['usuario8'] D 0 1450.79994202 1424 user
42 usuario2 C ['usuario3'] C 3 2429.60000038 2413 user
42 usuario3 C ['usuario2'] C 3 1927.9999733 1904 user
42 usuario4 C ['usuario18'] D 0 472.399950027 446 user
42 usuario5 C ['usuario11'] D 0 2578.59992981 2557 user
42 usuario6 D ['usuario7'] C 4 3674.49998856 3658 user
42 usuario7 C ['usuario6'] D 0 1039.79992867 1015 user
42 usuario8 D ['usuario1'] C 4 1368.29996109 1341 user
42 usuario9 D ['usuario13'] D 1 889.300107956 873 user
42 usuario10 D ['usuario17'] D 1 3594.89989281 3567 user
42 usuario11 D ['usuario5'] C 4 1385.40005684 1359 user
42 usuario12 C ['usuario16'] D 0 1750.60009956 1724 user
42 usuario13 D ['usuario9'] D 1 814.600229263 788 user
42 usuario14 D ['usuario15'] D 1 5944.70000267 5915 user
42 usuario15 D ['usuario14'] D 1 1301.39994621 1273 user
42 usuario16 D ['usuario12'] C 4 1190.59991837 1166 user
42 usuario17 D ['usuario10'] D 1 1172.30010033 1145 user
42 usuario18 D ['usuario4'] C 4 1134.29999352 1107 user
43 usuario1 C ['usuario7'] D 0 691.800117493 674 user
43 usuario2 C ['usuario4'] C 3 949.900150299 932 user
43 usuario3 C ['usuario14'] D 0 1049.49998856 1026 user
43 usuario4 C ['usuario2'] C 3 440.899848938 423 user
43 usuario5 D ['usuario10'] D 1 763.100147247 737 user
43 usuario6 D ['usuario16'] D 1 1749.00007248 1718 user
43 usuario7 D ['usuario1'] C 4 738.60001564 716 user
43 usuario8 C ['usuario9'] D 0 1647.59993553 1622 user
43 usuario9 D ['usuario8'] C 4 1283.59985352 1257 user
43 usuario10 D ['usuario5'] D 1 1020.99990845 981 user
43 usuario11 D ['usuario13'] D 1 1035.79998016 1008 user
43 usuario12 C ['usuario17'] D 0 930.700063705 886 user
43 usuario13 D ['usuario11'] D 1 664.399862289 636 user
43 usuario14 D ['usuario3'] C 4 2623.39997292 2595 user
43 usuario15 D ['usuario18'] D 1 1660.79998016 1630 user
43 usuario16 D ['usuario6'] D 1 5475.10004044 5430 user
43 usuario17 D ['usuario12'] C 4 2715.20018578 2692 user
43 usuario18 D ['usuario15'] D 1 949.199914932 923 user
44 usuario1 C ['usuario17'] D 0 687.99996376 659 user
44 usuario2 C ['usuario6'] D 0 6771.89993858 6741 user
44 usuario3 C ['usuario9'] D 0 1010.09988785 986 user
44 usuario4 C ['usuario11'] D 0 475.099802017 449 user
44 usuario5 D ['usuario18'] D 1 393.800020218 368 user
44 usuario6 D ['usuario2'] C 4 1328.29999924 1301 user
44 usuario7 C ['usuario15'] C 3 497.799873352 472 user
44 usuario8 C ['usuario12'] C 3 953.999996185 927 user
44 usuario9 D ['usuario3'] C 4 1202.10003853 1186 user
44 usuario10 D ['usuario13'] D 1 1002.39992142 976 user
44 usuario11 D ['usuario4'] C 4 947.799921036 923 user
44 usuario12 C ['usuario8'] C 3 824.400186539 800 user
44 usuario13 D ['usuario10'] D 1 656.100034714 631 user
44 usuario14 D ['usuario16'] D 1 2173.20013046 2149 user
44 usuario15 C ['usuario7'] C 3 1015.59996605 987 user
44 usuario16 D ['usuario14'] D 1 1059.60011482 1035 user
44 usuario17 D ['usuario1'] C 4 2874.70006943 2857 user
44 usuario18 D ['usuario5'] D 1 832.999944687 808 user
45 usuario1 C ['usuario2'] D 0 640.499830246 615 user
45 usuario2 D ['usuario1'] C 4 9322.10016251 9295 user
45 usuario3 D ['usuario6'] D 1 1008.79979134 984 user
45 usuario4 C ['usuario13'] D 0 476.999998093 450 user
45 usuario5 D ['usuario12'] C 4 384.900093079 360 user
45 usuario6 D ['usuario3'] D 1 1128.80015373 1103 user
45 usuario7 C ['usuario11'] D 0 688.700199127 669 user
45 usuario8 C ['usuario15'] D 0 901.80015564 875 user
45 usuario9 D ['usuario18'] D 1 1134.99999046 1109 user
45 usuario10 D ['usuario17'] D 1 826.200008392 799 user
45 usuario11 D ['usuario7'] C 4 1016.90006256 989 user
45 usuario12 C ['usuario5'] D 0 1416.69988632 1391 user
45 usuario13 D ['usuario4'] C 4 1023.59986305 1001 user
45 usuario14 D ['usuario16'] D 1 1324.10001755 1299 user
45 usuario15 D ['usuario8'] C 4 1395.49994469 1365 user
45 usuario16 D ['usuario14'] D 1 2065.50002098 2037 user
45 usuario17 D ['usuario10'] D 1 2590.69991112 2563 user
45 usuario18 D ['usuario9'] D 1 1011.69991493 981 user
46 usuario1 C ['usuario14'] D 0 742.300033569 714 user
46 usuario2 D ['usuario12'] C 4 868.700027466 839 user
46 usuario3 D ['usuario9'] D 1 1249.09996986 1224 user
46 usuario4 C ['usuario18'] D 0 412.19997406 387 user
46 usuario5 D ['usuario7'] D 1 390.199899673 372 user
46 usuario6 D ['usuario11'] D 1 1255.20014763 1227 user
46 usuario7 D ['usuario5'] D 1 839.699983597 809 user
46 usuario8 C ['usuario10'] D 0 968.700170517 939 user
46 usuario9 D ['usuario3'] D 1 1234.10010338 1215 user
46 usuario10 D ['usuario8'] C 4 969.199895859 931 user
46 usuario11 D ['usuario6'] D 1 860.300064087 835 user
46 usuario12 C ['usuario2'] D 0 905.299901962 879 user
46 usuario13 D ['usuario17'] D 1 823.89998436 806 user
46 usuario14 D ['usuario1'] C 4 1917.70005226 1893 user
46 usuario15 D ['usuario16'] D 1 1478.89995575 1451 user
46 usuario16 D ['usuario15'] D 1 1555.19986153 1523 user
46 usuario17 D ['usuario13'] D 1 2149.89995956 2130 user
46 usuario18 D ['usuario4'] C 4 948.299884796 917 user
47 usuario1 C ['usuario4'] C 3 1088.20009232 1062 user
47 usuario2 D ['usuario9'] D 1 929.999828339 899 user
47 usuario3 D ['usuario12'] C 4 1423.89988899 1399 user
47 usuario4 C ['usuario1'] C 3 482.800006866 452 user
47 usuario5 D ['usuario18'] D 1 514.699935913 489 user
47 usuario6 D ['usuario17'] D 1 1920.30000687 1894 user
47 usuario7 D ['usuario10'] D 1 700.700044632 674 user
47 usuario8 C ['usuario15'] C 3 909.100055695 882 user
47 usuario9 D ['usuario2'] D 1 1011.39998436 986 user
47 usuario10 D ['usuario7'] D 1 1654.29997444 1612 user
47 usuario11 D ['usuario13'] D 1 1126.60002708 1108 user
47 usuario12 C ['usuario3'] D 0 738.399982452 719 user
47 usuario13 D ['usuario11'] D 1 834.599971771 807 user
47 usuario14 C ['usuario16'] D 0 2123.30007553 2096 user
47 usuario15 C ['usuario8'] C 3 1731.80007935 1704 user
47 usuario16 D ['usuario14'] C 4 1133.10003281 1105 user
47 usuario17 D ['usuario6'] D 1 8279.00004387 8252 user
47 usuario18 D ['usuario5'] D 1 730.300188065 712 user
48 usuario1 C ['usuario12'] C 3 990.299940109 967 user
48 usuario2 D ['usuario16'] D 1 1152.1999836 1125 user
48 usuario3 D ['usuario7'] D 1 1000.60009956 971 user
48 usuario4 C ['usuario17'] D 0 441.399812698 415 user
48 usuario5 D ['usuario8'] C 4 405.300140381 380 user
48 usuario6 D ['usuario15'] C 4 1445.39999962 1419 user
48 usuario7 D ['usuario3'] D 1 868.000030518 850 user
48 usuario8 C ['usuario5'] D 0 1038.70010376 1012 user
48 usuario9 D ['usuario11'] D 1 2025.7999897 1997 user
48 usuario10 D ['usuario18'] D 1 963.900089264 922 user
48 usuario11 D ['usuario9'] D 1 910.000085831 882 user
48 usuario12 C ['usuario1'] C 3 787.500143051 763 user
48 usuario13 D ['usuario14'] D 1 750.699996948 726 user
48 usuario14 D ['usuario13'] D 1 1458.80007744 1433 user
48 usuario15 C ['usuario6'] D 0 2159.29985046 2131 user
48 usuario16 D ['usuario2'] D 1 3318.70007515 3294 user
48 usuario17 D ['usuario4'] C 4 883.599996567 857 user
48 usuario18 D ['usuario10'] D 1 700.000047684 675 user
49 usuario1 D ['usuario2'] D 1 1671.90003395 1646 user
49 usuario2 D ['usuario1'] D 1 831.000089645 804 user
49 usuario3 D ['usuario8'] C 4 901.299953461 874 user
49 usuario4 C ['usuario11'] D 0 786.099910736 761 user
49 usuario5 C ['usuario15'] D 0 753.799915314 729 user
49 usuario6 D ['usuario17'] D 1 1276.70001984 1252 user
49 usuario7 D ['usuario16'] D 1 589.600086212 571 user
49 usuario8 C ['usuario3'] D 0 798.59995842 773 user
49 usuario9 D ['usuario12'] D 1 1426.10001564 1400 user
49 usuario10 D ['usuario14'] D 1 1141.20006561 1091 user
49 usuario11 D ['usuario4'] C 4 1169.29984093 1143 user
49 usuario12 D ['usuario9'] D 1 1441.90001488 1417 user
49 usuario13 D ['usuario18'] D 1 750.399827957 725 user
49 usuario14 D ['usuario10'] D 1 2346.19998932 2321 user
49 usuario15 D ['usuario5'] C 4 2831.20012283 2807 user
49 usuario16 D ['usuario7'] D 1 2555.00006676 2529 user
49 usuario17 D ['usuario6'] D 1 1208.80007744 1183 user
49 usuario18 D ['usuario13'] D 1 1820.80006599 1793 user
50 usuario1 D ['usuario16'] D 1 1154.50000763 1127 user
50 usuario2 D ['usuario18'] D 1 645.800113678 620 user
50 usuario3 D ['usuario12'] D 1 848.999977112 820 user
50 usuario4 C ['usuario9'] D 0 427.099943161 401 user
50 usuario5 C ['usuario10'] D 0 1668.29991341 1642 user
