userid,rt,response,round,context,strategy
 84, 3.83, 0, 8, 4,PD
 84, 2.69, 0, 9, 6,PD
 84, 4.47, 0,10, 4,PD
 84, 4.79, 0,11, 2,PD
 84, 4.30, 0,12, 5,PD
 84, 3.96, 0,13, 4,PD
 84, 6.76, 0,14, 2,PD
 84, 5.04, 0,15, 3,PD
 84, 3.58, 0,16, 3,PD
 84, 4.13, 0,17, 4,PD
 84, 4.51, 0,18, 3,PD
 84, 5.57, 0,19, 5,PD
 84, 5.48, 0,20, 6,PD
 84, 5.15, 0,21, 5,PD
 84, 5.97, 0,22, 2,PD
 84,11.63, 0,23, 3,PD
 84,12.43, 0,24, 3,PD
 84, 4.41, 0,25, 4,PD
 84, 3.80, 0,26, 2,PD
 84, 6.89, 0,27, 0,PD
 84, 3.66, 0,28, 1,PD
 84, 4.30, 0,29, 2,PD
 84, 5.14, 0,30, 4,PD
 84, 4.75, 0,31, 3,PD
 84, 3.15, 0,32, 2,PD
 84, 5.55, 0,33, 4,PD
 84, 5.47, 0,34, 3,PD
 84, 6.26, 0,35, 3,PD
 84, 7.54, 0,36, 3,PD
 84, 5.34, 0,37, 6,PD
 84, 5.98, 0,38, 3,PD
 84, 4.09, 0,39, 2,PD
 84, 6.65, 0,40, 1,PD
 84, 7.00, 0,41, 3,PD
 84, 5.50, 0,42, 4,PD
 84, 6.00, 0,43, 2,PD
 84, 8.96, 0,44, 3,PD
 84, 4.79, 0,45, 6,PD
 84, 4.46, 0,46, 2,PD
 84, 5.36, 0,47, 2,PD
 73, 8.55, 0, 1,nan,MCC
 73, 5.52, 1, 2, 6,MCC
 73, 8.40, 1, 3, 5,MCC
 73,16.96, 1, 4, 4,MCC
 73, 6.04, 0, 5, 1,MCC
 73,25.06, 1, 6, 1,MCC
 73,13.78, 1, 7, 3,MCC
 73,12.69, 1, 8, 5,MCC
 73, 9.92, 1, 9, 5,MCC
 73,11.09, 0,10, 4,MCC
 73, 9.02, 1,11, 2,MCC
 73, 8.74, 0,12, 3,MCC
 73, 3.60, 0,13, 2,MCC
 73,16.79, 0,14, 1,MCC
 73,21.84, 1,15, 2,MCC
 73,18.90, 1,16, 1,MCC
 73, 5.06, 0,17, 1,MCC
 73, 7.79, 0,18, 3,MCC
 73, 6.48, 1,19, 5,MCC
 73,16.38, 1,20, 4,MCC
 73,22.75, 0,21, 4,MCC
 73, 4.94, 0,22, 0,MCC
 73,11.39, 1,23, 1,MCC
 73,13.39, 1,24, 2,MCC
 73,11.10, 0,25, 2,MCC
 73, 7.49, 0,26, 1,MCC
 73, 7.55, 0,27, 1,MCC
 73, 4.48, 0,28, 0,MCC
 73, 7.56, 0,29, 1,MCC
 73,11.13, 0,30, 4,MCC
 73, 6.54, 0,31, 4,MCC
 73,22.74, 1,32, 4,MCC
 73, 3.95, 1,33, 2,MCC
 73,13.66, 1,34, 1,MCC
 73, 7.28, 1,35, 2,MCC
 73, 7.90, 0,36, 3,MCC
 73,20.05, 0,37, 6,MCC
 73,16.22, 1,38, 2,MCC
 73, 3.28, 1,39, 1,MCC
 73,13.39, 1,40, 1,MCC
 73,14.60, 1,41, 3,MCC
 73, 8.58, 0,42, 3,MCC
 73, 6.74, 1,43, 1,MCC
 73,11.93, 1,44, 0,MCC
 73,13.17, 0,45, 2,MCC
 73,11.20, 0,46, 3,MCC
 73,26.06, 1,47, 2,MCC
116, 4.91, 1, 1,nan,MCC
116, 7.19, 0, 2, 4,MCC
116, 8.77, 1, 3, 6,MCC
116,14.59, 0, 4, 5,MCC
116,17.88, 0, 5, 3,MCC
116,10.07, 0, 6, 0,MCC
116,13.25, 0, 7, 4,MCC
116,16.14, 1, 8, 7,MCC
116,14.33, 1, 9, 6,MCC
116, 7.06, 0,10, 5,MCC
116,11.73, 0,11, 4,MCC
116,11.72, 0,12, 3,MCC
116,14.70, 0,13, 1,MCC
116,19.42, 1,14, 2,MCC
116,12.65, 0,15, 2,MCC
116, 9.37, 0,16, 3,MCC
116,15.77, 1,17, 3,MCC
116,12.57, 1,18, 3,MCC
116, 8.73, 1,19, 4,MCC
116, 6.77, 0,20, 3,MCC
116,13.02, 0,21, 4,MCC
116, 9.25, 0,22, 2,MCC
116,13.79, 1,23, 2,MCC
116,11.23, 0,24, 4,MCC
116,10.32, 0,25, 4,MCC
116, 9.61, 1,26, 1,MCC
116, 6.26, 0,27, 1,MCC
116,12.62, 0,28, 1,MCC
116, 7.87, 0,29, 1,MCC
116,11.68, 1,30, 4,MCC
116, 9.09, 1,31, 2,MCC
116, 5.11, 1,32, 4,MCC
116, 4.50, 1,33, 3,MCC
116, 6.23, 0,34, 2,MCC
116,12.06, 1,35, 3,MCC
116, 5.61, 1,36, 3,MCC
116, 7.46, 1,37, 5,MCC
116, 4.41, 0,38, 3,MCC
116, 8.17, 0,39, 3,MCC
116, 2.80, 1,40, 3,MCC
116, 6.28, 1,41, 5,MCC
116, 5.47, 0,42, 3,MCC
116,12.64, 0,43, 1,MCC
116, 9.47, 0,44, 2,MCC
116, 3.54, 1,45, 3,MCC
116, 4.21, 1,46, 4,MCC
116, 9.79, 1,47, 2,MCC
141, 8.40, 0, 1,nan,MCC
141,13.52, 1, 2, 4,MCC
141,21.95, 1, 3, 6,MCC
141,17.22, 0, 4, 4,MCC
141,13.90, 0, 5, 2,MCC
141, 8.21, 0, 6, 1,MCC
141, 2.86, 1, 7, 1,MCC
141, 8.41, 1, 8, 5,MCC
141, 6.22, 0, 9, 3,MCC
141, 7.19, 1,10, 4,MCC
141, 8.48, 0,11, 2,MCC
141, 4.78, 0,12, 3,MCC
141, 3.52, 0,13, 1,MCC
141, 6.07, 0,14, 3,MCC
141, 9.71, 0,15, 4,MCC
141, 3.76, 1,16, 1,MCC
141, 3.78, 0,17, 2,MCC
141, 7.06, 0,18, 3,MCC
141, 3.17, 0,19, 4,MCC
141,18.42, 0,20, 2,MCC
141, 6.62, 0,21, 2,MCC
141, 6.80, 0,22, 3,MCC
141, 7.24, 1,23, 1,MCC
141,15.75, 1,24, 3,MCC
141, 3.29, 0,25, 2,MCC
141, 7.20, 0,26, 1,MCC
141, 5.73, 0,27, 2,MCC
141,14.76, 0,28, 3,MCC
141, 6.77, 1,29, 1,MCC
141, 6.08, 0,30, 2,MCC
141, 4.03, 0,31, 2,MCC
141, 7.85, 0,32, 4,MCC
141,10.33, 0,33, 2,MCC
141, 6.23, 0,34, 2,MCC
141, 6.58, 0,35, 1,MCC
141, 9.04, 1,36, 4,MCC
141, 4.45, 1,37, 3,MCC
141, 3.36, 0,38, 3,MCC
141, 2.95, 0,39, 2,MCC
141,11.48, 1,40, 2,MCC
141,14.22, 0,41, 4,MCC
141, 6.91, 0,42, 3,MCC
141, 6.47, 0,43, 1,MCC
141, 4.54, 0,44, 2,MCC
141, 6.93, 1,45, 1,MCC
141, 5.05, 0,46, 4,MCC
141, 4.46, 1,47, 2,MCC
 25, 6.86, 0, 1,nan,MCC
 25, 5.97, 1, 2, 4,MCC
 25,16.66, 0, 3, 6,MCC
 25,18.17, 1, 4, 4,MCC
 25,19.22, 1, 5, 2,MCC
 25,17.86, 0, 6, 3,MCC
 25,20.66, 1, 7, 3,MCC
 25,13.66, 0, 8, 5,MCC
 25, 5.56, 0, 9, 3,MCC
 25,14.87, 0,10, 4,MCC
 25,12.01, 1,11, 4,MCC
 25, 5.39, 0,12, 2,MCC
 25, 6.99, 1,13, 3,MCC
 25, 8.87, 1,14, 2,MCC
 25, 3.91, 0,15, 4,MCC
 25, 5.34, 0,16, 3,MCC
 25, 8.16, 0,17, 4,MCC
 25, 4.46, 1,18, 2,MCC
 25, 7.94, 0,19, 2,MCC
 25, 8.09, 0,20, 4,MCC
 25, 7.60, 0,21, 3,MCC
 25, 3.03, 0,22, 4,MCC
 25, 6.71, 0,23, 3,MCC
 25, 2.81, 0,24, 4,MCC
 25,11.88, 0,25, 3,MCC
 25, 6.62, 0,26, 2,MCC
 25, 2.56, 1,27, 2,MCC
 25, 5.70, 0,28, 4,MCC
 25, 5.98, 0,29, 3,MCC
 25, 3.22, 0,30, 5,MCC
 25, 7.23, 0,31, 3,MCC
 25, 6.20, 0,32, 4,MCC
 25, 2.45, 0,33, 4,MCC
 25,12.65, 0,34, 3,MCC
 25, 6.19, 1,35, 3,MCC
 25, 5.49, 0,36, 3,MCC
 25,19.52, 0,37, 3,MCC
 25, 5.30, 0,38, 5,MCC
 25, 4.84, 0,39, 5,MCC
 25, 4.25, 0,40, 3,MCC
 25,10.02, 0,41, 4,MCC
 25, 4.72, 0,42, 2,MCC
 25, 2.75, 1,43, 3,MCC
 25, 4.23, 0,44, 3,MCC
 25, 2.78, 1,45, 3,MCC
 25, 5.72, 0,46, 4,MCC
 25, 4.43, 1,47, 3,MCC
139, 5.33, 1, 1,nan,MCC
139, 6.75, 1, 2, 3,MCC
139, 2.76, 1, 3, 5,MCC
139, 5.33, 0, 4, 2,MCC
139, 2.39, 1, 5, 3,MCC
139, 6.26, 1, 6, 4,MCC
139, 8.35, 0, 7, 2,MCC
139,10.53, 0, 8, 5,MCC
139, 5.06, 1, 9, 2,MCC
139,22.36, 1,10, 3,MCC
139, 3.04, 0,11, 2,MCC
139,10.16, 1,12, 3,MCC
139,10.41, 0,13, 2,MCC
139,14.04, 1,14, 2,MCC
139, 2.78, 1,15, 4,MCC
139, 6.70, 0,16, 2,MCC
139,26.30, 0,17, 3,MCC
139, 3.59, 0,18, 2,MCC
139, 1.38, 1,19, 3,MCC
139, 2.33, 1,20, 3,MCC
139, 4.35, 1,21, 2,MCC
139, 2.59, 1,22, 2,MCC
139, 5.07, 0,23, 2,MCC
139, 1.61, 0,24, 3,MCC
139, 3.46, 0,25, 1,MCC
139, 3.66, 0,26, 2,MCC
139, 5.34, 0,27, 1,MCC
139,17.64, 0,28, 5,MCC
139, 5.14, 1,29, 3,MCC
139, 2.64, 1,30, 3,MCC
139, 2.82, 1,31, 2,MCC
139, 3.16, 1,32, 3,MCC
139, 5.16, 1,33, 3,MCC
139, 4.52, 1,34, 2,MCC
139, 4.05, 0,35, 2,MCC
139,16.46, 0,36, 4,MCC
139, 2.61, 1,37, 2,MCC
139, 3.25, 1,38, 3,MCC
139, 3.05, 1,39, 4,MCC
139, 1.73, 1,40, 2,MCC
139, 1.96, 1,41, 1,MCC
139, 1.73, 1,42, 1,MCC
139, 9.32, 1,43, 2,MCC
139, 3.00, 1,44, 3,MCC
139,13.15, 1,45, 1,MCC
139, 4.23, 0,46, 2,MCC
139, 3.62, 0,47, 2,MCC
154, 5.13, 0, 1,nan,PD
154, 7.51, 0, 2, 5,PD
154,15.84, 0, 3, 3,PD
154,20.02, 0, 4, 6,PD
154,16.29, 0, 5, 4,PD
154,19.95, 0, 6, 6,PD
154,13.28, 0, 7, 4,PD
154, 6.09, 0, 8, 3,PD
154,10.81, 0, 9, 3,PD
154, 9.44, 0,10, 5,PD
154,14.05, 0,11, 4,PD
154,10.35, 0,12, 2,PD
154,18.49, 0,13, 6,PD
154, 7.24, 0,14, 2,PD
154, 9.65, 0,15, 4,PD
154,13.29, 0,16, 3,PD
154,11.70, 0,17, 4,PD
154,17.77, 0,18, 3,PD
154,18.20, 0,19, 3,PD
154,14.78, 0,20, 5,PD
154,10.97, 0,21, 3,PD
154,29.61, 0,22, 4,PD
154, 9.69, 0,23, 3,PD
154,19.00, 0,24, 4,PD
154,10.84, 0,25, 3,PD
154, 9.64, 0,26, 2,PD
154, 7.73, 0,27, 2,PD
154, 9.05, 0,28, 5,PD
154,17.42, 0,29, 4,PD
154,22.46, 0,30, 5,PD
154, 4.10, 0,31, 5,PD
154, 9.58, 0,32, 4,PD
154,15.29, 0,33, 6,PD
154,14.57, 0,34, 5,PD
154, 6.91, 0,35, 3,PD
154,14.77, 0,36, 3,PD
154,19.32, 0,37, 4,PD
154,14.99, 0,38, 4,PD
154, 9.08, 0,39, 4,PD
154,18.65, 0,40, 5,PD
154,13.32, 0,41, 2,PD
154, 9.58, 0,42, 4,PD
154, 5.76, 0,43, 4,PD
154,14.30, 0,44, 3,PD
154,14.21, 0,45, 3,PD
154, 5.41, 0,46, 3,PD
154,27.62, 0,47, 3,PD
 92, 6.71, 0, 1,nan,PD
 92, 9.14, 0, 2, 6,PD
 92, 8.08, 1, 3, 2,PD
 92, 8.94, 1, 4, 5,PD
 92, 7.58, 1, 5, 3,PD
 92, 4.44, 0, 6, 3,PD
 92, 7.56, 0, 7, 5,PD
 92,22.92, 0, 8, 2,PD
 92,23.68, 0, 9, 3,PD
 92,16.96, 1,10, 5,PD
 92,19.48, 0,11, 2,PD
 92,10.33, 1,12, 1,PD
 92, 8.81, 0,13, 4,PD
 92,22.99, 0,14, 5,PD
 92,24.21, 0,15, 2,PD
 92,15.63, 1,16, 1,PD
 92,15.94, 0,17, 3,PD
 92,27.60, 0,18, 4,PD
 92,17.91, 1,19, 4,PD
 92, 6.75, 0,20, 3,PD
 92,13.84, 0,21, 2,PD
 92,18.13, 0,22, 3,PD
 92,12.47, 0,23, 1,PD
 92,10.71, 0,24, 2,PD
 92,15.26, 0,25, 5,PD
 92,17.04, 0,26, 3,PD
 92, 8.22, 0,27, 2,PD
 92, 8.97, 0,28, 3,PD
 92,13.99, 0,29, 3,PD
 92,13.25, 0,30, 3,PD
 92, 6.93, 0,31, 5,PD
 92,11.54, 0,32, 2,PD
 92,16.88, 0,33, 3,PD
 92,13.26, 0,34, 3,PD
 92,13.16, 0,35, 2,PD
 92, 7.90, 0,36, 1,PD
 92, 8.81, 0,37, 5,PD
 92,15.98, 0,38, 5,PD
 92, 7.16, 1,39, 2,PD
 92, 3.35, 0,40, 2,PD
 92, 6.06, 0,41, 2,PD
 92,12.93, 0,42, 4,PD
 92, 7.50, 0,43, 3,PD
 92, 7.79, 0,44, 2,PD
 92,16.20, 0,45, 2,PD
 92,12.45, 0,46, 2,PD
 92,11.47, 0,47, 2,PD
147, 7.00, 1, 1,nan,MCC
147, 6.73, 0, 2, 5,MCC
147, 5.76, 1, 3, 4,MCC
147,12.48, 0, 4, 4,MCC
147,11.05, 1, 5, 5,MCC
147, 4.20, 1, 6, 2,MCC
147,11.56, 0, 7, 2,MCC
147, 6.68, 0, 8, 2,MCC
147, 4.71, 1, 9, 3,MCC
147,10.21, 0,10, 2,MCC
147,14.44, 0,11, 3,MCC
147, 5.51, 1,12, 1,MCC
147, 5.66, 1,13, 4,MCC
147,10.08, 0,14, 1,MCC
147, 8.52, 0,15, 1,MCC
147, 4.54, 0,16, 0,MCC
147, 3.82, 1,17, 2,MCC
147, 3.06, 1,18, 2,MCC
147,12.87, 0,19, 1,MCC
147, 2.78, 0,20, 3,MCC
147, 4.70, 0,21, 1,MCC
147, 3.51, 0,22, 3,MCC
147, 3.48, 0,23, 1,MCC
147, 3.01, 1,24, 3,MCC
147, 3.48, 1,25, 2,MCC
147,11.86, 0,26, 0,MCC
147, 2.86, 0,27, 0,MCC
147, 6.11, 0,28, 2,MCC
147, 3.66, 0,29, 1,MCC
147, 4.61, 0,30, 4,MCC
147, 2.72, 1,31, 2,MCC
147,11.10, 0,32, 1,MCC
147, 3.17, 0,33, 2,MCC
147, 2.50, 0,34, 2,MCC
147, 4.31, 0,35, 0,MCC
147, 6.65, 1,36, 0,MCC
147, 6.89, 1,37, 2,MCC
147, 5.60, 0,38, 2,MCC
147, 5.31, 0,39, 0,MCC
147,12.30, 0,40, 4,MCC
147, 9.55, 0,41, 1,MCC
147, 3.55, 0,42, 2,MCC
147,18.21, 0,43, 2,MCC
147,12.80, 0,44, 1,MCC
147, 5.16, 0,45, 0,MCC
147, 3.63, 1,46, 0,MCC
147, 6.27, 1,47, 1,MCC
156, 6.11, 0, 1,nan,PD
156, 8.39, 1, 2, 6,PD
156,14.85, 0, 3, 3,PD
156,21.71, 1, 4, 5,PD
156,12.85, 0, 5, 3,PD
156,23.10, 0, 6, 2,PD
156, 8.33, 0, 7, 3,PD
156,12.47, 1, 8, 2,PD
156,16.92, 1, 9, 3,PD
156,10.91, 0,10, 1,PD
156,13.04, 0,11, 2,PD
156,17.91, 0,12, 2,PD
156,12.41, 0,13, 2,PD
156,15.98, 0,14, 2,PD
156,15.63, 0,15, 2,PD
156, 7.53, 1,16, 0,PD
156,11.23, 0,17, 0,PD
156, 4.35, 0,18, 2,PD
156,19.03, 0,19, 2,PD
156, 8.59, 0,20, 4,PD
156,13.77, 0,21, 2,PD
156, 9.24, 0,22, 2,PD
156,10.32, 1,23, 1,PD
156, 8.09, 0,24, 2,PD
156, 9.18, 0,25, 2,PD
156,11.29, 0,26, 1,PD
156,10.99, 1,27, 0,PD
156, 4.31, 0,28, 0,PD
156,13.28, 0,29, 0,PD
156,14.82, 0,30, 3,PD
156,10.77, 0,31, 1,PD
156, 4.85, 0,32, 2,PD
156, 4.41, 0,33, 0,PD
156, 4.85, 0,34, 1,PD
156, 9.84, 0,35, 1,PD
156, 6.57, 0,36, 1,PD
156, 3.98, 0,37, 2,PD
156,10.43, 0,38, 3,PD
156,10.04, 0,39, 0,PD
156,11.99, 0,40, 3,PD
156, 7.74, 0,41, 2,PD
156,13.34, 0,42, 2,PD
156,11.83, 0,43, 2,PD
156, 8.24, 0,44, 1,PD
156, 6.50, 0,45, 0,PD
156,13.89, 0,46, 1,PD
156, 8.39, 0,47, 1,PD
107, 6.72, 0, 1,nan,MCC
107,12.52, 0, 2, 5,MCC
107, 7.60, 1, 3, 3,MCC
107,16.97, 0, 4, 2,MCC
107,15.20, 0, 5, 3,MCC
107,19.43, 1, 6, 3,MCC
107, 5.97, 0, 7, 0,MCC
107, 5.88, 0, 8, 1,MCC
107,10.16, 0, 9, 3,MCC
107, 6.32, 0,10, 1,MCC
107,11.18, 1,11, 3,MCC
107, 7.73, 0,12, 2,MCC
107, 5.33, 0,13, 1,MCC
107, 6.54, 0,14, 0,MCC
107,10.48, 0,15, 3,MCC
107,10.33, 0,16, 2,MCC
107, 6.37, 0,17, 1,MCC
107, 6.30, 0,18, 0,MCC
107,11.89, 0,19, 3,MCC
107,10.46, 0,20, 4,MCC
107, 9.95, 1,21, 2,MCC
107,12.30, 0,22, 3,MCC
107, 7.87, 0,23, 2,MCC
107,18.32, 0,24, 3,MCC
107, 8.65, 0,25, 0,MCC
107, 8.52, 0,26, 0,MCC
107,11.86, 0,27, 1,MCC
107, 7.01, 0,28, 1,MCC
107,16.35, 0,29, 1,MCC
107,11.06, 0,30, 2,MCC
107,15.52, 1,31, 0,MCC
107,14.28, 0,32, 1,MCC
107, 9.96, 0,33, 1,MCC
107,15.39, 0,34, 1,MCC
107,10.14, 0,35, 1,MCC
107,10.18, 0,36, 1,MCC
107, 4.72, 0,37, 0,MCC
107,11.13, 0,38, 2,MCC
107,17.33, 0,39, 0,MCC
107,16.27, 0,40, 3,MCC
107,10.06, 0,41, 2,MCC
107, 6.81, 0,42, 2,MCC
107, 7.81, 0,43, 2,MCC
107, 6.20, 0,44, 1,MCC
107,15.13, 1,45, 1,MCC
107, 9.94, 0,46, 0,MCC
107,10.38, 0,47, 1,MCC
167, 8.93, 0, 1,nan,MCC
167, 7.55, 0, 2, 4,MCC
167, 9.86, 0, 3, 3,MCC
167, 5.63, 0, 4, 3,MCC
167, 7.13, 1, 5, 3,MCC
167, 5.04, 0, 6, 2,MCC
167, 3.44, 0, 7, 2,MCC
167, 5.60, 0, 8, 1,MCC
167, 4.20, 0, 9, 3,MCC
167, 8.66, 0,10, 2,MCC
167, 5.23, 0,11, 4,MCC
167, 5.59, 0,12, 5,MCC
167, 3.72, 0,13, 2,MCC
167, 3.27, 1,14, 1,MCC
167, 4.67, 0,15, 4,MCC
167, 2.78, 0,16, 3,MCC
167, 3.14, 0,17, 3,MCC
167, 5.22, 1,18, 2,MCC
167, 4.20, 0,19, 5,MCC
167, 4.32, 0,20, 6,MCC
167, 2.75, 1,21, 2,MCC
167, 3.61, 0,22, 4,MCC
167, 2.83, 0,23, 4,MCC
167, 3.31, 0,24, 4,MCC
167, 2.19, 0,25, 3,MCC
167, 2.34, 0,26, 2,MCC
167, 2.43, 0,27, 2,MCC
167, 2.20, 1,28, 2,MCC
167, 2.21, 1,29, 1,MCC
167, 3.19, 0,30, 0,MCC
167, 2.15, 0,31, 0,MCC
167, 2.10, 0,32, 3,MCC
167, 1.19, 0,33, 2,MCC
167, 2.41, 0,34, 1,MCC
167, 2.17, 0,35, 1,MCC
167, 0.86, 0,36, 2,MCC
167, 3.80, 0,37, 2,MCC
167, 2.02, 0,38, 4,MCC
167, 6.44, 0,39, 0,MCC
167, 3.90, 0,40, 1,MCC
167, 2.08, 0,41, 3,MCC
167, 3.03, 0,42, 4,MCC
167, 6.20, 0,43, 3,MCC
167, 2.75, 0,44, 2,MCC
167, 2.60, 0,45, 3,MCC
167, 5.63, 0,46, 2,MCC
167, 4.46, 0,47, 2,MCC
 32, 3.96, 1, 1,nan,MCC
 32, 6.94, 1, 2, 3,MCC
 32, 4.45, 0, 3, 3,MCC
 32, 2.95, 1, 4, 1,MCC
 32, 1.88, 1, 5, 1,MCC
 32, 2.11, 1, 6, 2,MCC
 32, 3.89, 0, 7, 1,MCC
 32,11.08, 1, 8, 2,MCC
 32, 5.41, 0, 9, 1,MCC
 32, 2.99, 1,10, 2,MCC
 32, 2.24, 1,11, 3,MCC
 32, 2.76, 1,12, 4,MCC
 32, 3.35, 0,13, 2,MCC
 32, 2.52, 1,14, 2,MCC
 32, 3.70, 1,15, 3,MCC
 32, 3.64, 1,16, 2,MCC
 32, 5.78, 1,17, 2,MCC
 32, 6.62, 1,18, 1,MCC
 32, 5.43, 1,19, 6,MCC
 32, 2.68, 0,20, 4,MCC
 32, 3.70, 1,21, 2,MCC
 32, 4.06, 1,22, 3,MCC
 32, 8.23, 1,23, 3,MCC
 32, 5.43, 1,24, 3,MCC
 32, 4.35, 0,25, 3,MCC
 32, 2.02, 0,26, 2,MCC
 32, 3.09, 1,27, 2,MCC
 32, 2.94, 1,28, 1,MCC
 32, 2.94, 0,29, 1,MCC
 32, 4.40, 0,30, 2,MCC
 32, 2.55, 1,31, 1,MCC
 32, 2.11, 1,32, 1,MCC
 32, 4.98, 1,33, 1,MCC
 32, 3.68, 0,34, 0,MCC
 32, 2.94, 0,35, 1,MCC
 32, 3.16, 1,36, 2,MCC
 32, 3.83, 1,37, 2,MCC
 32, 3.39, 0,38, 2,MCC
 32, 5.11, 0,39, 0,MCC
 32, 1.09, 1,40, 0,MCC
 32, 3.09, 1,41, 1,MCC
 32, 2.16, 1,42, 3,MCC
 32, 4.10, 1,43, 2,MCC
 32, 3.37, 1,44, 1,MCC
 32, 1.69, 1,45, 2,MCC
 32, 7.10, 1,46, 0,MCC
 32, 4.91, 1,47, 1,MCC
 96, 6.53, 1, 1,nan,MCC
 96,21.49, 1, 2, 2,MCC
 96, 7.64, 0, 3, 4,MCC
 96,27.07, 0, 4, 3,MCC
 96,15.44, 0, 5, 3,MCC
 96,14.19, 1, 6, 1,MCC
 96,10.89, 1, 7, 4,MCC
 96,17.55, 0, 8, 4,MCC
 96,17.69, 0, 9, 4,MCC
 96,13.82, 0,10, 5,MCC
 96,15.89, 1,11, 3,MCC
 96,17.12, 1,12, 4,MCC
 96,13.12, 1,13, 2,MCC
 96, 8.99, 0,14, 2,MCC
 96,13.11, 0,15, 2,MCC
 96,15.11, 0,16, 4,MCC
 96,16.95, 0,17, 5,MCC
 96,17.13, 1,18, 4,MCC
 96,18.23, 1,19, 5,MCC
 96,17.55, 1,20, 4,MCC
 96,25.64, 0,21, 2,MCC
 96,13.64, 0,22, 2,MCC
 96,18.09, 0,23, 4,MCC
 96,15.01, 1,24, 5,MCC
 96,14.50, 0,25, 5,MCC
 96, 4.86, 0,26, 2,MCC
 96, 7.44, 0,27, 2,MCC
 96,13.21, 0,28, 2,MCC
 96, 6.20, 1,29, 1,MCC
 96, 6.98, 1,30, 1,MCC
 96, 8.97, 0,31, 1,MCC
 96,15.83, 0,32, 3,MCC
 96,13.13, 0,33, 3,MCC
 96, 9.10, 1,34, 2,MCC
 96,18.98, 1,35, 2,MCC
 96,15.58, 1,36, 3,MCC
 96,15.58, 0,37, 3,MCC
 96, 7.07, 0,38, 3,MCC
 96, 8.36, 0,39, 3,MCC
 96, 6.50, 0,40, 1,MCC
 96,13.26, 1,41, 3,MCC
 96,10.08, 1,42, 4,MCC
 96, 9.22, 0,43, 1,MCC
 96, 8.78, 0,44, 3,MCC
 96, 6.66, 0,45, 4,MCC
 96, 8.27, 0,46, 3,MCC
 96, 8.74, 0,47, 3,MCC
 53, 4.67, 1, 1,nan,MCC
 53, 8.71, 1, 2, 3,MCC
 53, 6.30, 0, 3, 4,MCC
 53, 6.27, 0, 4, 4,MCC
 53, 7.90, 0, 5, 1,MCC
 53, 2.74, 1, 6, 0,MCC
 53, 3.38, 1, 7, 3,MCC
 53, 4.37, 1, 8, 5,MCC
 53, 3.84, 1, 9, 2,MCC
 53, 2.55, 0,10, 3,MCC
 53, 3.35, 0,11, 1,MCC
 53, 3.49, 0,12, 3,MCC
 53, 2.93, 0,13, 2,MCC
 53, 5.85, 0,14, 2,MCC
 53, 3.22, 1,15, 2,MCC
 53, 5.22, 0,16, 2,MCC
 53, 5.97, 1,17, 2,MCC
 53, 7.54, 1,18, 3,MCC
 53, 2.82, 0,19, 3,MCC
 53, 8.71, 1,20, 3,MCC
 53, 4.51, 0,21, 3,MCC
 53, 9.20, 1,22, 0,MCC
 53, 4.83, 0,23, 1,MCC
 53, 3.74, 0,24, 4,MCC
 53, 8.76, 0,25, 3,MCC
 53, 4.66, 0,26, 0,MCC
 53, 2.93, 0,27, 2,MCC
 53, 1.78, 0,28, 0,MCC
 53, 2.63, 1,29, 1,MCC
 53,11.80, 1,30, 3,MCC
 53, 3.23, 1,31, 2,MCC
 53, 2.72, 1,32, 3,MCC
 53, 5.07, 0,33, 2,MCC
 53, 5.28, 0,34, 2,MCC
 53, 4.50, 0,35, 4,MCC
 53, 9.39, 1,36, 5,MCC
 53, 4.58, 1,37, 3,MCC
 53, 6.31, 1,38, 1,MCC
 53, 2.24, 0,39, 2,MCC
 53, 5.10, 0,40, 1,MCC
 53, 3.81, 0,41, 3,MCC
 53, 6.18, 0,42, 5,MCC
 53, 2.45, 0,43, 1,MCC
 53, 3.58, 1,44, 2,MCC
 53, 2.58, 1,45, 2,MCC
 53, 9.53, 1,46, 3,MCC
 53, 9.28, 1,47, 2,MCC
 56, 6.46, 0, 1,nan,MCC
 56, 5.70, 1, 2, 4,MCC
 56, 4.99, 1, 3, 5,MCC
 56, 8.76, 0, 4, 5,MCC
 56, 3.92, 0, 5, 2,MCC
 56, 3.03, 0, 6, 1,MCC
 56, 3.74, 1, 7, 4,MCC
 56, 4.11, 0, 8, 6,MCC
 56, 4.95, 0, 9, 5,MCC
 56, 4.18, 0,10, 5,MCC
 56, 3.18, 1,11, 3,MCC
 56, 2.46, 0,12, 2,MCC
 56, 5.83, 0,13, 2,MCC
 56, 4.71, 1,14, 3,MCC
 56, 3.63, 0,15, 2,MCC
 56, 2.51, 0,16, 4,MCC
 56, 5.56, 1,17, 4,MCC
 56, 5.35, 0,18, 4,MCC
 56, 4.49, 0,19, 4,MCC
 56, 4.06, 1,20, 3,MCC
 56, 3.39, 0,21, 3,MCC
 56, 4.20, 0,22, 2,MCC
 56, 5.78, 1,23, 3,MCC
 56, 6.68, 0,24, 5,MCC
 56, 2.75, 0,25, 4,MCC
 56, 3.35, 0,26, 0,MCC
 56, 6.50, 0,27, 2,MCC
 56, 3.20, 0,28, 0,MCC
 56, 4.10, 1,29, 2,MCC
 56, 5.18, 0,30, 3,MCC
 56, 4.24, 1,31, 2,MCC
 56, 4.25, 0,32, 3,MCC
 56, 2.26, 0,33, 3,MCC
