userid,rt,response,round,context,strategy
  7, 4.06, 0,46, 1,MCC
  7, 5.26, 0,47, 1,MCC
  7, 4.83, 1,48, 3,MCC
  7, 6.09, 1,49, 1,MCC
  7, 4.77, 1,50, 2,MCC
  7, 2.60, 0,51, 1,MCC
  7, 4.49, 0,52, 2,MCC
  7, 5.47, 1,53, 2,MCC
  7, 5.85, 1,54, 2,MCC
  7, 3.11, 0,55, 2,MCC
  7, 3.61, 0,56, 1,MCC
  7, 5.46, 1,57, 3,MCC
  7, 5.42, 1,58, 2,MCC
105, 3.24, 0, 1,nan,PD
105, 3.19, 0, 2, 5,PD
105, 2.69, 0, 3, 4,PD
105, 2.66, 0, 4, 2,PD
105, 1.35, 0, 5, 2,PD
105, 2.44, 0, 6, 5,PD
105, 1.35, 0, 7, 3,PD
105, 2.27, 0, 8, 3,PD
105, 1.94, 0, 9, 5,PD
105, 1.37, 0,10, 4,PD
105, 1.79, 0,11, 2,PD
105, 1.60, 0,12, 3,PD
105, 1.55, 0,13, 2,PD
105, 2.53, 0,14, 0,PD
105, 1.17, 0,15, 3,PD
105, 1.12, 0,16, 2,PD
105, 1.32, 0,17, 1,PD
105, 1.72, 0,18, 2,PD
105, 2.20, 0,19, 1,PD
105, 1.90, 0,20, 2,PD
105, 0.70, 0,21, 1,PD
105, 1.67, 0,22, 3,PD
105, 1.66, 0,23, 1,PD
105, 2.11, 0,24, 3,PD
105, 1.66, 0,25, 1,PD
105, 1.52, 0,26, 1,PD
105, 1.52, 0,27, 3,PD
105, 1.69, 0,28, 4,PD
105, 3.15, 0,29, 1,PD
105, 1.17, 0,30, 1,PD
105, 1.28, 0,31, 1,PD
105, 1.18, 0,32, 1,PD
105, 0.83, 0,33, 2,PD
105, 1.40, 0,34, 3,PD
105, 0.67, 0,35, 1,PD
105, 1.25, 0,36, 1,PD
105, 2.15, 0,37, 1,PD
105, 2.82, 0,38, 2,PD
105, 1.64, 0,39, 2,PD
105, 1.40, 0,40, 0,PD
105, 2.80, 0,41, 1,PD
105, 1.30, 0,42, 2,PD
105, 2.16, 0,43, 1,PD
105, 2.53, 0,44, 3,PD
105, 2.57, 0,45, 2,PD
105, 1.60, 0,46, 2,PD
105, 5.60, 0,47, 0,PD
105, 4.51, 0,48, 1,PD
105, 1.36, 0,49, 2,PD
105, 1.69, 0,50, 2,PD
105, 4.57, 0,51, 3,PD
105, 2.45, 0,52, 0,PD
105, 1.54, 0,53, 1,PD
105, 1.59, 0,54, 2,PD
105, 1.58, 0,55, 3,PD
105, 1.20, 0,56, 1,PD
105, 1.24, 0,57, 1,PD
105, 2.06, 0,58, 2,PD
 20, 9.92, 1, 1,nan,MCC
 20, 6.37, 1, 2, 2,MCC
 20, 3.53, 0, 3, 2,MCC
 20, 5.02, 1, 4, 2,MCC
 20, 3.80, 1, 5, 2,MCC
 20, 6.57, 1, 6, 3,MCC
 20, 4.25, 0, 7, 3,MCC
 20, 5.21, 1, 8, 2,MCC
 20, 4.60, 0, 9, 2,MCC
 20,10.04, 1,10, 4,MCC
 20, 4.94, 0,11, 1,MCC
 20, 5.98, 1,12, 4,MCC
 20, 4.75, 0,13, 0,MCC
 20, 3.23, 1,14, 0,MCC
 20, 5.86, 0,15, 2,MCC
 20, 4.31, 1,16, 2,MCC
 20, 7.00, 0,17, 0,MCC
 20, 5.81, 0,18, 2,MCC
 20, 4.19, 1,19, 1,MCC
 20, 4.43, 1,20, 1,MCC
 20, 6.47, 0,21, 0,MCC
 20, 4.11, 0,22, 2,MCC
 20, 7.08, 1,23, 1,MCC
 20, 5.32, 0,24, 1,MCC
 20,10.90, 1,25, 3,MCC
 20, 6.26, 0,26, 0,MCC
 20, 5.52, 1,27, 3,MCC
 20,15.96, 0,28, 2,MCC
 20, 5.01, 0,29, 0,MCC
 20, 6.53, 1,30, 2,MCC
 20, 3.70, 1,31, 0,MCC
 20, 4.25, 0,32, 0,MCC
 20, 4.37, 1,33, 0,MCC
 20, 3.19, 0,34, 1,MCC
 20, 4.99, 0,35, 1,MCC
 20, 4.35, 1,36, 1,MCC
 20, 7.51, 0,37, 2,MCC
 20, 3.33, 1,38, 1,MCC
 20, 5.06, 0,39, 1,MCC
 20, 4.52, 1,40, 1,MCC
 20, 4.14, 0,41, 0,MCC
 20, 4.99, 0,42, 1,MCC
 20, 4.52, 1,43, 2,MCC
 20, 8.54, 0,44, 2,MCC
 20, 7.45, 1,45, 2,MCC
 20, 3.32, 0,46, 0,MCC
 20, 5.81, 0,47, 0,MCC
 20, 4.36, 1,48, 3,MCC
 20, 3.91, 0,49, 0,MCC
 20,15.52, 1,50, 0,MCC
 20, 6.08, 0,51, 2,MCC
 20, 3.06, 1,52, 0,MCC
 20, 6.51, 0,53, 2,MCC
 20, 4.47, 0,54, 1,MCC
 20, 5.16, 1,55, 3,MCC
 20, 2.64, 0,56, 1,MCC
 20, 2.40, 0,57, 0,MCC
 20, 2.55, 0,58, 1,MCC
 84, 3.03, 0, 1,nan,PD
 84, 4.47, 0, 2, 3,PD
 84, 3.28, 0, 3, 3,PD
 84, 2.99, 0, 4, 1,PD
 84, 3.50, 0, 5, 3,PD
 84, 4.33, 0, 6, 4,PD
 84, 8.09, 0, 7, 4,PD
 84, 7.23, 0, 8, 2,PD
 84, 5.45, 0, 9, 2,PD
 84, 4.89, 0,10, 4,PD
 84, 3.83, 0,11, 3,PD
 84, 3.56, 0,12, 3,PD
 84, 8.63, 0,13, 2,PD
 84, 2.91, 0,14, 1,PD
 84, 2.91, 0,15, 3,PD
 84, 5.17, 0,16, 1,PD
 84, 3.56, 0,17, 2,PD
 84, 2.26, 0,18, 2,PD
 84, 3.25, 0,19, 0,PD
 84, 4.35, 0,20, 2,PD
 84, 4.26, 0,21, 1,PD
 84, 4.69, 0,22, 2,PD
 84, 2.87, 0,23, 1,PD
 84, 2.22, 0,24, 2,PD
 84, 1.37, 0,25, 3,PD
 84, 0.88, 0,26, 1,PD
 84, 1.24, 0,27, 3,PD
 84, 1.51, 0,28, 3,PD
 84, 1.21, 0,29, 0,PD
 84, 1.10, 0,30, 1,PD
 84, 2.46, 0,31, 2,PD
 84, 1.65, 0,32, 1,PD
 84, 2.17, 0,33, 0,PD
 84, 3.23, 0,34, 2,PD
 84, 2.13, 0,35, 2,PD
 84, 3.45, 0,36, 1,PD
 84, 4.21, 0,37, 4,PD
 84, 4.52, 0,38, 1,PD
 84, 1.77, 0,39, 3,PD
 84, 2.08, 0,40, 2,PD
 84, 3.36, 0,41, 2,PD
 84, 1.84, 0,42, 1,PD
 84, 2.22, 0,43, 1,PD
 84, 2.03, 0,44, 2,PD
 84, 2.05, 0,45, 2,PD
 84, 1.92, 0,46, 1,PD
 84, 1.94, 0,47, 0,PD
 84, 2.28, 0,48, 2,PD
 84, 2.59, 0,49, 1,PD
 84, 2.90, 0,50, 0,PD
 84, 2.14, 0,51, 3,PD
 84, 2.03, 0,52, 1,PD
 84, 3.78, 0,53, 5,PD
 84, 3.85, 0,54, 2,PD
 84, 1.58, 0,55, 4,PD
 84, 2.58, 0,56, 5,PD
 84, 5.61, 0,57, 2,PD
 84, 4.68, 0,58, 2,PD
126, 8.44, 0, 1,nan,MCC
126, 6.84, 1, 2, 1,MCC
126, 8.56, 0, 3, 0,MCC
126, 9.68, 0, 4, 0,MCC
126,15.10, 0, 5, 2,MCC
126, 4.76, 0, 6, 2,MCC
126, 3.43, 0, 7, 1,MCC
126, 2.88, 0, 8, 2,MCC
126, 3.93, 1, 9, 0,MCC
126,17.92, 1,10, 1,MCC
126, 7.97, 0,11, 0,MCC
126,14.57, 0,12, 2,MCC
126, 7.51, 1,13, 1,MCC
126, 2.85, 1,14, 0,MCC
126, 9.89, 0,15, 2,MCC
126,16.05, 1,16, 2,MCC
126,13.07, 0,17, 0,MCC
126, 6.15, 0,18, 1,MCC
126,22.79, 0,19, 0,MCC
126,25.52, 0,20, 1,MCC
126, 7.27, 1,21, 0,MCC
126,27.71, 0,22, 2,MCC
126, 3.23, 0,23, 2,MCC
126,18.16, 0,24, 0,MCC
126,17.97, 0,25, 3,MCC
126, 8.09, 1,26, 0,MCC
126, 4.44, 0,27, 2,MCC
126, 6.99, 0,28, 2,MCC
126, 4.92, 0,29, 1,MCC
126,24.66, 1,30, 3,MCC
126,16.68, 0,31, 0,MCC
126,13.93, 0,32, 0,MCC
126,27.68, 0,33, 1,MCC
126,16.94, 1,34, 1,MCC
126, 5.69, 0,35, 0,MCC
126,12.71, 1,36, 0,MCC
126, 8.31, 1,37, 3,MCC
126, 5.16, 1,38, 0,MCC
126,19.39, 0,39, 1,MCC
126, 5.74, 1,40, 2,MCC
126, 4.06, 0,41, 0,MCC
126, 4.85, 0,42, 0,MCC
126, 4.23, 0,43, 1,MCC
126, 9.48, 1,44, 0,MCC
126, 5.41, 0,45, 2,MCC
126,11.09, 0,46, 0,MCC
126,18.30, 0,47, 0,MCC
126, 6.86, 0,48, 2,MCC
126, 4.75, 0,49, 0,MCC
126, 3.29, 0,50, 1,MCC
126,12.38, 1,51, 1,MCC
126, 4.43, 1,52, 1,MCC
126, 7.52, 1,53, 4,MCC
126, 6.11, 1,54, 1,MCC
126, 5.93, 1,55, 2,MCC
126, 8.29, 1,56, 3,MCC
126, 5.43, 1,57, 1,MCC
126, 6.61, 0,58, 1,MCC
 48,11.76, 0, 1,nan,PD
 48, 5.76, 0, 2, 2,PD
 48, 4.04, 0, 3, 2,PD
 48, 3.90, 0, 4, 1,PD
 48, 6.94, 0, 5, 1,PD
 48, 8.86, 0, 6, 2,PD
 48, 4.41, 1, 7, 1,PD
 48, 4.68, 0, 8, 1,PD
 48, 6.03, 0, 9, 0,PD
 48, 8.12, 0,10, 1,PD
 48, 3.54, 0,11, 2,PD
 48, 4.30, 0,12, 1,PD
 48, 6.63, 0,13, 2,PD
 48, 4.89, 0,14, 1,PD
 48,10.65, 0,15, 2,PD
 48, 3.62, 0,16, 1,PD
 48, 6.84, 0,17, 2,PD
 48, 4.34, 0,18, 0,PD
 48,10.02, 0,19, 0,PD
 48,10.89, 0,20, 0,PD
 48,11.27, 1,21, 0,PD
 48, 7.44, 0,22, 2,PD
 48, 5.63, 0,23, 2,PD
 48, 5.72, 1,24, 0,PD
 48, 4.86, 0,25, 0,PD
 48, 2.43, 0,26, 0,PD
 48, 4.89, 0,27, 3,PD
 48, 5.10, 0,28, 1,PD
 48, 3.15, 0,29, 1,PD
 48, 3.78, 0,30, 2,PD
 48,12.34, 0,31, 1,PD
 48, 2.66, 0,32, 0,PD
 48, 4.78, 0,33, 1,PD
 48, 3.59, 0,34, 1,PD
 48, 3.12, 0,35, 1,PD
 48, 2.60, 0,36, 1,PD
 48, 5.76, 0,37, 2,PD
 48, 3.00, 0,38, 1,PD
 48, 3.46, 0,39, 1,PD
 48, 2.97, 0,40, 1,PD
 48, 6.66, 0,41, 1,PD
 48, 2.46, 0,42, 0,PD
 48, 4.72, 0,43, 0,PD
 48, 5.93, 1,44, 1,PD
 48, 8.86, 0,45, 1,PD
 48, 2.15, 0,46, 0,PD
 48,14.04, 0,47, 0,PD
 48, 2.34, 0,48, 0,PD
 48, 4.05, 0,49, 0,PD
 48, 2.69, 0,50, 1,PD
 48, 2.80, 0,51, 0,PD
 48, 2.79, 0,52, 2,PD
 48, 5.98, 0,53, 3,PD
 48, 4.10, 0,54, 2,PD
 48, 5.10, 0,55, 3,PD
 48, 3.88, 0,56, 3,PD
 48, 5.29, 0,57, 2,PD
 48, 2.36, 0,58, 1,PD
122, 4.62, 1, 1,nan,MCC
122, 2.64, 1, 2, 0,MCC
122, 4.23, 1, 3, 1,MCC
122, 4.76, 0, 4, 0,MCC
122, 5.70, 1, 5, 2,MCC
122, 2.04, 1, 6, 3,MCC
122, 2.27, 0, 7, 0,MCC
122, 3.76, 0, 8, 2,MCC
122, 4.68, 0, 9, 0,MCC
122,10.50, 1,10, 1,MCC
122, 5.06, 1,11, 1,MCC
122, 9.28, 1,12, 2,MCC
122, 7.72, 0,13, 0,MCC
122, 3.56, 0,14, 1,MCC
122, 2.13, 0,15, 1,MCC
122, 4.77, 1,16, 3,MCC
122, 3.67, 0,17, 1,MCC
122, 1.65, 0,18, 0,MCC
122, 2.30, 0,19, 1,MCC
122, 1.87, 0,20, 0,MCC
122, 1.90, 0,21, 0,MCC
122, 1.75, 1,22, 3,MCC
122, 5.31, 0,23, 1,MCC
122, 6.27, 0,24, 1,MCC
122,16.56, 0,25, 2,MCC
122, 4.01, 1,26, 0,MCC
122, 6.10, 0,27, 1,MCC
122, 1.39, 0,28, 2,MCC
122, 7.84, 0,29, 2,MCC
122, 2.26, 0,30, 3,MCC
122, 2.65, 0,31, 0,MCC
122, 1.39, 0,32, 0,MCC
122, 2.78, 0,33, 1,MCC
122, 4.62, 0,34, 2,MCC
122, 1.83, 0,35, 0,MCC
122, 2.82, 0,36, 2,MCC
122, 4.02, 0,37, 2,MCC
122, 2.95, 0,38, 0,MCC
122, 6.39, 0,39, 0,MCC
122,12.80, 0,40, 1,MCC
122, 3.57, 0,41, 0,MCC
122, 3.51, 0,42, 0,MCC
122, 6.10, 1,43, 1,MCC
122, 6.39, 0,44, 1,MCC
122, 6.22, 0,45, 1,MCC
122, 7.55, 0,46, 1,MCC
122, 4.59, 0,47, 1,MCC
122, 6.56, 0,48, 0,MCC
122, 6.29, 0,49, 1,MCC
122, 4.87, 0,50, 1,MCC
122, 3.19, 0,51, 0,MCC
122, 7.90, 0,52, 2,MCC
122, 7.58, 0,53, 2,MCC
122, 2.96, 1,54, 1,MCC
122, 3.94, 0,55, 0,MCC
122, 3.84, 0,56, 0,MCC
122, 6.33, 0,57, 1,MCC
122, 1.51, 0,58, 0,MCC
 38, 7.37, 0, 1,nan,PD
 38, 6.82, 0, 2, 3,PD
 38, 4.17, 0, 3, 4,PD
 38, 2.74, 0, 4, 3,PD
 38, 3.62, 0, 5, 3,PD
 38,22.62, 0, 6, 5,PD
 38, 8.81, 0, 7, 3,PD
 38,10.37, 0, 8, 3,PD
 38, 7.56, 0, 9, 2,PD
 38, 4.28, 0,10, 3,PD
 38, 9.74, 0,11, 4,PD
 38, 8.53, 0,12, 5,PD
 38, 7.45, 0,13, 3,PD
 38, 8.00, 0,14, 3,PD
 38,13.54, 1,15, 2,PD
 38, 9.44, 0,16, 3,PD
 38, 6.77, 0,17, 4,PD
 38,11.57, 0,18, 2,PD
 38, 3.97, 0,19, 3,PD
 38,20.29, 0,20, 2,PD
 38, 5.42, 0,21, 2,PD
 38, 3.54, 0,22, 3,PD
 38, 3.04, 0,23, 3,PD
 38, 7.94, 0,24, 2,PD
 38, 5.25, 0,25, 2,PD
 38, 6.08, 0,26, 1,PD
 38, 3.68, 0,27, 2,PD
 38, 2.41, 0,28, 2,PD
 38, 2.81, 0,29, 2,PD
 38, 3.79, 0,30, 3,PD
 38, 6.34, 0,31, 1,PD
 38, 4.12, 0,32, 1,PD
 38, 3.94, 0,33, 1,PD
 38, 4.63, 0,34, 3,PD
 38, 3.91, 0,35, 1,PD
 38, 2.35, 0,36, 3,PD
 38, 2.30, 0,37, 2,PD
 38, 3.51, 0,38, 2,PD
 38, 5.72, 0,39, 2,PD
 38, 3.69, 0,40, 3,PD
 38,10.61, 0,41, 2,PD
 38, 6.13, 0,42, 2,PD
 38, 2.67, 0,43, 3,PD
 38, 2.74, 0,44, 4,PD
 38, 2.28, 0,45, 2,PD
 38, 1.88, 0,46, 3,PD
 38, 2.44, 0,47, 3,PD
 38, 2.44, 0,48, 2,PD
 38, 2.78, 0,49, 2,PD
 38, 2.59, 0,50, 2,PD
 38, 2.20, 0,51, 2,PD
 38, 4.52, 0,52, 3,PD
 38, 2.23, 0,53, 3,PD
 38, 5.08, 0,54, 3,PD
 38, 3.16, 0,55, 3,PD
 38, 2.24, 0,56, 2,PD
 38, 2.40, 0,57, 3,PD
 38, 2.80, 0,58, 2,PD
150, 4.60, 1, 1,nan,MCC
150, 2.06, 1, 2, 4,MCC
150, 1.94, 1, 3, 3,MCC
150, 2.16, 1, 4, 3,MCC
150, 1.99, 1, 5, 4,MCC
150, 1.85, 1, 6, 5,MCC
150, 6.47, 1, 7, 3,MCC
150, 2.69, 1, 8, 5,MCC
150, 5.03, 1, 9, 4,MCC
150, 3.22, 1,10, 2,MCC
150, 3.04, 1,11, 5,MCC
150, 2.53, 1,12, 4,MCC
150, 1.54, 1,13, 2,MCC
150, 2.13, 1,14, 3,MCC
150, 4.06, 1,15, 4,MCC
150, 3.08, 1,16, 3,MCC
150, 2.78, 1,17, 3,MCC
150, 1.76, 1,18, 5,MCC
150, 1.43, 1,19, 3,MCC
150, 1.46, 1,20, 4,MCC
150, 0.81, 1,21, 2,MCC
150, 2.09, 1,22, 2,MCC
150, 1.83, 0,23, 2,MCC
150, 1.86, 0,24, 4,MCC
150, 2.85, 0,25, 2,MCC
150, 2.65, 0,26, 4,MCC
150, 1.96, 0,27, 4,MCC
150, 3.52, 0,28, 4,MCC
150, 5.47, 1,29, 4,MCC
150, 2.95, 0,30, 2,MCC
150, 1.94, 0,31, 3,MCC
150, 3.65, 0,32, 3,MCC
150, 1.69, 1,33, 2,MCC
150, 2.72, 0,34, 2,MCC
150, 4.61, 0,35, 3,MCC
150, 2.04, 0,36, 3,MCC
150, 2.42, 1,37, 2,MCC
150, 2.11, 1,38, 1,MCC
150,11.48, 1,39, 2,MCC
150, 2.54, 1,40, 3,MCC
150, 2.57, 1,41, 4,MCC
150, 1.43, 1,42, 3,MCC
150, 1.60, 1,43, 3,MCC
150, 4.60, 1,44, 3,MCC
150, 1.69, 1,45, 1,MCC
150, 1.80, 1,46, 3,MCC
150, 2.20, 1,47, 2,MCC
150, 3.51, 0,48, 2,MCC
150, 2.03, 1,49, 2,MCC
150, 1.23, 1,50, 3,MCC
150, 2.58, 1,51, 3,MCC
150, 1.16, 1,52, 3,MCC
150, 1.15, 1,53, 3,MCC
150, 2.04, 1,54, 3,MCC
150, 3.21, 1,55, 4,MCC
150, 1.48, 1,56, 3,MCC
150, 1.22, 1,57, 4,MCC
150, 1.58, 1,58, 1,MCC
 10, 2.06, 0, 1,nan,MCC
 10, 4.83, 0, 2, 5,MCC
 10, 4.80, 0, 3, 5,MCC
 10, 5.93, 1, 4, 4,MCC
 10, 9.01, 0, 5, 5,MCC
 10,13.82, 0, 6, 6,MCC
 10, 4.91, 1, 7, 5,MCC
 10, 5.96, 0, 8, 7,MCC
 10, 4.28, 0, 9, 6,MCC
 10, 5.09, 1,10, 4,MCC
 10, 8.59, 0,11, 5,MCC
 10, 6.73, 0,12, 4,MCC
 10, 8.17, 0,13, 4,MCC
 10, 4.78, 1,14, 6,MCC
 10, 9.24, 0,15, 4,MCC
 10, 6.34, 0,16, 3,MCC
 10, 5.58, 1,17, 4,MCC
 10,10.22, 0,18, 6,MCC
 10, 5.25, 0,19, 4,MCC
 10, 5.95, 0,20, 6,MCC
 10, 4.18, 0,21, 3,MCC
 10, 7.01, 0,22, 3,MCC
 10, 4.70, 1,23, 4,MCC
 10, 5.51, 0,24, 3,MCC
 10, 5.81, 0,25, 3,MCC
 10, 6.20, 0,26, 4,MCC
 10, 6.60, 1,27, 5,MCC
 10, 4.90, 0,28, 2,MCC
 10, 6.52, 0,29, 3,MCC
 10, 3.02, 0,30, 3,MCC
 10, 5.03, 1,31, 4,MCC
 10, 3.51, 0,32, 3,MCC
 10, 5.20, 0,33, 2,MCC
 10, 5.26, 0,34, 3,MCC
 10, 5.89, 1,35, 4,MCC
 10, 5.38, 0,36, 3,MCC
 10, 3.69, 0,37, 2,MCC
 10, 4.51, 0,38, 2,MCC
 10, 4.23, 0,39, 3,MCC
 10, 2.68, 1,40, 4,MCC
 10, 6.07, 0,41, 4,MCC
 10, 4.96, 0,42, 4,MCC
 10, 3.39, 0,43, 4,MCC
 10, 3.46, 0,44, 4,MCC
 10, 4.78, 1,45, 3,MCC
 10, 6.06, 0,46, 4,MCC
 10, 3.77, 0,47, 4,MCC
 10, 6.46, 0,48, 4,MCC
 10, 3.33, 1,49, 3,MCC
 10, 4.69, 0,50, 3,MCC
 10, 4.88, 0,51, 4,MCC
 10, 3.53, 0,52, 3,MCC
 10, 4.00, 0,53, 4,MCC
 10, 4.41, 1,54, 4,MCC
 10, 3.63, 0,55, 4,MCC
 10, 3.85, 0,56, 4,MCC
 10, 3.88, 0,57, 5,MCC
 10, 2.94, 1,58, 3,MCC
 87, 8.20, 0, 1,nan,MCC
 87, 3.53, 1, 2, 4,MCC
 87,13.58, 0, 3, 4,MCC
 87, 4.08, 0, 4, 4,MCC
 87, 5.26, 0, 5, 6,MCC
 87, 8.79, 0, 6, 6,MCC
 87,10.64, 1, 7, 5,MCC
 87, 5.80, 0, 8, 6,MCC
 87, 3.59, 0, 9, 5,MCC
 87, 2.76, 1,10, 3,MCC
 87, 2.41, 0,11, 5,MCC
 87, 2.62, 0,12, 3,MCC
 87, 2.73, 1,13, 2,MCC
 87, 5.82, 0,14, 4,MCC
 87, 4.35, 0,15, 4,MCC
 87, 3.53, 0,16, 3,MCC
 87, 4.34, 1,17, 4,MCC
 87, 2.39, 0,18, 5,MCC
 87, 2.33, 1,19, 3,MCC
 87, 3.73, 0,20, 3,MCC
 87, 2.21, 0,21, 1,MCC
 87, 2.80, 1,22, 2,MCC
 87, 4.04, 0,23, 2,MCC
 87, 5.93, 0,24, 5,MCC
 87, 3.28, 0,25, 3,MCC
 87, 2.09, 1,26, 5,MCC
 87, 3.02, 0,27, 3,MCC
 87, 5.63, 0,28, 3,MCC
 87, 1.79, 0,29, 2,MCC
 87, 3.00, 0,30, 1,MCC
 87, 1.80, 0,31, 5,MCC
 87, 2.07, 0,32, 5,MCC
 87, 1.55, 0,33, 3,MCC
 87, 1.54, 0,34, 3,MCC
 87, 2.54, 0,35, 4,MCC
 87, 1.93, 1,36, 3,MCC
 87, 2.35, 0,37, 0,MCC
 87, 2.40, 0,38, 2,MCC
 87, 2.05, 0,39, 3,MCC
 87, 3.65, 0,40, 2,MCC
 87, 5.44, 0,41, 3,MCC
 87, 4.38, 0,42, 4,MCC
 87, 6.21, 0,43, 3,MCC
 87, 1.74, 0,44, 1,MCC
 87, 4.07, 1,45, 2,MCC
 87, 5.88, 0,46, 4,MCC
 87, 4.31, 0,47, 4,MCC
 87, 2.85, 1,48, 3,MCC
 87, 2.08, 0,49, 1,MCC
 87, 3.00, 0,50, 4,MCC
 87, 2.68, 0,51, 3,MCC
 87, 2.20, 1,52, 2,MCC
 87, 3.41, 0,53, 2,MCC
 87, 2.30, 0,54, 3,MCC
 87, 3.77, 0,55, 5,MCC
 87, 1.89, 0,56, 4,MCC
 87, 4.35, 0,57, 5,MCC
 87, 1.64, 0,58, 4,MCC
133, 6.17, 1, 1,nan,MCC
133, 4.07, 1, 2, 4,MCC
133, 6.58, 1, 3, 6,MCC
133, 3.98, 1, 4, 4,MCC
133, 5.12, 1, 5, 4,MCC
133, 2.05, 1, 6, 5,MCC
133, 8.36, 0, 7, 4,MCC
133, 8.08, 0, 8, 5,MCC
133, 4.17, 0, 9, 5,MCC
133, 4.00, 1,10, 3,MCC
133, 4.23, 1,11, 4,MCC
133, 7.12, 1,12, 2,MCC
133, 4.02, 0,13, 2,MCC
133, 4.83, 0,14, 4,MCC
133, 3.18, 1,15, 2,MCC
133, 6.24, 1,16, 2,MCC
133, 5.09, 1,17, 3,MCC
133, 9.76, 0,18, 4,MCC
133, 3.80, 0,19, 3,MCC
133, 4.19, 0,20, 3,MCC
133, 4.58, 1,21, 1,MCC
133, 3.51, 1,22, 1,MCC
133, 4.43, 1,23, 2,MCC
133, 4.25, 0,24, 3,MCC
133, 2.91, 0,25, 3,MCC
133, 2.90, 0,26, 4,MCC
133, 2.60, 0,27, 3,MCC
133, 5.26, 0,28, 2,MCC
133, 2.84, 0,29, 2,MCC
133, 5.73, 1,30, 1,MCC
133, 3.04, 1,31, 3,MCC
133, 4.24, 1,32, 3,MCC
133, 3.41, 1,33, 2,MCC
133, 3.46, 1,34, 2,MCC
133, 7.18, 0,35, 2,MCC
133, 6.42, 0,36, 2,MCC
133, 6.13, 0,37, 3,MCC
133, 3.62, 0,38, 4,MCC
133, 4.41, 0,39, 3,MCC
133, 1.77, 0,40, 3,MCC
133, 3.29, 1,41, 2,MCC
133, 6.47, 0,42, 3,MCC
133, 4.28, 0,43, 4,MCC
133, 5.52, 1,44, 1,MCC
133, 2.46, 1,45, 2,MCC
133, 8.40, 1,46, 4,MCC
133, 6.34, 1,47, 3,MCC
133, 8.68, 0,48, 2,MCC
133, 5.32, 0,49, 2,MCC
133,11.95, 1,50, 4,MCC
133, 6.42, 0,51, 2,MCC
133, 6.96, 0,52, 2,MCC
133, 9.70, 0,53, 3,MCC
133,11.14, 1,54, 3,MCC
133, 8.61, 1,55, 3,MCC
133, 2.76, 1,56, 3,MCC
133, 4.76, 1,57, 3,MCC
133, 9.86, 1,58, 4,MCC
139, 2.69, 1, 1,nan,PC
139, 5.05, 1, 2, 4,PC
139, 4.69, 1, 3, 6,PC
139, 4.13, 1, 4, 3,PC
139, 1.84, 1, 5, 3,PC
139, 2.66, 1, 6, 5,PC
139, 3.92, 1, 7, 3,PC
139, 2.57, 1, 8, 4,PC
139, 7.16, 1, 9, 4,PC
139, 4.31, 1,10, 2,PC
139, 7.89, 1,11, 3,PC
139, 2.18, 1,12, 3,PC
139, 4.98, 1,13, 1,PC
139, 7.06, 1,14, 2,PC
139, 3.45, 1,15, 2,PC
139, 3.11, 1,16, 3,PC
139, 1.92, 1,17, 2,PC
139, 1.50, 1,18, 2,PC
139, 8.89, 1,19, 3,PC
139, 4.60, 1,20, 2,PC
139, 8.48, 1,21, 0,PC
139, 2.97, 1,22, 1,PC
139, 2.35, 1,23, 2,PC
139, 2.49, 1,24, 3,PC
139, 4.71, 1,25, 1,PC
139, 3.64, 1,26, 2,PC
139, 8.01, 1,27, 1,PC
139, 3.49, 1,28, 3,PC
139, 3.92, 1,29, 2,PC
139, 6.98, 1,30, 0,PC
139, 3.73, 1,31, 2,PC
139, 2.89, 1,32, 2,PC
139, 9.06, 1,33, 3,PC
139, 6.64, 1,34, 3,PC
139, 3.22, 1,35, 1,PC
139, 5.78, 1,36, 0,PC
139, 2.47, 1,37, 1,PC
139, 9.78, 1,38, 4,PC
139, 4.10, 1,39, 3,PC
139, 4.79, 1,40, 2,PC
139, 4.62, 1,41, 1,PC
139, 4.66, 1,42, 4,PC
139, 5.54, 1,43, 3,PC
139, 5.33, 1,44, 0,PC
139, 4.10, 1,45, 2,PC
139, 1.85, 1,46, 3,PC
139, 4.06, 1,47, 2,PC
139, 4.19, 1,48, 1,PC
139, 2.98, 1,49, 1,PC
139, 4.62, 1,50, 4,PC
139, 2.87, 1,51, 3,PC
139, 2.72, 1,52, 1,PC
139, 4.38, 1,53, 1,PC
139, 1.82, 1,54, 3,PC
139, 4.89, 1,55, 4,PC
139, 7.83, 1,56, 3,PC
139, 4.42, 1,57, 2,PC
139, 1.50, 1,58, 4,PC
 78, 3.40, 0, 1,nan,PD
 78, 5.18, 0, 2, 4,PD
 78, 8.63, 0, 3, 5,PD
 78, 4.40, 0, 4, 3,PD
 78, 5.09, 0, 5, 1,PD
 78, 4.43, 0, 6, 4,PD
 78, 2.18, 0, 7, 2,PD
 78, 3.34, 0, 8, 4,PD
 78, 2.77, 0, 9, 4,PD
 78, 1.77, 0,10, 3,PD
 78, 4.55, 0,11, 3,PD
 78, 2.69, 0,12, 3,PD
 78, 2.54, 0,13, 1,PD
 78, 1.96, 0,14, 2,PD
 78, 3.35, 0,15, 2,PD
 78, 2.21, 0,16, 2,PD
 78, 2.87, 0,17, 1,PD
 78, 5.53, 0,18, 1,PD
 78, 2.32, 0,19, 2,PD
